Track,for,Gabrielle,2007,,
9/7/2007,7:42:00,29.495,N,71.014,W
9/7/2007,7:44:00,29.495,N,71.014,W
9/7/2007,7:45:59,29.495,N,71.014,W
9/7/2007,7:47:59,29.495,N,71.014,W
9/7/2007,7:49:59,29.495,N,71.015,W
9/7/2007,7:51:59,29.495,N,71.015,W
9/7/2007,7:54:00,29.495,N,71.015,W
9/7/2007,7:56:00,29.495,N,71.016,W
9/7/2007,7:58:00,29.495,N,71.016,W
9/7/2007,8:00:00,29.495,N,71.016,W
9/7/2007,8:01:59,29.496,N,71.017,W
9/7/2007,8:03:59,29.496,N,71.017,W
9/7/2007,8:05:59,29.496,N,71.017,W
9/7/2007,8:08:00,29.496,N,71.017,W
9/7/2007,8:10:00,29.496,N,71.018,W
9/7/2007,8:12:00,29.496,N,71.018,W
9/7/2007,8:14:00,29.496,N,71.018,W
9/7/2007,8:15:59,29.496,N,71.019,W
9/7/2007,8:17:59,29.496,N,71.019,W
9/7/2007,8:19:59,29.496,N,71.019,W
9/7/2007,8:21:59,29.496,N,71.02,W
9/7/2007,8:24:00,29.496,N,71.02,W
9/7/2007,8:26:00,29.497,N,71.02,W
9/7/2007,8:28:00,29.497,N,71.02,W
9/7/2007,8:30:00,29.497,N,71.021,W
9/7/2007,8:31:59,29.497,N,71.021,W
9/7/2007,8:33:59,29.497,N,71.021,W
9/7/2007,8:35:59,29.497,N,71.022,W
9/7/2007,8:38:00,29.497,N,71.022,W
9/7/2007,8:40:00,29.497,N,71.022,W
9/7/2007,8:42:00,29.497,N,71.022,W
9/7/2007,8:44:00,29.497,N,71.023,W
9/7/2007,8:45:59,29.497,N,71.023,W
9/7/2007,8:47:59,29.497,N,71.023,W
9/7/2007,8:49:59,29.497,N,71.024,W
9/7/2007,8:51:59,29.498,N,71.024,W
9/7/2007,8:54:00,29.498,N,71.024,W
9/7/2007,8:56:00,29.498,N,71.025,W
9/7/2007,8:58:00,29.498,N,71.025,W
9/7/2007,9:00:00,29.498,N,71.025,W
9/7/2007,9:01:59,29.498,N,71.025,W
9/7/2007,9:03:59,29.498,N,71.026,W
9/7/2007,9:05:59,29.498,N,71.026,W
9/7/2007,9:08:00,29.498,N,71.026,W
9/7/2007,9:10:00,29.498,N,71.027,W
9/7/2007,9:12:00,29.498,N,71.027,W
9/7/2007,9:14:00,29.498,N,71.027,W
9/7/2007,9:15:59,29.499,N,71.027,W
9/7/2007,9:17:59,29.499,N,71.028,W
9/7/2007,9:19:59,29.499,N,71.028,W
9/7/2007,9:21:59,29.499,N,71.028,W
9/7/2007,9:24:00,29.499,N,71.029,W
9/7/2007,9:26:00,29.499,N,71.029,W
9/7/2007,9:28:00,29.499,N,71.029,W
9/7/2007,9:30:00,29.499,N,71.03,W
9/7/2007,9:31:59,29.499,N,71.03,W
9/7/2007,9:33:59,29.499,N,71.03,W
9/7/2007,9:35:59,29.499,N,71.03,W
9/7/2007,9:38:00,29.499,N,71.031,W
9/7/2007,9:40:00,29.499,N,71.031,W
9/7/2007,9:42:00,29.5,N,71.031,W
9/7/2007,9:44:00,29.5,N,71.032,W
9/7/2007,9:45:59,29.5,N,71.032,W
9/7/2007,9:47:59,29.5,N,71.032,W
9/7/2007,9:49:59,29.5,N,71.032,W
9/7/2007,9:51:59,29.5,N,71.033,W
9/7/2007,9:54:00,29.5,N,71.033,W
9/7/2007,9:56:00,29.5,N,71.033,W
9/7/2007,9:58:00,29.5,N,71.034,W
9/7/2007,10:00:00,29.5,N,71.034,W
9/7/2007,10:01:59,29.5,N,71.034,W
9/7/2007,10:03:59,29.5,N,71.034,W
9/7/2007,10:05:59,29.501,N,71.035,W
9/7/2007,10:08:00,29.501,N,71.035,W
9/7/2007,10:10:00,29.501,N,71.035,W
9/7/2007,10:12:00,29.501,N,71.036,W
9/7/2007,10:14:00,29.501,N,71.036,W
9/7/2007,10:15:59,29.501,N,71.036,W
9/7/2007,10:17:59,29.501,N,71.036,W
9/7/2007,10:19:59,29.501,N,71.037,W
9/7/2007,10:21:59,29.501,N,71.037,W
9/7/2007,10:24:00,29.501,N,71.037,W
9/7/2007,10:26:00,29.501,N,71.038,W
9/7/2007,10:28:00,29.501,N,71.038,W
9/7/2007,10:30:00,29.502,N,71.038,W
9/7/2007,10:31:59,29.502,N,71.038,W
9/7/2007,10:33:59,29.502,N,71.039,W
9/7/2007,10:35:59,29.502,N,71.039,W
9/7/2007,10:38:00,29.502,N,71.039,W
9/7/2007,10:40:00,29.502,N,71.04,W
9/7/2007,10:42:00,29.502,N,71.04,W
9/7/2007,10:44:00,29.502,N,71.04,W
9/7/2007,10:45:59,29.502,N,71.04,W
9/7/2007,10:47:59,29.502,N,71.041,W
9/7/2007,10:49:59,29.502,N,71.041,W
9/7/2007,10:51:59,29.502,N,71.041,W
9/7/2007,10:54:00,29.502,N,71.042,W
9/7/2007,10:56:00,29.503,N,71.042,W
9/7/2007,10:58:00,29.503,N,71.042,W
9/7/2007,11:00:00,29.503,N,71.042,W
9/7/2007,11:01:59,29.503,N,71.043,W
9/7/2007,11:03:59,29.503,N,71.043,W
9/7/2007,11:05:59,29.503,N,71.043,W
9/7/2007,11:08:00,29.503,N,71.044,W
9/7/2007,11:10:00,29.503,N,71.044,W
9/7/2007,11:12:00,29.503,N,71.044,W
9/7/2007,11:14:00,29.503,N,71.044,W
9/7/2007,11:15:59,29.503,N,71.045,W
9/7/2007,11:17:59,29.503,N,71.045,W
9/7/2007,11:19:59,29.504,N,71.045,W
9/7/2007,11:21:59,29.504,N,71.045,W
9/7/2007,11:24:00,29.504,N,71.046,W
9/7/2007,11:26:00,29.504,N,71.046,W
9/7/2007,11:28:00,29.504,N,71.046,W
9/7/2007,11:30:00,29.504,N,71.047,W
9/7/2007,11:31:59,29.504,N,71.047,W
9/7/2007,11:33:59,29.504,N,71.047,W
9/7/2007,11:35:59,29.504,N,71.047,W
9/7/2007,11:38:00,29.504,N,71.048,W
9/7/2007,11:40:00,29.504,N,71.048,W
9/7/2007,11:42:00,29.504,N,71.048,W
9/7/2007,11:44:00,29.505,N,71.049,W
9/7/2007,11:45:59,29.505,N,71.049,W
9/7/2007,11:47:59,29.505,N,71.049,W
9/7/2007,11:49:59,29.505,N,71.049,W
9/7/2007,11:51:59,29.505,N,71.05,W
9/7/2007,11:54:00,29.505,N,71.05,W
9/7/2007,11:56:00,29.505,N,71.05,W
9/7/2007,11:58:00,29.505,N,71.05,W
9/7/2007,12:00:00,29.505,N,71.051,W
9/7/2007,12:01:59,29.505,N,71.051,W
9/7/2007,12:03:59,29.505,N,71.051,W
9/7/2007,12:05:59,29.505,N,71.052,W
9/7/2007,12:08:00,29.506,N,71.052,W
9/7/2007,12:10:00,29.506,N,71.052,W
9/7/2007,12:12:00,29.506,N,71.052,W
9/7/2007,12:14:00,29.506,N,71.053,W
9/7/2007,12:15:59,29.506,N,71.053,W
9/7/2007,12:17:59,29.506,N,71.053,W
9/7/2007,12:19:59,29.506,N,71.054,W
9/7/2007,12:21:59,29.506,N,71.054,W
9/7/2007,12:24:00,29.506,N,71.054,W
9/7/2007,12:26:00,29.506,N,71.054,W
9/7/2007,12:28:00,29.506,N,71.055,W
9/7/2007,12:30:00,29.506,N,71.055,W
9/7/2007,12:31:59,29.506,N,71.055,W
9/7/2007,12:33:59,29.507,N,71.055,W
9/7/2007,12:35:59,29.507,N,71.056,W
9/7/2007,12:38:00,29.507,N,71.056,W
9/7/2007,12:40:00,29.507,N,71.056,W
9/7/2007,12:42:00,29.507,N,71.057,W
9/7/2007,12:44:00,29.507,N,71.057,W
9/7/2007,12:45:59,29.507,N,71.057,W
9/7/2007,12:47:59,29.507,N,71.057,W
9/7/2007,12:49:59,29.507,N,71.058,W
9/7/2007,12:51:59,29.507,N,71.058,W
9/7/2007,12:54:00,29.507,N,71.058,W
9/7/2007,12:56:00,29.507,N,71.058,W
9/7/2007,12:58:00,29.508,N,71.059,W
9/7/2007,13:00:00,29.508,N,71.059,W
9/7/2007,13:01:59,29.508,N,71.059,W
9/7/2007,13:03:59,29.508,N,71.06,W
9/7/2007,13:05:59,29.508,N,71.06,W
9/7/2007,13:08:00,29.508,N,71.06,W
9/7/2007,13:10:00,29.508,N,71.06,W
9/7/2007,13:12:00,29.508,N,71.061,W
9/7/2007,13:14:00,29.508,N,71.061,W
9/7/2007,13:15:59,29.508,N,71.061,W
9/7/2007,13:17:59,29.508,N,71.061,W
9/7/2007,13:19:59,29.508,N,71.062,W
9/7/2007,13:21:59,29.509,N,71.062,W
9/7/2007,13:24:00,29.509,N,71.062,W
9/7/2007,13:26:00,29.509,N,71.062,W
9/7/2007,13:28:00,29.509,N,71.063,W
9/7/2007,13:30:00,29.509,N,71.063,W
9/7/2007,13:31:59,29.509,N,71.063,W
9/7/2007,13:33:59,29.509,N,71.064,W
9/7/2007,13:35:59,29.509,N,71.064,W
9/7/2007,13:38:00,29.509,N,71.064,W
9/7/2007,13:40:00,29.509,N,71.064,W
9/7/2007,13:42:00,29.509,N,71.065,W
9/7/2007,13:44:00,29.509,N,71.065,W
9/7/2007,13:45:59,29.51,N,71.065,W
9/7/2007,13:47:59,29.51,N,71.065,W
9/7/2007,13:49:59,29.51,N,71.066,W
9/7/2007,13:51:59,29.51,N,71.066,W
9/7/2007,13:54:00,29.51,N,71.066,W
9/7/2007,13:56:00,29.51,N,71.067,W
9/7/2007,13:58:00,29.51,N,71.067,W
9/7/2007,14:00:00,29.51,N,71.067,W
9/7/2007,14:01:59,29.51,N,71.067,W
9/7/2007,14:03:59,29.51,N,71.068,W
9/7/2007,14:05:59,29.51,N,71.068,W
9/7/2007,14:08:00,29.51,N,71.068,W
9/7/2007,14:10:00,29.51,N,71.068,W
9/7/2007,14:12:00,29.511,N,71.069,W
9/7/2007,14:14:00,29.511,N,71.069,W
9/7/2007,14:15:59,29.511,N,71.069,W
9/7/2007,14:17:59,29.511,N,71.069,W
9/7/2007,14:19:59,29.511,N,71.07,W
9/7/2007,14:21:59,29.511,N,71.07,W
9/7/2007,14:24:00,29.511,N,71.07,W
9/7/2007,14:26:00,29.511,N,71.071,W
9/7/2007,14:28:00,29.511,N,71.071,W
9/7/2007,14:30:00,29.511,N,71.071,W
9/7/2007,14:31:59,29.511,N,71.071,W
9/7/2007,14:33:59,29.511,N,71.072,W
9/7/2007,14:35:59,29.512,N,71.072,W
9/7/2007,14:38:00,29.512,N,71.072,W
9/7/2007,14:40:00,29.512,N,71.072,W
9/7/2007,14:42:00,29.512,N,71.073,W
9/7/2007,14:44:00,29.512,N,71.073,W
9/7/2007,14:45:59,29.512,N,71.073,W
9/7/2007,14:47:59,29.512,N,71.073,W
9/7/2007,14:49:59,29.512,N,71.074,W
9/7/2007,14:51:59,29.512,N,71.074,W
9/7/2007,14:54:00,29.512,N,71.074,W
9/7/2007,14:56:00,29.512,N,71.075,W
9/7/2007,14:58:00,29.512,N,71.075,W
9/7/2007,15:00:00,29.513,N,71.075,W
9/7/2007,15:01:59,29.513,N,71.075,W
9/7/2007,15:03:59,29.513,N,71.076,W
9/7/2007,15:05:59,29.513,N,71.076,W
9/7/2007,15:08:00,29.513,N,71.076,W
9/7/2007,15:10:00,29.513,N,71.076,W
9/7/2007,15:12:00,29.513,N,71.077,W
9/7/2007,15:14:00,29.513,N,71.077,W
9/7/2007,15:15:59,29.513,N,71.077,W
9/7/2007,15:17:59,29.513,N,71.077,W
9/7/2007,15:19:59,29.513,N,71.078,W
9/7/2007,15:21:59,29.513,N,71.078,W
9/7/2007,15:24:00,29.514,N,71.078,W
9/7/2007,15:26:00,29.514,N,71.078,W
9/7/2007,15:28:00,29.514,N,71.079,W
9/7/2007,15:30:00,29.514,N,71.079,W
9/7/2007,15:31:59,29.514,N,71.079,W
9/7/2007,15:33:59,29.514,N,71.08,W
9/7/2007,15:35:59,29.514,N,71.08,W
9/7/2007,15:38:00,29.514,N,71.08,W
9/7/2007,15:40:00,29.514,N,71.08,W
9/7/2007,15:42:00,29.514,N,71.081,W
9/7/2007,15:44:00,29.514,N,71.081,W
9/7/2007,15:45:59,29.514,N,71.081,W
9/7/2007,15:47:59,29.515,N,71.081,W
9/7/2007,15:49:59,29.515,N,71.082,W
9/7/2007,15:51:59,29.515,N,71.082,W
9/7/2007,15:54:00,29.515,N,71.082,W
9/7/2007,15:56:00,29.515,N,71.082,W
9/7/2007,15:58:00,29.515,N,71.083,W
9/7/2007,16:00:00,29.515,N,71.083,W
9/7/2007,16:01:59,29.515,N,71.083,W
9/7/2007,16:03:59,29.515,N,71.083,W
9/7/2007,16:05:59,29.515,N,71.084,W
9/7/2007,16:07:59,29.515,N,71.084,W
9/7/2007,16:09:59,29.515,N,71.084,W
9/7/2007,16:11:59,29.516,N,71.084,W
9/7/2007,16:13:59,29.516,N,71.085,W
9/7/2007,16:16:00,29.516,N,71.085,W
9/7/2007,16:18:00,29.516,N,71.085,W
9/7/2007,16:20:00,29.516,N,71.086,W
9/7/2007,16:22:00,29.516,N,71.086,W
9/7/2007,16:24:00,29.516,N,71.086,W
9/7/2007,16:26:00,29.516,N,71.086,W
9/7/2007,16:28:00,29.516,N,71.087,W
9/7/2007,16:30:00,29.516,N,71.087,W
9/7/2007,16:31:59,29.516,N,71.087,W
9/7/2007,16:33:59,29.516,N,71.087,W
9/7/2007,16:35:59,29.517,N,71.088,W
9/7/2007,16:37:59,29.517,N,71.088,W
9/7/2007,16:39:59,29.517,N,71.088,W
9/7/2007,16:41:59,29.517,N,71.088,W
9/7/2007,16:43:59,29.517,N,71.089,W
9/7/2007,16:46:00,29.517,N,71.089,W
9/7/2007,16:48:00,29.517,N,71.089,W
9/7/2007,16:50:00,29.517,N,71.089,W
9/7/2007,16:52:00,29.517,N,71.09,W
9/7/2007,16:54:00,29.517,N,71.09,W
9/7/2007,16:56:00,29.517,N,71.09,W
9/7/2007,16:58:00,29.517,N,71.09,W
9/7/2007,17:00:00,29.518,N,71.091,W
9/7/2007,17:01:59,29.518,N,71.091,W
9/7/2007,17:03:59,29.518,N,71.091,W
9/7/2007,17:05:59,29.518,N,71.092,W
9/7/2007,17:07:59,29.518,N,71.092,W
9/7/2007,17:09:59,29.518,N,71.092,W
9/7/2007,17:11:59,29.518,N,71.092,W
9/7/2007,17:13:59,29.518,N,71.093,W
9/7/2007,17:16:00,29.518,N,71.093,W
9/7/2007,17:18:00,29.518,N,71.093,W
9/7/2007,17:20:00,29.518,N,71.093,W
9/7/2007,17:22:00,29.518,N,71.094,W
9/7/2007,17:24:00,29.518,N,71.094,W
9/7/2007,17:26:00,29.519,N,71.094,W
9/7/2007,17:28:00,29.519,N,71.094,W
9/7/2007,17:30:00,29.519,N,71.095,W
9/7/2007,17:31:59,29.519,N,71.095,W
9/7/2007,17:33:59,29.519,N,71.095,W
9/7/2007,17:35:59,29.519,N,71.095,W
9/7/2007,17:37:59,29.519,N,71.096,W
9/7/2007,17:39:59,29.519,N,71.096,W
9/7/2007,17:41:59,29.519,N,71.096,W
9/7/2007,17:43:59,29.519,N,71.096,W
9/7/2007,17:46:00,29.519,N,71.097,W
9/7/2007,17:48:00,29.519,N,71.097,W
9/7/2007,17:50:00,29.52,N,71.097,W
9/7/2007,17:52:00,29.52,N,71.097,W
9/7/2007,17:54:00,29.52,N,71.098,W
9/7/2007,17:56:00,29.52,N,71.098,W
9/7/2007,17:58:00,29.52,N,71.098,W
9/7/2007,18:00:00,29.52,N,71.098,W
9/7/2007,18:01:59,29.52,N,71.099,W
9/7/2007,18:03:59,29.52,N,71.099,W
9/7/2007,18:05:59,29.52,N,71.099,W
9/7/2007,18:07:59,29.52,N,71.1,W
9/7/2007,18:09:59,29.52,N,71.1,W
9/7/2007,18:11:59,29.52,N,71.1,W
9/7/2007,18:13:59,29.521,N,71.1,W
9/7/2007,18:16:00,29.521,N,71.101,W
9/7/2007,18:18:00,29.521,N,71.101,W
9/7/2007,18:20:00,29.521,N,71.101,W
9/7/2007,18:22:00,29.521,N,71.101,W
9/7/2007,18:24:00,29.521,N,71.102,W
9/7/2007,18:26:00,29.521,N,71.102,W
9/7/2007,18:28:00,29.521,N,71.102,W
9/7/2007,18:30:00,29.521,N,71.102,W
9/7/2007,18:31:59,29.521,N,71.103,W
9/7/2007,18:33:59,29.521,N,71.103,W
9/7/2007,18:35:59,29.521,N,71.103,W
9/7/2007,18:37:59,29.522,N,71.103,W
9/7/2007,18:39:59,29.522,N,71.104,W
9/7/2007,18:41:59,29.522,N,71.104,W
9/7/2007,18:43:59,29.522,N,71.104,W
9/7/2007,18:46:00,29.522,N,71.104,W
9/7/2007,18:48:00,29.522,N,71.105,W
9/7/2007,18:50:00,29.522,N,71.105,W
9/7/2007,18:52:00,29.522,N,71.105,W
9/7/2007,18:54:00,29.522,N,71.105,W
9/7/2007,18:56:00,29.522,N,71.106,W
9/7/2007,18:58:00,29.522,N,71.106,W
9/7/2007,19:00:00,29.522,N,71.106,W
9/7/2007,19:01:59,29.523,N,71.106,W
9/7/2007,19:03:59,29.523,N,71.107,W
9/7/2007,19:05:59,29.523,N,71.107,W
9/7/2007,19:07:59,29.523,N,71.107,W
9/7/2007,19:09:59,29.523,N,71.107,W
9/7/2007,19:11:59,29.523,N,71.108,W
9/7/2007,19:13:59,29.523,N,71.108,W
9/7/2007,19:16:00,29.523,N,71.108,W
9/7/2007,19:18:00,29.523,N,71.108,W
9/7/2007,19:20:00,29.523,N,71.109,W
9/7/2007,19:22:00,29.523,N,71.109,W
9/7/2007,19:24:00,29.523,N,71.109,W
9/7/2007,19:26:00,29.524,N,71.11,W
9/7/2007,19:28:00,29.524,N,71.11,W
9/7/2007,19:30:00,29.524,N,71.11,W
9/7/2007,19:31:59,29.524,N,71.11,W
9/7/2007,19:33:59,29.524,N,71.111,W
9/7/2007,19:35:59,29.524,N,71.111,W
9/7/2007,19:37:59,29.524,N,71.111,W
9/7/2007,19:39:59,29.524,N,71.111,W
9/7/2007,19:41:59,29.524,N,71.112,W
9/7/2007,19:43:59,29.524,N,71.112,W
9/7/2007,19:46:00,29.524,N,71.112,W
9/7/2007,19:48:00,29.524,N,71.112,W
9/7/2007,19:50:00,29.525,N,71.113,W
9/7/2007,19:52:00,29.525,N,71.113,W
9/7/2007,19:54:00,29.525,N,71.113,W
9/7/2007,19:56:00,29.525,N,71.113,W
9/7/2007,19:58:00,29.525,N,71.114,W
9/7/2007,20:00:00,29.525,N,71.114,W
9/7/2007,20:01:01,29.525,N,71.114,W
9/7/2007,20:03:00,29.525,N,71.121,W
9/7/2007,20:05:00,29.526,N,71.127,W
9/7/2007,20:07:00,29.526,N,71.134,W
9/7/2007,20:09:00,29.526,N,71.141,W
9/7/2007,20:11:00,29.527,N,71.148,W
9/7/2007,20:13:00,29.527,N,71.155,W
9/7/2007,20:15:00,29.527,N,71.162,W
9/7/2007,20:17:00,29.528,N,71.168,W
9/7/2007,20:19:01,29.528,N,71.175,W
9/7/2007,20:21:01,29.529,N,71.182,W
9/7/2007,20:23:01,29.529,N,71.189,W
9/7/2007,20:25:01,29.529,N,71.196,W
9/7/2007,20:27:01,29.53,N,71.203,W
9/7/2007,20:29:01,29.53,N,71.209,W
9/7/2007,20:29:32,29.53,N,71.211,W
9/7/2007,20:31:32,29.533,N,71.218,W
9/7/2007,20:33:32,29.536,N,71.226,W
9/7/2007,20:35:32,29.541,N,71.234,W
9/7/2007,20:37:32,29.545,N,71.242,W
9/7/2007,20:39:32,29.55,N,71.25,W
9/7/2007,20:41:32,29.556,N,71.258,W
9/7/2007,20:43:31,29.563,N,71.266,W
9/7/2007,20:45:31,29.571,N,71.275,W
9/7/2007,20:47:31,29.579,N,71.283,W
9/7/2007,20:49:31,29.588,N,71.292,W
9/7/2007,20:51:31,29.598,N,71.302,W
9/7/2007,20:53:31,29.608,N,71.311,W
9/7/2007,20:55:31,29.62,N,71.321,W
9/7/2007,20:57:31,29.633,N,71.33,W
9/7/2007,20:58:39,29.64,N,71.336,W
9/7/2007,21:00:39,29.645,N,71.34,W
9/7/2007,21:02:38,29.65,N,71.345,W
9/7/2007,21:04:38,29.655,N,71.349,W
9/7/2007,21:06:38,29.66,N,71.353,W
9/7/2007,21:08:38,29.666,N,71.358,W
9/7/2007,21:10:38,29.671,N,71.362,W
9/7/2007,21:12:38,29.676,N,71.367,W
9/7/2007,21:14:38,29.681,N,71.371,W
9/7/2007,21:16:38,29.686,N,71.375,W
9/7/2007,21:18:39,29.691,N,71.38,W
9/7/2007,21:20:39,29.696,N,71.384,W
9/7/2007,21:22:39,29.701,N,71.388,W
9/7/2007,21:24:39,29.706,N,71.393,W
9/7/2007,21:26:39,29.712,N,71.397,W
9/7/2007,21:28:39,29.717,N,71.401,W
9/7/2007,21:30:39,29.722,N,71.406,W
9/7/2007,21:32:38,29.727,N,71.41,W
9/7/2007,21:34:38,29.732,N,71.415,W
9/7/2007,21:36:38,29.737,N,71.419,W
9/7/2007,21:38:38,29.742,N,71.423,W
9/7/2007,21:40:38,29.747,N,71.428,W
9/7/2007,21:42:38,29.752,N,71.432,W
9/7/2007,21:44:38,29.757,N,71.436,W
9/7/2007,21:46:38,29.763,N,71.441,W
9/7/2007,21:48:39,29.768,N,71.445,W
9/7/2007,21:50:39,29.773,N,71.45,W
9/7/2007,21:52:39,29.778,N,71.454,W
9/7/2007,21:54:39,29.783,N,71.458,W
9/7/2007,21:56:39,29.788,N,71.463,W
9/7/2007,21:58:39,29.793,N,71.467,W
9/7/2007,22:00:39,29.798,N,71.471,W
9/7/2007,22:02:38,29.803,N,71.476,W
9/7/2007,22:04:38,29.809,N,71.48,W
9/7/2007,22:06:38,29.814,N,71.484,W
9/7/2007,22:08:38,29.819,N,71.489,W
9/7/2007,22:10:38,29.824,N,71.493,W
9/7/2007,22:12:38,29.829,N,71.498,W
9/7/2007,22:14:38,29.834,N,71.502,W
9/7/2007,22:16:38,29.839,N,71.506,W
9/7/2007,22:18:39,29.844,N,71.511,W
9/7/2007,22:20:39,29.849,N,71.515,W
9/7/2007,22:22:39,29.855,N,71.519,W
9/7/2007,22:24:39,29.86,N,71.524,W
9/7/2007,22:26:39,29.865,N,71.528,W
9/7/2007,22:28:39,29.87,N,71.532,W
9/7/2007,22:30:39,29.875,N,71.537,W
9/7/2007,22:32:38,29.88,N,71.541,W
9/7/2007,22:34:38,29.885,N,71.546,W
9/7/2007,22:36:38,29.89,N,71.55,W
9/7/2007,22:38:38,29.895,N,71.554,W
9/7/2007,22:40:38,29.9,N,71.559,W
9/7/2007,22:42:38,29.906,N,71.563,W
9/7/2007,22:44:38,29.911,N,71.567,W
9/7/2007,22:46:38,29.916,N,71.572,W
9/7/2007,22:48:39,29.921,N,71.576,W
9/7/2007,22:50:39,29.926,N,71.58,W
9/7/2007,22:52:39,29.931,N,71.585,W
9/7/2007,22:54:39,29.936,N,71.589,W
9/7/2007,22:56:39,29.941,N,71.594,W
9/7/2007,22:58:39,29.946,N,71.598,W
9/7/2007,23:00:39,29.952,N,71.602,W
9/7/2007,23:02:38,29.957,N,71.607,W
9/7/2007,23:04:38,29.962,N,71.611,W
9/7/2007,23:06:38,29.967,N,71.615,W
9/7/2007,23:08:38,29.972,N,71.62,W
9/7/2007,23:10:38,29.977,N,71.624,W
9/7/2007,23:12:38,29.982,N,71.629,W
9/7/2007,23:14:38,29.987,N,71.633,W
9/7/2007,23:16:38,29.992,N,71.637,W
9/7/2007,23:18:39,29.998,N,71.642,W
9/7/2007,23:20:39,30.003,N,71.646,W
9/7/2007,23:21:35,30.005,N,71.648,W
9/7/2007,23:23:35,30.01,N,71.652,W
9/7/2007,23:25:35,30.015,N,71.657,W
9/7/2007,23:27:35,30.02,N,71.661,W
9/7/2007,23:29:35,30.025,N,71.666,W
9/7/2007,23:31:35,30.029,N,71.671,W
9/7/2007,23:33:35,30.034,N,71.675,W
9/7/2007,23:35:35,30.039,N,71.68,W
9/7/2007,23:37:34,30.044,N,71.684,W
9/7/2007,23:39:34,30.049,N,71.689,W
9/7/2007,23:41:34,30.054,N,71.693,W
9/7/2007,23:43:34,30.058,N,71.698,W
9/7/2007,23:45:34,30.063,N,71.702,W
9/7/2007,23:47:34,30.068,N,71.707,W
9/7/2007,23:49:34,30.073,N,71.711,W
9/7/2007,23:51:35,30.077,N,71.716,W
9/7/2007,23:53:35,30.082,N,71.721,W
9/7/2007,23:55:35,30.087,N,71.725,W
9/7/2007,23:57:35,30.092,N,71.73,W
9/7/2007,23:59:35,30.096,N,71.734,W
9/8/2007,0:01:35,30.101,N,71.739,W
9/8/2007,0:03:35,30.106,N,71.744,W
9/8/2007,0:05:35,30.111,N,71.748,W
9/8/2007,0:07:34,30.115,N,71.753,W
9/8/2007,0:09:34,30.12,N,71.758,W
9/8/2007,0:11:34,30.124,N,71.762,W
9/8/2007,0:13:34,30.129,N,71.767,W
9/8/2007,0:15:34,30.134,N,71.772,W
9/8/2007,0:17:34,30.138,N,71.776,W
9/8/2007,0:19:34,30.143,N,71.781,W
9/8/2007,0:21:35,30.148,N,71.786,W
9/8/2007,0:23:35,30.152,N,71.79,W
9/8/2007,0:25:35,30.157,N,71.795,W
9/8/2007,0:27:35,30.161,N,71.8,W
9/8/2007,0:29:35,30.166,N,71.805,W
9/8/2007,0:31:35,30.17,N,71.809,W
9/8/2007,0:33:35,30.175,N,71.814,W
9/8/2007,0:35:35,30.179,N,71.819,W
9/8/2007,0:37:34,30.184,N,71.823,W
9/8/2007,0:39:34,30.188,N,71.828,W
9/8/2007,0:41:34,30.193,N,71.833,W
9/8/2007,0:43:34,30.197,N,71.838,W
9/8/2007,0:45:34,30.202,N,71.843,W
9/8/2007,0:47:34,30.206,N,71.847,W
9/8/2007,0:49:34,30.211,N,71.852,W
9/8/2007,0:51:35,30.215,N,71.857,W
9/8/2007,0:53:35,30.219,N,71.862,W
9/8/2007,0:55:35,30.224,N,71.867,W
9/8/2007,0:57:35,30.228,N,71.872,W
9/8/2007,0:59:35,30.232,N,71.876,W
9/8/2007,1:01:35,30.237,N,71.881,W
9/8/2007,1:03:35,30.241,N,71.886,W
9/8/2007,1:05:35,30.245,N,71.891,W
9/8/2007,1:07:34,30.25,N,71.896,W
9/8/2007,1:09:34,30.254,N,71.901,W
9/8/2007,1:11:34,30.258,N,71.906,W
9/8/2007,1:13:34,30.262,N,71.911,W
9/8/2007,1:15:34,30.267,N,71.916,W
9/8/2007,1:17:34,30.271,N,71.92,W
9/8/2007,1:19:34,30.275,N,71.925,W
9/8/2007,1:21:35,30.279,N,71.93,W
9/8/2007,1:23:35,30.283,N,71.935,W
9/8/2007,1:25:35,30.287,N,71.94,W
9/8/2007,1:27:35,30.292,N,71.945,W
9/8/2007,1:29:35,30.296,N,71.95,W
9/8/2007,1:31:35,30.3,N,71.955,W
9/8/2007,1:33:35,30.304,N,71.96,W
9/8/2007,1:35:35,30.308,N,71.965,W
9/8/2007,1:37:34,30.312,N,71.97,W
9/8/2007,1:39:34,30.316,N,71.975,W
9/8/2007,1:41:34,30.32,N,71.981,W
9/8/2007,1:43:34,30.324,N,71.986,W
9/8/2007,1:45:34,30.328,N,71.991,W
9/8/2007,1:47:34,30.332,N,71.996,W
9/8/2007,1:49:34,30.336,N,72.001,W
9/8/2007,1:51:35,30.34,N,72.006,W
9/8/2007,1:53:35,30.344,N,72.011,W
9/8/2007,1:55:35,30.348,N,72.016,W
9/8/2007,1:57:35,30.351,N,72.021,W
9/8/2007,1:59:35,30.355,N,72.027,W
9/8/2007,2:01:35,30.359,N,72.032,W
9/8/2007,2:03:35,30.363,N,72.037,W
9/8/2007,2:05:35,30.367,N,72.042,W
9/8/2007,2:07:34,30.37,N,72.047,W
9/8/2007,2:09:34,30.374,N,72.053,W
9/8/2007,2:11:34,30.378,N,72.058,W
9/8/2007,2:13:34,30.382,N,72.063,W
