Track,for,Chris,2006,,
8/3/2006,13:29:23,20.336,N,67.18,W
8/3/2006,13:31:23,20.338,N,67.185,W
8/3/2006,13:33:22,20.34,N,67.19,W
8/3/2006,13:35:22,20.342,N,67.195,W
8/3/2006,13:37:22,20.344,N,67.2,W
8/3/2006,13:39:22,20.347,N,67.205,W
8/3/2006,13:41:23,20.349,N,67.21,W
8/3/2006,13:43:23,20.351,N,67.215,W
8/3/2006,13:45:23,20.353,N,67.22,W
8/3/2006,13:47:23,20.355,N,67.224,W
8/3/2006,13:49:22,20.357,N,67.229,W
8/3/2006,13:51:22,20.359,N,67.234,W
8/3/2006,13:53:22,20.361,N,67.239,W
8/3/2006,13:55:22,20.364,N,67.244,W
8/3/2006,13:57:23,20.366,N,67.248,W
8/3/2006,13:59:23,20.368,N,67.253,W
8/3/2006,14:01:23,20.37,N,67.258,W
8/3/2006,14:03:22,20.372,N,67.262,W
8/3/2006,14:05:22,20.374,N,67.267,W
8/3/2006,14:07:22,20.376,N,67.272,W
8/3/2006,14:09:22,20.378,N,67.276,W
8/3/2006,14:11:23,20.38,N,67.281,W
8/3/2006,14:13:23,20.382,N,67.285,W
8/3/2006,14:15:23,20.384,N,67.29,W
8/3/2006,14:17:23,20.386,N,67.294,W
8/3/2006,14:19:22,20.388,N,67.299,W
8/3/2006,14:21:22,20.39,N,67.303,W
8/3/2006,14:23:22,20.392,N,67.308,W
8/3/2006,14:25:22,20.394,N,67.312,W
8/3/2006,14:27:23,20.396,N,67.317,W
8/3/2006,14:29:23,20.398,N,67.321,W
8/3/2006,14:31:23,20.4,N,67.325,W
8/3/2006,14:33:22,20.402,N,67.33,W
8/3/2006,14:35:22,20.404,N,67.334,W
8/3/2006,14:37:22,20.406,N,67.338,W
8/3/2006,14:39:22,20.408,N,67.343,W
8/3/2006,14:41:23,20.41,N,67.347,W
8/3/2006,14:43:23,20.412,N,67.351,W
8/3/2006,14:45:23,20.414,N,67.355,W
8/3/2006,14:47:23,20.416,N,67.359,W
8/3/2006,14:49:22,20.418,N,67.364,W
8/3/2006,14:51:22,20.42,N,67.368,W
8/3/2006,14:53:22,20.422,N,67.372,W
8/3/2006,14:55:22,20.424,N,67.376,W
8/3/2006,14:57:23,20.426,N,67.38,W
8/3/2006,14:59:23,20.428,N,67.384,W
8/3/2006,15:01:23,20.429,N,67.388,W
8/3/2006,15:03:22,20.431,N,67.392,W
8/3/2006,15:05:22,20.433,N,67.396,W
8/3/2006,15:07:22,20.435,N,67.4,W
8/3/2006,15:09:22,20.437,N,67.404,W
8/3/2006,15:11:23,20.439,N,67.408,W
8/3/2006,15:13:23,20.441,N,67.412,W
8/3/2006,15:15:23,20.443,N,67.416,W
8/3/2006,15:17:23,20.445,N,67.42,W
8/3/2006,15:19:22,20.447,N,67.424,W
8/3/2006,15:21:22,20.448,N,67.428,W
8/3/2006,15:23:22,20.45,N,67.431,W
8/3/2006,15:25:22,20.452,N,67.435,W
8/3/2006,15:27:23,20.454,N,67.439,W
8/3/2006,15:29:23,20.456,N,67.443,W
8/3/2006,15:31:23,20.458,N,67.447,W
8/3/2006,15:33:22,20.46,N,67.45,W
8/3/2006,15:35:22,20.461,N,67.454,W
8/3/2006,15:37:22,20.463,N,67.458,W
8/3/2006,15:39:22,20.465,N,67.461,W
8/3/2006,15:41:23,20.467,N,67.465,W
8/3/2006,15:43:23,20.469,N,67.469,W
8/3/2006,15:45:23,20.47,N,67.472,W
8/3/2006,15:47:23,20.472,N,67.476,W
8/3/2006,15:49:22,20.474,N,67.48,W
8/3/2006,15:51:22,20.476,N,67.483,W
8/3/2006,15:53:22,20.478,N,67.487,W
8/3/2006,15:55:22,20.48,N,67.49,W
8/3/2006,15:57:23,20.481,N,67.494,W
8/3/2006,15:59:23,20.483,N,67.498,W
8/3/2006,16:01:23,20.485,N,67.501,W
8/3/2006,16:03:22,20.487,N,67.505,W
8/3/2006,16:05:22,20.488,N,67.508,W
8/3/2006,16:07:22,20.49,N,67.512,W
8/3/2006,16:09:22,20.492,N,67.515,W
8/3/2006,16:11:22,20.494,N,67.518,W
8/3/2006,16:13:22,20.496,N,67.522,W
8/3/2006,16:15:22,20.497,N,67.525,W
8/3/2006,16:17:22,20.499,N,67.529,W
8/3/2006,16:19:23,20.501,N,67.532,W
8/3/2006,16:21:23,20.503,N,67.535,W
8/3/2006,16:23:23,20.504,N,67.539,W
8/3/2006,16:25:23,20.506,N,67.542,W
8/3/2006,16:27:23,20.508,N,67.545,W
8/3/2006,16:29:23,20.51,N,67.549,W
8/3/2006,16:31:23,20.511,N,67.552,W
8/3/2006,16:33:22,20.513,N,67.555,W
8/3/2006,16:35:22,20.515,N,67.559,W
8/3/2006,16:37:22,20.516,N,67.562,W
8/3/2006,16:39:22,20.518,N,67.565,W
8/3/2006,16:41:22,20.52,N,67.568,W
8/3/2006,16:43:22,20.522,N,67.572,W
8/3/2006,16:45:22,20.523,N,67.575,W
8/3/2006,16:47:22,20.525,N,67.578,W
8/3/2006,16:49:23,20.527,N,67.581,W
8/3/2006,16:51:23,20.528,N,67.585,W
8/3/2006,16:53:23,20.53,N,67.588,W
8/3/2006,16:55:23,20.532,N,67.591,W
8/3/2006,16:57:23,20.533,N,67.594,W
8/3/2006,16:59:23,20.535,N,67.597,W
8/3/2006,17:01:23,20.537,N,67.6,W
8/3/2006,17:03:22,20.539,N,67.603,W
8/3/2006,17:05:22,20.54,N,67.606,W
8/3/2006,17:07:22,20.542,N,67.61,W
8/3/2006,17:09:22,20.544,N,67.613,W
8/3/2006,17:11:22,20.545,N,67.616,W
8/3/2006,17:13:22,20.547,N,67.619,W
8/3/2006,17:15:22,20.549,N,67.622,W
8/3/2006,17:17:22,20.55,N,67.625,W
8/3/2006,17:19:23,20.552,N,67.628,W
8/3/2006,17:21:23,20.554,N,67.631,W
8/3/2006,17:23:23,20.555,N,67.634,W
8/3/2006,17:25:23,20.557,N,67.637,W
8/3/2006,17:27:23,20.559,N,67.64,W
8/3/2006,17:29:23,20.56,N,67.643,W
8/3/2006,17:31:23,20.562,N,67.646,W
8/3/2006,17:33:22,20.564,N,67.649,W
8/3/2006,17:35:22,20.565,N,67.652,W
8/3/2006,17:37:22,20.567,N,67.655,W
8/3/2006,17:39:22,20.568,N,67.658,W
8/3/2006,17:41:22,20.57,N,67.661,W
8/3/2006,17:43:22,20.572,N,67.664,W
8/3/2006,17:45:22,20.573,N,67.666,W
8/3/2006,17:47:22,20.575,N,67.669,W
8/3/2006,17:49:23,20.577,N,67.672,W
8/3/2006,17:51:23,20.578,N,67.675,W
8/3/2006,17:53:23,20.58,N,67.678,W
8/3/2006,17:54:46,20.581,N,67.68,W
8/3/2006,17:56:46,20.583,N,67.683,W
8/3/2006,17:58:46,20.584,N,67.685,W
8/3/2006,18:00:46,20.586,N,67.688,W
8/3/2006,18:02:46,20.587,N,67.691,W
8/3/2006,18:04:46,20.589,N,67.694,W
8/3/2006,18:06:46,20.591,N,67.696,W
8/3/2006,18:08:46,20.592,N,67.699,W
8/3/2006,18:10:47,20.594,N,67.702,W
8/3/2006,18:12:47,20.595,N,67.705,W
8/3/2006,18:14:47,20.597,N,67.707,W
8/3/2006,18:16:47,20.598,N,67.71,W
8/3/2006,18:18:47,20.6,N,67.713,W
8/3/2006,18:20:47,20.602,N,67.716,W
8/3/2006,18:22:47,20.603,N,67.718,W
8/3/2006,18:24:46,20.605,N,67.721,W
8/3/2006,18:26:46,20.606,N,67.724,W
8/3/2006,18:28:46,20.608,N,67.727,W
8/3/2006,18:30:46,20.61,N,67.729,W
8/3/2006,18:32:46,20.611,N,67.732,W
8/3/2006,18:34:46,20.613,N,67.735,W
8/3/2006,18:36:46,20.614,N,67.737,W
8/3/2006,18:38:46,20.616,N,67.74,W
8/3/2006,18:40:47,20.618,N,67.743,W
8/3/2006,18:42:47,20.619,N,67.746,W
8/3/2006,18:44:47,20.621,N,67.748,W
8/3/2006,18:46:47,20.622,N,67.751,W
8/3/2006,18:48:47,20.624,N,67.754,W
8/3/2006,18:50:47,20.626,N,67.757,W
8/3/2006,18:52:47,20.627,N,67.759,W
8/3/2006,18:54:46,20.629,N,67.762,W
8/3/2006,18:56:46,20.63,N,67.765,W
8/3/2006,18:58:46,20.632,N,67.768,W
8/3/2006,19:00:46,20.633,N,67.77,W
8/3/2006,19:02:46,20.635,N,67.773,W
8/3/2006,19:04:46,20.637,N,67.776,W
8/3/2006,19:06:46,20.638,N,67.779,W
8/3/2006,19:08:46,20.64,N,67.781,W
8/3/2006,19:10:47,20.641,N,67.784,W
8/3/2006,19:12:47,20.643,N,67.787,W
8/3/2006,19:14:47,20.645,N,67.79,W
8/3/2006,19:16:47,20.646,N,67.792,W
8/3/2006,19:18:47,20.648,N,67.795,W
8/3/2006,19:20:47,20.649,N,67.798,W
8/3/2006,19:22:47,20.651,N,67.8,W
8/3/2006,19:24:46,20.653,N,67.803,W
8/3/2006,19:26:46,20.654,N,67.806,W
8/3/2006,19:28:46,20.656,N,67.809,W
8/3/2006,19:30:46,20.657,N,67.811,W
8/3/2006,19:32:46,20.659,N,67.814,W
8/3/2006,19:34:46,20.661,N,67.817,W
8/3/2006,19:36:46,20.662,N,67.82,W
8/3/2006,19:38:46,20.664,N,67.822,W
8/3/2006,19:40:47,20.665,N,67.825,W
8/3/2006,19:42:47,20.667,N,67.828,W
8/3/2006,19:42:55,20.667,N,67.828,W
8/3/2006,19:44:55,20.667,N,67.832,W
8/3/2006,19:46:54,20.666,N,67.836,W
8/3/2006,19:48:54,20.666,N,67.839,W
8/3/2006,19:50:54,20.665,N,67.843,W
8/3/2006,19:52:54,20.664,N,67.847,W
8/3/2006,19:54:54,20.663,N,67.851,W
8/3/2006,19:56:54,20.662,N,67.855,W
8/3/2006,19:58:54,20.661,N,67.859,W
8/3/2006,20:00:54,20.66,N,67.864,W
8/3/2006,20:02:55,20.659,N,67.868,W
8/3/2006,20:04:55,20.658,N,67.872,W
8/3/2006,20:06:55,20.656,N,67.877,W
8/3/2006,20:08:55,20.655,N,67.881,W
8/3/2006,20:10:55,20.653,N,67.885,W
8/3/2006,20:12:55,20.652,N,67.89,W
8/3/2006,20:14:55,20.65,N,67.894,W
8/3/2006,20:16:54,20.649,N,67.899,W
8/3/2006,20:18:54,20.647,N,67.904,W
8/3/2006,20:20:54,20.645,N,67.908,W
8/3/2006,20:22:54,20.644,N,67.913,W
8/3/2006,20:24:54,20.642,N,67.918,W
8/3/2006,20:26:54,20.64,N,67.923,W
8/3/2006,20:28:54,20.639,N,67.928,W
8/3/2006,20:30:54,20.637,N,67.933,W
8/3/2006,20:32:55,20.635,N,67.938,W
8/3/2006,20:34:55,20.633,N,67.943,W
8/3/2006,20:36:55,20.631,N,67.948,W
8/3/2006,20:38:55,20.63,N,67.953,W
8/3/2006,20:40:55,20.628,N,67.959,W
8/3/2006,20:42:55,20.626,N,67.964,W
8/3/2006,20:44:55,20.624,N,67.969,W
8/3/2006,20:46:54,20.623,N,67.975,W
8/3/2006,20:48:54,20.621,N,67.98,W
8/3/2006,20:50:54,20.619,N,67.986,W
8/3/2006,20:52:54,20.617,N,67.991,W
8/3/2006,20:54:54,20.616,N,67.997,W
8/3/2006,20:56:54,20.614,N,68.002,W
8/3/2006,20:58:54,20.613,N,68.008,W
8/3/2006,21:00:54,20.611,N,68.014,W
8/3/2006,21:02:55,20.61,N,68.02,W
8/3/2006,21:04:55,20.608,N,68.026,W
8/3/2006,21:06:55,20.607,N,68.032,W
8/3/2006,21:08:55,20.606,N,68.038,W
8/3/2006,21:10:55,20.605,N,68.044,W
8/3/2006,21:12:55,20.604,N,68.05,W
8/3/2006,21:14:55,20.603,N,68.056,W
8/3/2006,21:16:54,20.602,N,68.062,W
8/3/2006,21:18:54,20.601,N,68.068,W
8/3/2006,21:20:54,20.6,N,68.075,W
8/3/2006,21:22:54,20.599,N,68.081,W
8/3/2006,21:24:54,20.599,N,68.088,W
8/3/2006,21:26:54,20.598,N,68.094,W
8/3/2006,21:28:54,20.598,N,68.101,W
8/3/2006,21:30:54,20.598,N,68.107,W
8/3/2006,21:32:55,20.597,N,68.114,W
8/3/2006,21:34:55,20.597,N,68.12,W
8/3/2006,21:36:55,20.598,N,68.127,W
8/3/2006,21:38:55,20.598,N,68.134,W
8/3/2006,21:40:55,20.598,N,68.141,W
8/3/2006,21:42:55,20.598,N,68.148,W
8/3/2006,21:44:55,20.599,N,68.155,W
8/3/2006,21:46:54,20.6,N,68.162,W
8/3/2006,21:48:54,20.6,N,68.169,W
8/3/2006,21:50:10,20.601,N,68.173,W
8/3/2006,21:52:10,20.601,N,68.179,W
8/3/2006,21:54:10,20.602,N,68.186,W
8/3/2006,21:56:10,20.603,N,68.192,W
8/3/2006,21:58:10,20.603,N,68.199,W
8/3/2006,22:00:10,20.604,N,68.206,W
8/3/2006,22:02:11,20.605,N,68.212,W
8/3/2006,22:04:11,20.606,N,68.219,W
8/3/2006,22:06:11,20.607,N,68.226,W
8/3/2006,22:08:11,20.608,N,68.233,W
8/3/2006,22:10:11,20.609,N,68.24,W
8/3/2006,22:12:11,20.611,N,68.247,W
8/3/2006,22:14:11,20.612,N,68.254,W
8/3/2006,22:16:10,20.613,N,68.261,W
8/3/2006,22:18:10,20.615,N,68.268,W
8/3/2006,22:20:10,20.616,N,68.275,W
8/3/2006,22:22:10,20.618,N,68.282,W
8/3/2006,22:24:10,20.62,N,68.289,W
8/3/2006,22:26:10,20.622,N,68.297,W
8/3/2006,22:28:10,20.624,N,68.304,W
8/3/2006,22:30:10,20.626,N,68.312,W
8/3/2006,22:32:11,20.628,N,68.319,W
8/3/2006,22:34:11,20.63,N,68.327,W
8/3/2006,22:36:11,20.632,N,68.334,W
8/3/2006,22:38:11,20.635,N,68.342,W
8/3/2006,22:40:11,20.637,N,68.35,W
8/3/2006,22:42:11,20.64,N,68.358,W
8/3/2006,22:44:11,20.643,N,68.366,W
8/3/2006,22:46:10,20.645,N,68.374,W
8/3/2006,22:48:10,20.648,N,68.382,W
8/3/2006,22:50:10,20.651,N,68.39,W
8/3/2006,22:52:10,20.654,N,68.398,W
8/3/2006,22:54:10,20.658,N,68.406,W
8/3/2006,22:56:10,20.661,N,68.414,W
8/3/2006,22:58:10,20.664,N,68.423,W
8/3/2006,23:00:10,20.668,N,68.431,W
8/3/2006,23:02:11,20.672,N,68.44,W
8/3/2006,23:04:11,20.675,N,68.448,W
8/3/2006,23:06:11,20.679,N,68.457,W
8/3/2006,23:08:11,20.683,N,68.466,W
8/3/2006,23:10:11,20.687,N,68.475,W
8/3/2006,23:12:11,20.692,N,68.484,W
8/3/2006,23:14:11,20.696,N,68.493,W
8/3/2006,23:16:10,20.7,N,68.502,W
8/3/2006,23:18:10,20.705,N,68.511,W
8/3/2006,23:20:10,20.709,N,68.52,W
8/3/2006,23:22:10,20.714,N,68.529,W
8/3/2006,23:23:01,20.716,N,68.533,W
8/3/2006,23:25:01,20.718,N,68.541,W
8/3/2006,23:27:01,20.72,N,68.549,W
8/3/2006,23:29:01,20.722,N,68.557,W
8/3/2006,23:31:01,20.724,N,68.565,W
8/3/2006,23:33:00,20.726,N,68.572,W
8/3/2006,23:35:00,20.728,N,68.58,W
8/3/2006,23:37:00,20.73,N,68.588,W
8/3/2006,23:39:00,20.732,N,68.596,W
8/3/2006,23:41:00,20.734,N,68.604,W
8/3/2006,23:43:00,20.736,N,68.612,W
8/3/2006,23:45:00,20.737,N,68.62,W
8/3/2006,23:47:00,20.739,N,68.628,W
8/3/2006,23:49:01,20.741,N,68.636,W
8/3/2006,23:51:01,20.743,N,68.644,W
8/3/2006,23:53:01,20.744,N,68.652,W
8/3/2006,23:55:01,20.746,N,68.66,W
8/3/2006,23:57:01,20.748,N,68.668,W
8/3/2006,23:59:01,20.749,N,68.676,W
8/4/2006,0:01:01,20.751,N,68.684,W
8/4/2006,0:03:00,20.752,N,68.692,W
8/4/2006,0:05:00,20.754,N,68.7,W
8/4/2006,0:07:00,20.755,N,68.708,W
8/4/2006,0:09:00,20.757,N,68.716,W
8/4/2006,0:11:00,20.758,N,68.724,W
8/4/2006,0:13:00,20.759,N,68.732,W
8/4/2006,0:15:00,20.761,N,68.74,W
8/4/2006,0:17:00,20.762,N,68.748,W
8/4/2006,0:19:01,20.763,N,68.756,W
8/4/2006,0:21:01,20.764,N,68.764,W
8/4/2006,0:23:01,20.766,N,68.773,W
8/4/2006,0:25:01,20.767,N,68.781,W
8/4/2006,0:27:01,20.768,N,68.789,W
8/4/2006,0:29:01,20.769,N,68.797,W
8/4/2006,0:31:01,20.77,N,68.805,W
8/4/2006,0:33:00,20.771,N,68.813,W
8/4/2006,0:35:00,20.772,N,68.822,W
8/4/2006,0:37:00,20.772,N,68.83,W
8/4/2006,0:39:00,20.773,N,68.838,W
8/4/2006,0:41:00,20.774,N,68.846,W
8/4/2006,0:43:00,20.775,N,68.855,W
8/4/2006,0:45:00,20.775,N,68.863,W
8/4/2006,0:47:00,20.776,N,68.871,W
8/4/2006,0:49:01,20.777,N,68.879,W
8/4/2006,0:51:01,20.777,N,68.888,W
8/4/2006,0:53:01,20.778,N,68.896,W
8/4/2006,0:55:01,20.778,N,68.904,W
8/4/2006,0:57:01,20.778,N,68.913,W
8/4/2006,0:59:01,20.779,N,68.921,W
8/4/2006,1:01:01,20.779,N,68.929,W
8/4/2006,1:03:00,20.779,N,68.938,W
8/4/2006,1:05:00,20.78,N,68.946,W
8/4/2006,1:07:00,20.78,N,68.954,W
8/4/2006,1:09:00,20.78,N,68.963,W
8/4/2006,1:11:00,20.78,N,68.971,W
8/4/2006,1:13:00,20.78,N,68.98,W
8/4/2006,1:15:00,20.78,N,68.988,W
8/4/2006,1:17:00,20.78,N,68.997,W
8/4/2006,1:19:01,20.78,N,69.005,W
8/4/2006,1:21:01,20.78,N,69.014,W
8/4/2006,1:23:01,20.78,N,69.022,W
8/4/2006,1:25:01,20.78,N,69.031,W
8/4/2006,1:27:01,20.779,N,69.039,W
8/4/2006,1:29:01,20.779,N,69.048,W
8/4/2006,1:31:01,20.779,N,69.056,W
8/4/2006,1:33:00,20.779,N,69.065,W
8/4/2006,1:35:00,20.778,N,69.074,W
8/4/2006,1:37:00,20.778,N,69.082,W
8/4/2006,1:39:00,20.778,N,69.091,W
8/4/2006,1:41:00,20.777,N,69.099,W
8/4/2006,1:43:00,20.777,N,69.108,W
8/4/2006,1:45:00,20.776,N,69.117,W
8/4/2006,1:47:00,20.776,N,69.125,W
8/4/2006,1:49:01,20.775,N,69.134,W
8/4/2006,1:51:01,20.775,N,69.143,W
8/4/2006,1:53:01,20.774,N,69.152,W
8/4/2006,1:55:01,20.774,N,69.16,W
8/4/2006,1:57:01,20.773,N,69.169,W
8/4/2006,1:59:01,20.772,N,69.178,W
8/4/2006,2:01:01,20.772,N,69.187,W
8/4/2006,2:03:00,20.771,N,69.195,W
8/4/2006,2:05:00,20.77,N,69.204,W
8/4/2006,2:07:00,20.77,N,69.213,W
8/4/2006,2:09:00,20.769,N,69.222,W
8/4/2006,2:11:00,20.768,N,69.231,W
8/4/2006,2:13:00,20.767,N,69.24,W
8/4/2006,2:15:00,20.767,N,69.248,W
8/4/2006,2:17:00,20.766,N,69.257,W
8/4/2006,2:19:01,20.765,N,69.266,W
8/4/2006,2:21:01,20.764,N,69.275,W
8/4/2006,2:23:01,20.763,N,69.284,W
8/4/2006,2:25:01,20.763,N,69.293,W
8/4/2006,2:27:01,20.762,N,69.302,W
8/4/2006,2:29:01,20.761,N,69.311,W
8/4/2006,2:31:01,20.76,N,69.32,W
8/4/2006,2:33:00,20.759,N,69.329,W
8/4/2006,2:35:00,20.758,N,69.338,W
8/4/2006,2:37:00,20.757,N,69.347,W
8/4/2006,2:39:00,20.756,N,69.356,W
8/4/2006,2:41:00,20.755,N,69.365,W
8/4/2006,2:43:00,20.755,N,69.374,W
8/4/2006,2:45:00,20.754,N,69.383,W
8/4/2006,2:47:00,20.753,N,69.393,W
8/4/2006,2:49:01,20.752,N,69.402,W
8/4/2006,2:51:01,20.751,N,69.411,W
8/4/2006,2:53:01,20.75,N,69.42,W
8/4/2006,2:55:01,20.749,N,69.429,W
8/4/2006,2:57:01,20.748,N,69.438,W
8/4/2006,2:59:01,20.747,N,69.448,W
8/4/2006,3:01:01,20.746,N,69.457,W
8/4/2006,3:03:00,20.745,N,69.466,W
8/4/2006,3:05:00,20.744,N,69.475,W
8/4/2006,3:07:00,20.744,N,69.484,W
8/4/2006,3:09:00,20.743,N,69.494,W
8/4/2006,3:11:00,20.742,N,69.503,W
8/4/2006,3:13:00,20.741,N,69.512,W
8/4/2006,3:15:00,20.74,N,69.522,W
8/4/2006,3:17:00,20.739,N,69.531,W
8/4/2006,3:19:01,20.738,N,69.54,W
8/4/2006,3:21:01,20.737,N,69.55,W
8/4/2006,3:23:01,20.737,N,69.559,W
8/4/2006,3:25:01,20.736,N,69.569,W
8/4/2006,3:27:01,20.735,N,69.578,W
8/4/2006,3:29:01,20.734,N,69.587,W
8/4/2006,3:31:01,20.733,N,69.597,W
8/4/2006,3:33:00,20.732,N,69.606,W
8/4/2006,3:35:00,20.732,N,69.616,W
8/4/2006,3:37:00,20.731,N,69.625,W
8/4/2006,3:39:00,20.73,N,69.635,W
8/4/2006,3:41:00,20.73,N,69.644,W
8/4/2006,3:43:00,20.729,N,69.654,W
8/4/2006,3:45:00,20.728,N,69.664,W
8/4/2006,3:47:00,20.728,N,69.673,W
8/4/2006,3:49:01,20.727,N,69.683,W
8/4/2006,3:51:01,20.726,N,69.692,W
8/4/2006,3:53:01,20.726,N,69.702,W
8/4/2006,3:55:01,20.725,N,69.712,W
8/4/2006,3:57:01,20.725,N,69.721,W
8/4/2006,3:59:01,20.724,N,69.731,W
8/4/2006,4:01:01,20.723,N,69.741,W
8/4/2006,4:03:00,20.723,N,69.75,W
8/4/2006,4:05:00,20.723,N,69.76,W
8/4/2006,4:07:00,20.722,N,69.77,W
8/4/2006,4:09:00,20.722,N,69.78,W
8/4/2006,4:11:00,20.721,N,69.789,W
8/4/2006,4:13:00,20.721,N,69.799,W
8/4/2006,4:15:00,20.72,N,69.809,W
8/4/2006,4:17:00,20.72,N,69.819,W
8/4/2006,4:19:01,20.72,N,69.829,W
8/4/2006,4:21:01,20.719,N,69.838,W
8/4/2006,4:23:01,20.719,N,69.848,W
8/4/2006,4:25:01,20.719,N,69.858,W
8/4/2006,4:27:01,20.719,N,69.868,W
8/4/2006,4:29:01,20.718,N,69.878,W
8/4/2006,4:31:01,20.718,N,69.888,W
8/4/2006,4:33:00,20.718,N,69.898,W
8/4/2006,4:35:00,20.718,N,69.908,W
8/4/2006,4:37:00,20.718,N,69.918,W
8/4/2006,4:39:00,20.717,N,69.928,W
8/4/2006,4:41:00,20.717,N,69.938,W
8/4/2006,4:43:00,20.717,N,69.947,W
8/4/2006,4:45:00,20.717,N,69.957,W
8/4/2006,4:47:00,20.717,N,69.967,W
8/4/2006,4:49:01,20.717,N,69.977,W
8/4/2006,4:51:01,20.717,N,69.987,W
8/4/2006,4:53:01,20.717,N,69.998,W
8/4/2006,4:55:01,20.717,N,70.008,W
8/4/2006,4:57:01,20.717,N,70.018,W
8/4/2006,4:59:01,20.717,N,70.028,W
8/4/2006,5:01:01,20.717,N,70.038,W
8/4/2006,5:03:00,20.717,N,70.048,W
8/4/2006,5:05:00,20.717,N,70.058,W
8/4/2006,5:07:00,20.717,N,70.068,W
8/4/2006,5:09:00,20.717,N,70.078,W
8/4/2006,5:11:00,20.717,N,70.088,W
8/4/2006,5:13:00,20.717,N,70.098,W
8/4/2006,5:15:00,20.717,N,70.109,W
8/4/2006,5:17:00,20.717,N,70.119,W
8/4/2006,5:19:01,20.717,N,70.129,W
8/4/2006,5:21:01,20.717,N,70.139,W
8/4/2006,5:23:01,20.717,N,70.149,W
8/4/2006,5:25:01,20.717,N,70.159,W
8/4/2006,5:27:01,20.717,N,70.169,W
8/4/2006,5:29:01,20.718,N,70.18,W
8/4/2006,5:31:01,20.718,N,70.19,W
8/4/2006,5:33:00,20.718,N,70.2,W
8/4/2006,5:35:00,20.718,N,70.21,W
8/4/2006,5:37:00,20.718,N,70.221,W
8/4/2006,5:39:00,20.719,N,70.231,W
8/4/2006,5:41:00,20.719,N,70.241,W
8/4/2006,5:43:00,20.719,N,70.251,W
8/4/2006,5:45:00,20.719,N,70.261,W
8/4/2006,5:47:00,20.719,N,70.272,W
8/4/2006,5:49:01,20.72,N,70.282,W
8/4/2006,5:51:01,20.72,N,70.292,W
8/4/2006,5:51:57,20.72,N,70.297,W
8/4/2006,5:53:57,20.719,N,70.311,W
8/4/2006,5:55:57,20.718,N,70.326,W
8/4/2006,5:57:57,20.717,N,70.339,W
8/4/2006,5:59:57,20.717,N,70.353,W
8/4/2006,6:01:57,20.716,N,70.366,W
8/4/2006,6:03:57,20.716,N,70.379,W
8/4/2006,6:05:57,20.715,N,70.391,W
8/4/2006,6:07:56,20.715,N,70.403,W
8/4/2006,6:09:56,20.715,N,70.415,W
8/4/2006,6:11:56,20.715,N,70.427,W
8/4/2006,6:13:56,20.715,N,70.438,W
8/4/2006,6:15:56,20.715,N,70.449,W
8/4/2006,6:17:56,20.715,N,70.459,W
8/4/2006,6:19:56,20.716,N,70.47,W
8/4/2006,6:21:57,20.716,N,70.48,W
8/4/2006,6:23:57,20.717,N,70.489,W
8/4/2006,6:25:57,20.717,N,70.499,W
8/4/2006,6:27:57,20.718,N,70.508,W
8/4/2006,6:29:57,20.718,N,70.517,W
8/4/2006,6:31:57,20.719,N,70.526,W
8/4/2006,6:33:57,20.72,N,70.534,W
8/4/2006,6:35:57,20.721,N,70.543,W
8/4/2006,6:37:56,20.722,N,70.551,W
8/4/2006,6:39:56,20.723,N,70.558,W
8/4/2006,6:41:56,20.724,N,70.566,W
8/4/2006,6:43:56,20.726,N,70.573,W
8/4/2006,6:45:56,20.727,N,70.581,W
8/4/2006,6:47:56,20.728,N,70.588,W
8/4/2006,6:48:57,20.729,N,70.591,W
8/4/2006,6:50:57,20.73,N,70.599,W
8/4/2006,6:52:56,20.731,N,70.607,W
8/4/2006,6:54:56,20.732,N,70.615,W
8/4/2006,6:56:56,20.733,N,70.622,W
8/4/2006,6:58:56,20.735,N,70.629,W
8/4/2006,7:00:56,20.736,N,70.636,W
8/4/2006,7:02:56,20.738,N,70.642,W
8/4/2006,7:04:56,20.739,N,70.649,W
8/4/2006,7:06:57,20.741,N,70.655,W
8/4/2006,7:08:57,20.743,N,70.661,W
8/4/2006,7:10:57,20.744,N,70.666,W
8/4/2006,7:12:57,20.746,N,70.672,W
8/4/2006,7:14:57,20.748,N,70.677,W
8/4/2006,7:16:57,20.75,N,70.682,W
8/4/2006,7:18:57,20.752,N,70.687,W
8/4/2006,7:20:57,20.754,N,70.691,W
8/4/2006,7:22:56,20.756,N,70.696,W
8/4/2006,7:24:56,20.759,N,70.7,W
8/4/2006,7:26:56,20.761,N,70.704,W
8/4/2006,7:28:56,20.763,N,70.708,W
8/4/2006,7:30:56,20.766,N,70.711,W
8/4/2006,7:32:56,20.768,N,70.715,W
8/4/2006,7:34:56,20.771,N,70.718,W
8/4/2006,7:36:57,20.773,N,70.721,W
8/4/2006,7:38:57,20.776,N,70.724,W
8/4/2006,7:40:57,20.778,N,70.727,W
8/4/2006,7:42:57,20.781,N,70.73,W
8/4/2006,7:44:57,20.784,N,70.733,W
8/4/2006,7:46:57,20.786,N,70.735,W
8/4/2006,7:48:57,20.789,N,70.738,W
8/4/2006,7:50:57,20.792,N,70.74,W
8/4/2006,7:52:22,20.794,N,70.742,W
8/4/2006,7:54:22,20.796,N,70.745,W
8/4/2006,7:56:22,20.798,N,70.748,W
8/4/2006,7:58:22,20.801,N,70.751,W
