Track,for,Paloma,2008,,
11/8/2008,1:19:55,18.945,N,81.039,W
11/8/2008,1:21:55,18.948,N,81.037,W
11/8/2008,1:23:55,18.951,N,81.034,W
11/8/2008,1:25:55,18.954,N,81.031,W
11/8/2008,1:27:55,18.956,N,81.029,W
11/8/2008,1:29:55,18.959,N,81.026,W
11/8/2008,1:31:54,18.962,N,81.023,W
11/8/2008,1:33:54,18.965,N,81.02,W
11/8/2008,1:35:54,18.968,N,81.018,W
11/8/2008,1:37:54,18.971,N,81.015,W
11/8/2008,1:39:54,18.974,N,81.012,W
11/8/2008,1:41:54,18.977,N,81.009,W
11/8/2008,1:43:54,18.98,N,81.006,W
11/8/2008,1:45:54,18.982,N,81.003,W
11/8/2008,1:47:55,18.985,N,81,W
11/8/2008,1:49:55,18.988,N,80.997,W
11/8/2008,1:51:55,18.991,N,80.995,W
11/8/2008,1:53:55,18.994,N,80.992,W
11/8/2008,1:55:55,18.997,N,80.989,W
11/8/2008,1:57:55,19,N,80.985,W
11/8/2008,1:59:55,19.003,N,80.982,W
11/8/2008,2:01:54,19.006,N,80.979,W
11/8/2008,2:03:54,19.009,N,80.976,W
11/8/2008,2:05:54,19.012,N,80.973,W
11/8/2008,2:07:54,19.015,N,80.97,W
11/8/2008,2:09:54,19.018,N,80.967,W
11/8/2008,2:11:54,19.021,N,80.964,W
11/8/2008,2:13:54,19.024,N,80.961,W
11/8/2008,2:15:54,19.027,N,80.957,W
11/8/2008,2:17:55,19.03,N,80.954,W
11/8/2008,2:19:55,19.033,N,80.951,W
11/8/2008,2:21:55,19.036,N,80.948,W
11/8/2008,2:23:55,19.039,N,80.944,W
11/8/2008,2:25:55,19.042,N,80.941,W
11/8/2008,2:27:55,19.045,N,80.938,W
11/8/2008,2:29:55,19.048,N,80.934,W
11/8/2008,2:31:54,19.051,N,80.931,W
11/8/2008,2:33:54,19.054,N,80.928,W
11/8/2008,2:35:54,19.057,N,80.924,W
11/8/2008,2:37:54,19.06,N,80.921,W
11/8/2008,2:39:54,19.063,N,80.918,W
11/8/2008,2:41:54,19.066,N,80.914,W
11/8/2008,2:43:54,19.069,N,80.911,W
11/8/2008,2:45:54,19.072,N,80.907,W
11/8/2008,2:47:55,19.075,N,80.904,W
11/8/2008,2:49:55,19.078,N,80.9,W
11/8/2008,2:51:55,19.081,N,80.897,W
11/8/2008,2:53:55,19.084,N,80.893,W
11/8/2008,2:55:55,19.087,N,80.89,W
11/8/2008,2:57:55,19.09,N,80.886,W
11/8/2008,2:59:55,19.092,N,80.883,W
11/8/2008,3:01:54,19.095,N,80.879,W
11/8/2008,3:03:54,19.098,N,80.876,W
11/8/2008,3:05:54,19.101,N,80.872,W
11/8/2008,3:07:54,19.104,N,80.869,W
11/8/2008,3:09:54,19.107,N,80.865,W
11/8/2008,3:11:54,19.11,N,80.861,W
11/8/2008,3:13:54,19.113,N,80.858,W
11/8/2008,3:15:54,19.115,N,80.854,W
11/8/2008,3:17:55,19.118,N,80.85,W
11/8/2008,3:19:55,19.121,N,80.847,W
11/8/2008,3:21:55,19.124,N,80.843,W
11/8/2008,3:23:55,19.127,N,80.839,W
11/8/2008,3:25:55,19.129,N,80.836,W
11/8/2008,3:27:55,19.132,N,80.832,W
11/8/2008,3:29:55,19.135,N,80.828,W
11/8/2008,3:31:54,19.138,N,80.825,W
11/8/2008,3:33:54,19.14,N,80.821,W
11/8/2008,3:35:54,19.143,N,80.817,W
11/8/2008,3:37:54,19.146,N,80.813,W
11/8/2008,3:39:54,19.148,N,80.81,W
11/8/2008,3:41:54,19.151,N,80.806,W
11/8/2008,3:43:54,19.154,N,80.802,W
11/8/2008,3:45:54,19.156,N,80.798,W
11/8/2008,3:47:55,19.159,N,80.795,W
11/8/2008,3:49:55,19.161,N,80.791,W
11/8/2008,3:51:55,19.164,N,80.787,W
11/8/2008,3:53:55,19.166,N,80.783,W
11/8/2008,3:55:55,19.169,N,80.779,W
11/8/2008,3:57:55,19.171,N,80.775,W
11/8/2008,3:59:55,19.174,N,80.772,W
11/8/2008,4:01:54,19.176,N,80.768,W
11/8/2008,4:03:54,19.179,N,80.764,W
11/8/2008,4:05:54,19.181,N,80.76,W
11/8/2008,4:07:54,19.184,N,80.756,W
11/8/2008,4:09:54,19.186,N,80.752,W
11/8/2008,4:11:54,19.188,N,80.748,W
11/8/2008,4:13:54,19.191,N,80.745,W
11/8/2008,4:15:54,19.193,N,80.741,W
11/8/2008,4:17:55,19.195,N,80.737,W
11/8/2008,4:19:55,19.197,N,80.733,W
11/8/2008,4:21:55,19.2,N,80.729,W
11/8/2008,4:23:55,19.202,N,80.725,W
11/8/2008,4:25:55,19.204,N,80.721,W
11/8/2008,4:27:55,19.206,N,80.717,W
11/8/2008,4:29:55,19.208,N,80.713,W
11/8/2008,4:31:54,19.21,N,80.709,W
11/8/2008,4:33:54,19.212,N,80.706,W
11/8/2008,4:35:54,19.214,N,80.702,W
11/8/2008,4:37:54,19.216,N,80.698,W
11/8/2008,4:39:54,19.218,N,80.694,W
11/8/2008,4:41:54,19.22,N,80.69,W
11/8/2008,4:43:54,19.222,N,80.686,W
11/8/2008,4:45:54,19.224,N,80.682,W
11/8/2008,4:47:55,19.226,N,80.678,W
11/8/2008,4:49:55,19.228,N,80.674,W
11/8/2008,4:51:55,19.23,N,80.67,W
11/8/2008,4:53:55,19.232,N,80.666,W
11/8/2008,4:55:55,19.234,N,80.662,W
11/8/2008,4:57:55,19.235,N,80.658,W
11/8/2008,4:59:55,19.237,N,80.654,W
11/8/2008,5:01:54,19.239,N,80.65,W
11/8/2008,5:03:54,19.241,N,80.646,W
11/8/2008,5:05:54,19.242,N,80.642,W
11/8/2008,5:07:54,19.244,N,80.638,W
11/8/2008,5:09:54,19.246,N,80.634,W
11/8/2008,5:11:54,19.247,N,80.63,W
11/8/2008,5:13:54,19.249,N,80.626,W
11/8/2008,5:15:54,19.251,N,80.622,W
11/8/2008,5:17:55,19.252,N,80.618,W
11/8/2008,5:19:55,19.254,N,80.614,W
11/8/2008,5:21:55,19.255,N,80.61,W
11/8/2008,5:23:55,19.257,N,80.606,W
11/8/2008,5:25:55,19.259,N,80.602,W
11/8/2008,5:27:55,19.26,N,80.598,W
11/8/2008,5:29:55,19.262,N,80.594,W
11/8/2008,5:31:54,19.263,N,80.59,W
11/8/2008,5:33:54,19.264,N,80.586,W
11/8/2008,5:35:54,19.266,N,80.582,W
11/8/2008,5:37:54,19.267,N,80.578,W
11/8/2008,5:39:54,19.269,N,80.574,W
11/8/2008,5:41:54,19.27,N,80.57,W
11/8/2008,5:43:54,19.272,N,80.566,W
11/8/2008,5:45:54,19.273,N,80.562,W
11/8/2008,5:47:55,19.274,N,80.558,W
11/8/2008,5:49:55,19.276,N,80.554,W
11/8/2008,5:51:55,19.277,N,80.55,W
11/8/2008,5:53:55,19.278,N,80.546,W
11/8/2008,5:55:55,19.28,N,80.541,W
11/8/2008,5:57:55,19.281,N,80.537,W
11/8/2008,5:59:35,19.282,N,80.534,W
11/8/2008,6:01:35,19.282,N,80.53,W
11/8/2008,6:03:35,19.282,N,80.527,W
11/8/2008,6:05:35,19.282,N,80.523,W
11/8/2008,6:07:35,19.282,N,80.519,W
11/8/2008,6:09:36,19.282,N,80.516,W
11/8/2008,6:11:36,19.282,N,80.512,W
11/8/2008,6:13:36,19.282,N,80.508,W
11/8/2008,6:15:36,19.282,N,80.504,W
11/8/2008,6:17:36,19.282,N,80.501,W
11/8/2008,6:19:36,19.283,N,80.497,W
11/8/2008,6:21:36,19.283,N,80.493,W
11/8/2008,6:23:36,19.284,N,80.489,W
11/8/2008,6:25:35,19.284,N,80.485,W
11/8/2008,6:27:35,19.285,N,80.481,W
11/8/2008,6:29:35,19.285,N,80.477,W
11/8/2008,6:31:35,19.286,N,80.473,W
11/8/2008,6:33:35,19.286,N,80.469,W
11/8/2008,6:35:35,19.287,N,80.466,W
11/8/2008,6:37:35,19.288,N,80.462,W
11/8/2008,6:39:36,19.289,N,80.458,W
11/8/2008,6:41:36,19.29,N,80.453,W
11/8/2008,6:43:36,19.29,N,80.449,W
11/8/2008,6:45:36,19.291,N,80.445,W
11/8/2008,6:47:36,19.292,N,80.441,W
11/8/2008,6:49:36,19.293,N,80.437,W
11/8/2008,6:51:36,19.294,N,80.433,W
11/8/2008,6:53:36,19.296,N,80.429,W
11/8/2008,6:55:35,19.297,N,80.425,W
11/8/2008,6:57:35,19.298,N,80.421,W
11/8/2008,6:59:35,19.299,N,80.416,W
11/8/2008,7:01:35,19.3,N,80.412,W
11/8/2008,7:03:35,19.302,N,80.408,W
11/8/2008,7:05:35,19.303,N,80.404,W
11/8/2008,7:07:35,19.305,N,80.399,W
11/8/2008,7:09:36,19.306,N,80.395,W
11/8/2008,7:11:36,19.307,N,80.391,W
11/8/2008,7:13:36,19.309,N,80.387,W
11/8/2008,7:15:36,19.311,N,80.382,W
11/8/2008,7:17:36,19.312,N,80.378,W
11/8/2008,7:19:36,19.314,N,80.374,W
11/8/2008,7:21:36,19.315,N,80.369,W
11/8/2008,7:23:36,19.317,N,80.365,W
11/8/2008,7:25:35,19.319,N,80.361,W
11/8/2008,7:27:35,19.321,N,80.356,W
11/8/2008,7:29:35,19.322,N,80.352,W
11/8/2008,7:31:35,19.324,N,80.347,W
11/8/2008,7:33:35,19.326,N,80.343,W
11/8/2008,7:35:35,19.328,N,80.338,W
11/8/2008,7:37:35,19.33,N,80.334,W
11/8/2008,7:39:36,19.332,N,80.329,W
11/8/2008,7:41:36,19.334,N,80.325,W
11/8/2008,7:43:36,19.336,N,80.32,W
11/8/2008,7:44:42,19.337,N,80.318,W
11/8/2008,7:46:42,19.339,N,80.314,W
11/8/2008,7:48:42,19.341,N,80.309,W
11/8/2008,7:50:42,19.343,N,80.305,W
11/8/2008,7:52:42,19.345,N,80.3,W
11/8/2008,7:54:42,19.347,N,80.296,W
11/8/2008,7:56:41,19.349,N,80.291,W
11/8/2008,7:58:41,19.351,N,80.287,W
11/8/2008,8:00:41,19.353,N,80.282,W
11/8/2008,8:02:41,19.356,N,80.277,W
11/8/2008,8:04:41,19.358,N,80.273,W
11/8/2008,8:06:41,19.36,N,80.268,W
11/8/2008,8:08:41,19.362,N,80.264,W
11/8/2008,8:10:42,19.365,N,80.259,W
11/8/2008,8:12:42,19.367,N,80.254,W
11/8/2008,8:14:42,19.37,N,80.25,W
11/8/2008,8:16:42,19.372,N,80.245,W
11/8/2008,8:18:42,19.375,N,80.24,W
11/8/2008,8:20:42,19.377,N,80.236,W
11/8/2008,8:22:42,19.38,N,80.231,W
11/8/2008,8:24:42,19.382,N,80.226,W
11/8/2008,8:26:41,19.385,N,80.222,W
11/8/2008,8:28:41,19.387,N,80.217,W
11/8/2008,8:30:41,19.39,N,80.212,W
11/8/2008,8:32:41,19.393,N,80.208,W
11/8/2008,8:34:41,19.395,N,80.203,W
11/8/2008,8:36:41,19.398,N,80.198,W
11/8/2008,8:38:41,19.401,N,80.193,W
11/8/2008,8:40:42,19.403,N,80.189,W
11/8/2008,8:42:42,19.406,N,80.184,W
11/8/2008,8:44:42,19.409,N,80.179,W
11/8/2008,8:46:42,19.412,N,80.174,W
11/8/2008,8:48:42,19.414,N,80.169,W
11/8/2008,8:50:42,19.417,N,80.165,W
11/8/2008,8:52:42,19.42,N,80.16,W
11/8/2008,8:54:42,19.423,N,80.155,W
11/8/2008,8:56:41,19.425,N,80.15,W
11/8/2008,8:58:41,19.428,N,80.145,W
11/8/2008,9:00:41,19.431,N,80.14,W
11/8/2008,9:02:41,19.434,N,80.136,W
11/8/2008,9:04:41,19.437,N,80.131,W
11/8/2008,9:06:41,19.44,N,80.126,W
11/8/2008,9:08:41,19.442,N,80.121,W
11/8/2008,9:10:42,19.445,N,80.116,W
11/8/2008,9:12:42,19.448,N,80.111,W
11/8/2008,9:14:42,19.451,N,80.107,W
11/8/2008,9:16:42,19.454,N,80.102,W
11/8/2008,9:18:42,19.456,N,80.097,W
11/8/2008,9:20:42,19.459,N,80.092,W
11/8/2008,9:22:42,19.462,N,80.087,W
11/8/2008,9:24:42,19.465,N,80.082,W
11/8/2008,9:26:41,19.468,N,80.078,W
11/8/2008,9:28:41,19.47,N,80.073,W
11/8/2008,9:30:41,19.473,N,80.068,W
11/8/2008,9:32:41,19.476,N,80.063,W
11/8/2008,9:33:35,19.477,N,80.061,W
11/8/2008,9:35:35,19.48,N,80.056,W
11/8/2008,9:37:34,19.482,N,80.051,W
11/8/2008,9:39:34,19.485,N,80.047,W
11/8/2008,9:41:34,19.487,N,80.042,W
11/8/2008,9:43:34,19.49,N,80.037,W
11/8/2008,9:45:34,19.492,N,80.032,W
11/8/2008,9:47:34,19.495,N,80.028,W
11/8/2008,9:49:34,19.497,N,80.023,W
11/8/2008,9:51:35,19.5,N,80.018,W
11/8/2008,9:53:35,19.502,N,80.013,W
11/8/2008,9:55:35,19.505,N,80.008,W
11/8/2008,9:57:35,19.507,N,80.004,W
11/8/2008,9:59:35,19.51,N,79.999,W
11/8/2008,10:01:35,19.512,N,79.994,W
11/8/2008,10:03:35,19.515,N,79.989,W
11/8/2008,10:05:35,19.517,N,79.984,W
11/8/2008,10:07:34,19.52,N,79.98,W
11/8/2008,10:09:34,19.523,N,79.975,W
11/8/2008,10:11:34,19.525,N,79.97,W
11/8/2008,10:13:34,19.528,N,79.965,W
11/8/2008,10:15:34,19.53,N,79.96,W
11/8/2008,10:17:34,19.533,N,79.955,W
11/8/2008,10:19:34,19.535,N,79.951,W
11/8/2008,10:21:35,19.538,N,79.946,W
11/8/2008,10:23:35,19.54,N,79.941,W
11/8/2008,10:25:35,19.543,N,79.936,W
11/8/2008,10:27:35,19.545,N,79.931,W
11/8/2008,10:29:35,19.548,N,79.927,W
11/8/2008,10:31:35,19.55,N,79.922,W
11/8/2008,10:33:35,19.553,N,79.917,W
11/8/2008,10:35:35,19.555,N,79.912,W
11/8/2008,10:37:34,19.558,N,79.907,W
11/8/2008,10:39:34,19.561,N,79.902,W
11/8/2008,10:41:34,19.563,N,79.898,W
11/8/2008,10:43:34,19.566,N,79.893,W
11/8/2008,10:45:34,19.568,N,79.888,W
11/8/2008,10:47:34,19.571,N,79.883,W
11/8/2008,10:49:34,19.573,N,79.878,W
11/8/2008,10:51:35,19.576,N,79.874,W
11/8/2008,10:53:35,19.579,N,79.869,W
11/8/2008,10:55:35,19.581,N,79.864,W
11/8/2008,10:57:35,19.584,N,79.859,W
11/8/2008,10:59:35,19.586,N,79.854,W
11/8/2008,11:01:35,19.589,N,79.85,W
11/8/2008,11:03:35,19.592,N,79.845,W
11/8/2008,11:05:35,19.594,N,79.84,W
11/8/2008,11:07:34,19.597,N,79.835,W
11/8/2008,11:09:34,19.6,N,79.83,W
11/8/2008,11:11:27,19.602,N,79.826,W
11/8/2008,11:13:27,19.605,N,79.821,W
11/8/2008,11:15:26,19.607,N,79.817,W
11/8/2008,11:17:26,19.61,N,79.812,W
11/8/2008,11:19:26,19.613,N,79.807,W
11/8/2008,11:21:26,19.615,N,79.802,W
11/8/2008,11:23:26,19.618,N,79.798,W
11/8/2008,11:25:26,19.621,N,79.793,W
11/8/2008,11:27:26,19.624,N,79.788,W
11/8/2008,11:29:27,19.626,N,79.783,W
11/8/2008,11:31:27,19.629,N,79.779,W
11/8/2008,11:33:27,19.632,N,79.774,W
11/8/2008,11:35:27,19.635,N,79.769,W
11/8/2008,11:37:27,19.637,N,79.765,W
11/8/2008,11:39:27,19.64,N,79.76,W
11/8/2008,11:41:27,19.643,N,79.755,W
11/8/2008,11:43:27,19.646,N,79.75,W
11/8/2008,11:45:26,19.649,N,79.746,W
11/8/2008,11:47:26,19.651,N,79.741,W
11/8/2008,11:49:26,19.654,N,79.736,W
11/8/2008,11:51:26,19.657,N,79.732,W
11/8/2008,11:53:26,19.66,N,79.727,W
11/8/2008,11:55:26,19.663,N,79.722,W
11/8/2008,11:57:26,19.666,N,79.718,W
11/8/2008,11:59:27,19.669,N,79.713,W
11/8/2008,12:01:27,19.671,N,79.708,W
11/8/2008,12:03:27,19.674,N,79.704,W
11/8/2008,12:05:27,19.677,N,79.699,W
11/8/2008,12:07:27,19.68,N,79.694,W
11/8/2008,12:09:27,19.683,N,79.69,W
11/8/2008,12:11:27,19.686,N,79.685,W
11/8/2008,12:13:27,19.689,N,79.68,W
11/8/2008,12:15:26,19.692,N,79.676,W
11/8/2008,12:17:26,19.695,N,79.671,W
11/8/2008,12:19:26,19.698,N,79.667,W
11/8/2008,12:21:26,19.701,N,79.662,W
11/8/2008,12:23:26,19.704,N,79.657,W
11/8/2008,12:25:26,19.707,N,79.653,W
11/8/2008,12:27:26,19.71,N,79.648,W
11/8/2008,12:29:27,19.713,N,79.643,W
11/8/2008,12:31:27,19.716,N,79.639,W
11/8/2008,12:33:27,19.719,N,79.634,W
11/8/2008,12:35:27,19.722,N,79.63,W
11/8/2008,12:37:27,19.725,N,79.625,W
11/8/2008,12:39:27,19.728,N,79.62,W
11/8/2008,12:41:27,19.731,N,79.616,W
11/8/2008,12:43:27,19.734,N,79.611,W
11/8/2008,12:45:26,19.737,N,79.606,W
11/8/2008,12:47:26,19.74,N,79.602,W
11/8/2008,12:49:26,19.743,N,79.597,W
11/8/2008,12:51:26,19.746,N,79.593,W
11/8/2008,12:53:26,19.749,N,79.588,W
11/8/2008,12:55:26,19.752,N,79.583,W
11/8/2008,12:57:26,19.755,N,79.579,W
11/8/2008,12:59:27,19.758,N,79.574,W
11/8/2008,13:01:27,19.761,N,79.569,W
11/8/2008,13:03:27,19.764,N,79.565,W
11/8/2008,13:05:27,19.767,N,79.56,W
11/8/2008,13:07:27,19.77,N,79.556,W
11/8/2008,13:09:27,19.773,N,79.551,W
11/8/2008,13:11:27,19.776,N,79.546,W
11/8/2008,13:13:27,19.779,N,79.542,W
11/8/2008,13:15:26,19.782,N,79.537,W
11/8/2008,13:17:26,19.785,N,79.532,W
11/8/2008,13:19:26,19.788,N,79.528,W
11/8/2008,13:21:26,19.791,N,79.523,W
11/8/2008,13:23:26,19.794,N,79.518,W
11/8/2008,13:25:26,19.797,N,79.514,W
11/8/2008,13:27:26,19.8,N,79.509,W
11/8/2008,13:29:27,19.803,N,79.504,W
11/8/2008,13:31:27,19.806,N,79.5,W
11/8/2008,13:33:27,19.809,N,79.495,W
11/8/2008,13:35:27,19.812,N,79.49,W
11/8/2008,13:37:27,19.815,N,79.486,W
11/8/2008,13:39:27,19.818,N,79.481,W
11/8/2008,13:41:27,19.821,N,79.476,W
11/8/2008,13:43:19,19.824,N,79.472,W
11/8/2008,13:45:19,19.825,N,79.475,W
11/8/2008,13:47:19,19.825,N,79.477,W
11/8/2008,13:49:19,19.825,N,79.48,W
11/8/2008,13:51:19,19.826,N,79.482,W
11/8/2008,13:53:19,19.827,N,79.485,W
11/8/2008,13:55:20,19.827,N,79.487,W
11/8/2008,13:57:20,19.828,N,79.49,W
11/8/2008,13:59:20,19.828,N,79.492,W
11/8/2008,14:01:20,19.829,N,79.495,W
11/8/2008,14:03:20,19.829,N,79.497,W
11/8/2008,14:05:20,19.83,N,79.499,W
11/8/2008,14:07:20,19.831,N,79.501,W
11/8/2008,14:09:20,19.831,N,79.502,W
11/8/2008,14:11:19,19.832,N,79.504,W
11/8/2008,14:13:19,19.833,N,79.506,W
11/8/2008,14:15:19,19.834,N,79.507,W
11/8/2008,14:17:19,19.835,N,79.508,W
11/8/2008,14:19:19,19.836,N,79.509,W
11/8/2008,14:21:19,19.837,N,79.509,W
11/8/2008,14:23:19,19.838,N,79.51,W
11/8/2008,14:25:20,19.839,N,79.51,W
11/8/2008,14:27:20,19.841,N,79.51,W
11/8/2008,14:29:20,19.842,N,79.509,W
11/8/2008,14:31:20,19.844,N,79.509,W
11/8/2008,14:33:20,19.845,N,79.508,W
11/8/2008,14:35:20,19.847,N,79.507,W
11/8/2008,14:37:20,19.849,N,79.505,W
11/8/2008,14:39:20,19.851,N,79.503,W
11/8/2008,14:41:19,19.853,N,79.501,W
11/8/2008,14:43:19,19.855,N,79.498,W
11/8/2008,14:45:19,19.857,N,79.495,W
11/8/2008,14:47:19,19.859,N,79.492,W
11/8/2008,14:49:19,19.862,N,79.488,W
11/8/2008,14:51:19,19.864,N,79.484,W
11/8/2008,14:53:19,19.867,N,79.48,W
11/8/2008,14:55:20,19.869,N,79.475,W
11/8/2008,14:57:20,19.872,N,79.47,W
11/8/2008,14:59:20,19.875,N,79.465,W
11/8/2008,15:01:20,19.878,N,79.459,W
11/8/2008,15:03:20,19.881,N,79.454,W
11/8/2008,15:05:20,19.884,N,79.448,W
11/8/2008,15:07:20,19.888,N,79.441,W
11/8/2008,15:09:20,19.891,N,79.435,W
11/8/2008,15:11:19,19.894,N,79.428,W
11/8/2008,15:13:19,19.898,N,79.421,W
11/8/2008,15:15:19,19.902,N,79.413,W
11/8/2008,15:17:19,19.905,N,79.406,W
11/8/2008,15:19:19,19.909,N,79.398,W
11/8/2008,15:21:19,19.913,N,79.39,W
11/8/2008,15:23:19,19.917,N,79.382,W
11/8/2008,15:25:20,19.92,N,79.373,W
11/8/2008,15:27:20,19.924,N,79.365,W
11/8/2008,15:29:20,19.928,N,79.356,W
11/8/2008,15:31:20,19.933,N,79.347,W
11/8/2008,15:33:20,19.937,N,79.338,W
11/8/2008,15:35:20,19.941,N,79.328,W
11/8/2008,15:37:20,19.945,N,79.319,W
11/8/2008,15:39:20,19.949,N,79.309,W
11/8/2008,15:41:19,19.954,N,79.299,W
11/8/2008,15:43:19,19.958,N,79.289,W
11/8/2008,15:45:19,19.963,N,79.279,W
11/8/2008,15:47:19,19.967,N,79.269,W
11/8/2008,15:49:19,19.972,N,79.258,W
11/8/2008,15:51:19,19.976,N,79.248,W
11/8/2008,15:53:19,19.981,N,79.237,W
11/8/2008,15:55:20,19.985,N,79.227,W
11/8/2008,15:57:20,19.99,N,79.216,W
11/8/2008,15:59:20,19.995,N,79.205,W
11/8/2008,16:01:20,19.999,N,79.194,W
11/8/2008,16:03:20,20.004,N,79.183,W
11/8/2008,16:05:20,20.009,N,79.172,W
11/8/2008,16:07:20,20.014,N,79.161,W
11/8/2008,16:09:20,20.018,N,79.149,W
11/8/2008,16:11:19,20.023,N,79.138,W
11/8/2008,16:13:19,20.028,N,79.127,W
11/8/2008,16:15:19,20.033,N,79.115,W
11/8/2008,16:17:19,20.038,N,79.104,W
11/8/2008,16:18:42,20.041,N,79.096,W
11/8/2008,16:20:42,20.046,N,79.085,W
11/8/2008,16:22:42,20.051,N,79.073,W
11/8/2008,16:23:38,20.053,N,79.068,W
11/8/2008,16:25:38,20.062,N,79.068,W
11/8/2008,16:27:38,20.07,N,79.068,W
11/8/2008,16:28:31,20.074,N,79.068,W
11/8/2008,16:30:31,20.082,N,79.068,W
11/8/2008,16:32:31,20.09,N,79.067,W
11/8/2008,16:34:31,20.098,N,79.066,W
11/8/2008,16:36:31,20.106,N,79.065,W
11/8/2008,16:38:31,20.113,N,79.063,W
11/8/2008,16:40:30,20.119,N,79.061,W
11/8/2008,16:42:30,20.125,N,79.057,W
11/8/2008,16:44:30,20.13,N,79.053,W
11/8/2008,16:46:30,20.135,N,79.049,W
11/8/2008,16:48:30,20.139,N,79.044,W
11/8/2008,16:50:30,20.142,N,79.038,W
11/8/2008,16:52:30,20.145,N,79.032,W
11/8/2008,16:54:30,20.148,N,79.025,W
11/8/2008,16:56:31,20.15,N,79.019,W
11/8/2008,16:58:31,20.152,N,79.012,W
11/8/2008,17:00:31,20.154,N,79.006,W
11/8/2008,17:02:31,20.156,N,78.999,W
11/8/2008,17:04:31,20.158,N,78.994,W
11/8/2008,17:06:31,20.16,N,78.988,W
11/8/2008,17:08:31,20.162,N,78.983,W
11/8/2008,17:10:30,20.164,N,78.978,W
11/8/2008,17:12:30,20.166,N,78.973,W
11/8/2008,17:14:30,20.168,N,78.969,W
11/8/2008,17:16:30,20.17,N,78.965,W
11/8/2008,17:17:02,20.171,N,78.964,W
11/8/2008,17:19:02,20.174,N,78.959,W
11/8/2008,17:21:01,20.176,N,78.955,W
11/8/2008,17:23:01,20.178,N,78.952,W
11/8/2008,17:25:01,20.18,N,78.949,W
11/8/2008,17:25:33,20.181,N,78.948,W
11/8/2008,17:27:33,20.183,N,78.945,W
11/8/2008,17:29:33,20.185,N,78.943,W
11/8/2008,17:31:33,20.187,N,78.941,W
11/8/2008,17:32:26,20.188,N,78.941,W
11/8/2008,17:34:26,20.19,N,78.939,W
11/8/2008,17:36:26,20.192,N,78.936,W
11/8/2008,17:38:26,20.195,N,78.933,W
11/8/2008,17:40:26,20.198,N,78.93,W
11/8/2008,17:42:26,20.2,N,78.927,W
11/8/2008,17:44:27,20.203,N,78.923,W
11/8/2008,17:46:27,20.207,N,78.919,W
11/8/2008,17:48:27,20.21,N,78.914,W
11/8/2008,17:50:27,20.214,N,78.909,W
11/8/2008,17:52:27,20.218,N,78.903,W
11/8/2008,17:54:27,20.223,N,78.897,W
11/8/2008,17:56:27,20.227,N,78.89,W
11/8/2008,17:58:27,20.232,N,78.883,W
11/8/2008,18:00:26,20.237,N,78.876,W
11/8/2008,18:02:26,20.243,N,78.868,W
11/8/2008,18:04:26,20.248,N,78.861,W
11/8/2008,18:06:26,20.254,N,78.853,W
11/8/2008,18:08:26,20.259,N,78.846,W
11/8/2008,18:10:26,20.265,N,78.839,W
11/8/2008,18:12:26,20.271,N,78.832,W
11/8/2008,18:13:36,20.274,N,78.828,W
11/8/2008,18:15:36,20.279,N,78.824,W
11/8/2008,18:17:36,20.285,N,78.82,W
11/8/2008,18:19:36,20.29,N,78.817,W
11/8/2008,18:21:36,20.295,N,78.813,W
11/8/2008,18:23:36,20.301,N,78.81,W
11/8/2008,18:25:36,20.306,N,78.807,W
11/8/2008,18:27:37,20.312,N,78.803,W
11/8/2008,18:29:37,20.317,N,78.8,W
11/8/2008,18:31:37,20.322,N,78.797,W
11/8/2008,18:33:37,20.327,N,78.794,W
11/8/2008,18:35:37,20.332,N,78.791,W
11/8/2008,18:37:37,20.337,N,78.787,W
11/8/2008,18:39:37,20.341,N,78.784,W
11/8/2008,18:41:37,20.346,N,78.781,W
11/8/2008,18:42:16,20.347,N,78.78,W
11/8/2008,18:44:15,20.35,N,78.777,W
11/8/2008,18:46:15,20.352,N,78.774,W
11/8/2008,18:48:15,20.354,N,78.771,W
11/8/2008,18:50:15,20.356,N,78.768,W
11/8/2008,18:52:15,20.358,N,78.765,W
11/8/2008,18:54:15,20.36,N,78.761,W
11/8/2008,18:56:15,20.362,N,78.758,W
11/8/2008,18:58:15,20.363,N,78.755,W
11/8/2008,19:00:16,20.365,N,78.751,W
11/8/2008,19:02:16,20.368,N,78.748,W
11/8/2008,19:04:16,20.37,N,78.744,W
11/8/2008,19:06:16,20.373,N,78.74,W
11/8/2008,19:08:16,20.376,N,78.736,W
11/8/2008,19:10:16,20.38,N,78.732,W
11/8/2008,19:12:16,20.384,N,78.728,W
11/8/2008,19:14:15,20.389,N,78.724,W
11/8/2008,19:16:15,20.393,N,78.719,W
11/8/2008,19:17:19,20.396,N,78.717,W
11/8/2008,19:19:19,20.401,N,78.713,W
11/8/2008,19:21:19,20.406,N,78.708,W
11/8/2008,19:23:18,20.411,N,78.704,W
11/8/2008,19:25:18,20.416,N,78.699,W
11/8/2008,19:27:18,20.422,N,78.695,W
11/8/2008,19:29:18,20.429,N,78.69,W
11/8/2008,19:31:18,20.436,N,78.685,W
11/8/2008,19:33:18,20.443,N,78.68,W
11/8/2008,19:33:55,20.445,N,78.678,W
11/8/2008,19:35:56,20.451,N,78.673,W
11/8/2008,19:37:56,20.456,N,78.669,W
11/8/2008,19:39:56,20.462,N,78.664,W
11/8/2008,19:41:56,20.468,N,78.659,W
