Track,for,Odette,2003,,
12/7/2003,7:32:19,18.916,N,72.742,W
12/7/2003,7:34:20,18.929,N,72.726,W
12/7/2003,7:36:20,18.941,N,72.709,W
12/7/2003,7:38:20,18.954,N,72.692,W
12/7/2003,7:40:19,18.967,N,72.676,W
12/7/2003,7:42:19,18.98,N,72.659,W
12/7/2003,7:44:19,18.992,N,72.642,W
12/7/2003,7:46:19,19.005,N,72.626,W
12/7/2003,7:48:20,19.018,N,72.609,W
12/7/2003,7:50:20,19.031,N,72.592,W
12/7/2003,7:52:20,19.044,N,72.575,W
12/7/2003,7:54:20,19.057,N,72.558,W
12/7/2003,7:56:19,19.07,N,72.54,W
12/7/2003,7:58:19,19.083,N,72.523,W
12/7/2003,8:00:19,19.096,N,72.506,W
12/7/2003,8:02:19,19.109,N,72.488,W
12/7/2003,8:04:20,19.122,N,72.471,W
12/7/2003,8:06:20,19.135,N,72.453,W
12/7/2003,8:08:20,19.148,N,72.436,W
12/7/2003,8:10:19,19.161,N,72.418,W
12/7/2003,8:12:19,19.174,N,72.401,W
12/7/2003,8:14:19,19.188,N,72.383,W
12/7/2003,8:16:19,19.201,N,72.365,W
12/7/2003,8:18:20,19.214,N,72.347,W
12/7/2003,8:20:20,19.227,N,72.329,W
12/7/2003,8:22:20,19.241,N,72.311,W
12/7/2003,8:24:20,19.254,N,72.293,W
12/7/2003,8:26:19,19.267,N,72.275,W
12/7/2003,8:28:19,19.281,N,72.257,W
12/7/2003,8:30:19,19.294,N,72.238,W
12/7/2003,8:32:19,19.308,N,72.22,W
12/7/2003,8:34:20,19.321,N,72.202,W
12/7/2003,8:36:20,19.335,N,72.183,W
12/7/2003,8:38:20,19.348,N,72.165,W
12/7/2003,8:40:19,19.362,N,72.146,W
12/7/2003,8:42:19,19.375,N,72.128,W
12/7/2003,8:44:19,19.389,N,72.109,W
12/7/2003,8:46:19,19.403,N,72.09,W
12/7/2003,8:48:20,19.416,N,72.072,W
12/7/2003,8:50:20,19.43,N,72.053,W
12/7/2003,8:52:20,19.444,N,72.034,W
12/7/2003,8:54:20,19.457,N,72.015,W
12/7/2003,8:56:19,19.471,N,71.996,W
12/7/2003,8:58:19,19.485,N,71.977,W
12/7/2003,9:00:19,19.499,N,71.958,W
12/7/2003,9:02:19,19.512,N,71.939,W
12/7/2003,9:04:20,19.526,N,71.92,W
12/7/2003,9:06:20,19.54,N,71.9,W
12/7/2003,9:08:20,19.554,N,71.881,W
12/7/2003,9:10:19,19.568,N,71.862,W
12/7/2003,9:12:19,19.582,N,71.842,W
12/7/2003,9:14:19,19.596,N,71.823,W
12/7/2003,9:16:19,19.61,N,71.803,W
12/7/2003,9:18:20,19.624,N,71.784,W
12/7/2003,9:20:20,19.638,N,71.764,W
12/7/2003,9:22:20,19.652,N,71.745,W
12/7/2003,9:24:20,19.666,N,71.725,W
12/7/2003,9:26:19,19.68,N,71.705,W
12/7/2003,9:28:19,19.694,N,71.686,W
12/7/2003,9:30:19,19.708,N,71.666,W
12/7/2003,9:32:19,19.722,N,71.646,W
12/7/2003,9:34:20,19.736,N,71.626,W
12/7/2003,9:36:20,19.75,N,71.606,W
12/7/2003,9:38:20,19.764,N,71.586,W
12/7/2003,9:40:19,19.779,N,71.566,W
12/7/2003,9:42:19,19.793,N,71.546,W
12/7/2003,9:44:19,19.807,N,71.526,W
12/7/2003,9:46:19,19.821,N,71.506,W
12/7/2003,9:48:20,19.836,N,71.486,W
12/7/2003,9:50:20,19.85,N,71.465,W
12/7/2003,9:52:20,19.864,N,71.445,W
12/7/2003,9:54:20,19.878,N,71.425,W
12/7/2003,9:56:19,19.893,N,71.405,W
12/7/2003,9:58:19,19.907,N,71.384,W
12/7/2003,10:00:19,19.922,N,71.364,W
12/7/2003,10:02:19,19.936,N,71.343,W
12/7/2003,10:04:20,19.95,N,71.323,W
12/7/2003,10:06:20,19.965,N,71.302,W
12/7/2003,10:08:20,19.979,N,71.282,W
12/7/2003,10:10:19,19.994,N,71.261,W
12/7/2003,10:12:19,20.008,N,71.241,W
12/7/2003,10:14:19,20.022,N,71.22,W
12/7/2003,10:16:19,20.037,N,71.199,W
12/7/2003,10:18:20,20.051,N,71.179,W
12/7/2003,10:20:20,20.066,N,71.158,W
12/7/2003,10:22:20,20.08,N,71.137,W
12/7/2003,10:24:20,20.095,N,71.116,W
12/7/2003,10:26:19,20.11,N,71.095,W
12/7/2003,10:28:19,20.124,N,71.075,W
12/7/2003,10:30:19,20.139,N,71.054,W
12/7/2003,10:32:19,20.153,N,71.033,W
12/7/2003,10:34:20,20.168,N,71.012,W
12/7/2003,10:36:20,20.182,N,70.991,W
12/7/2003,10:38:20,20.197,N,70.97,W
12/7/2003,10:40:19,20.212,N,70.949,W
12/7/2003,10:42:19,20.226,N,70.928,W
12/7/2003,10:44:19,20.241,N,70.907,W
12/7/2003,10:46:19,20.256,N,70.885,W
12/7/2003,10:48:20,20.27,N,70.864,W
12/7/2003,10:50:20,20.285,N,70.843,W
12/7/2003,10:52:20,20.3,N,70.822,W
12/7/2003,10:54:20,20.314,N,70.801,W
12/7/2003,10:56:19,20.329,N,70.779,W
12/7/2003,10:58:19,20.344,N,70.758,W
12/7/2003,11:00:19,20.359,N,70.737,W
12/7/2003,11:02:19,20.373,N,70.716,W
12/7/2003,11:04:20,20.388,N,70.694,W
12/7/2003,11:06:20,20.403,N,70.673,W
12/7/2003,11:08:20,20.418,N,70.651,W
12/7/2003,11:10:19,20.432,N,70.63,W
12/7/2003,11:12:19,20.447,N,70.609,W
12/7/2003,11:14:19,20.462,N,70.587,W
12/7/2003,11:16:19,20.477,N,70.566,W
12/7/2003,11:18:20,20.492,N,70.544,W
12/7/2003,11:20:20,20.506,N,70.523,W
12/7/2003,11:22:20,20.521,N,70.501,W
12/7/2003,11:24:20,20.536,N,70.48,W
12/7/2003,11:26:19,20.551,N,70.458,W
12/7/2003,11:28:19,20.566,N,70.437,W
12/7/2003,11:30:19,20.581,N,70.415,W
12/7/2003,11:32:19,20.596,N,70.394,W
12/7/2003,11:34:20,20.61,N,70.372,W
12/7/2003,11:36:20,20.625,N,70.35,W
12/7/2003,11:38:20,20.64,N,70.329,W
12/7/2003,11:40:19,20.655,N,70.307,W
12/7/2003,11:42:19,20.67,N,70.286,W
12/7/2003,11:44:19,20.685,N,70.264,W
12/7/2003,11:46:19,20.7,N,70.242,W
12/7/2003,11:48:20,20.715,N,70.221,W
12/7/2003,11:50:20,20.73,N,70.199,W
12/7/2003,11:52:20,20.744,N,70.177,W
12/7/2003,11:54:20,20.759,N,70.155,W
12/7/2003,11:56:19,20.774,N,70.134,W
12/7/2003,11:58:19,20.789,N,70.112,W
12/7/2003,12:00:19,20.804,N,70.09,W
12/7/2003,12:02:19,20.819,N,70.069,W
12/7/2003,12:04:20,20.834,N,70.047,W
12/7/2003,12:06:20,20.849,N,70.025,W
12/7/2003,12:08:20,20.864,N,70.003,W
12/7/2003,12:10:19,20.879,N,69.982,W
12/7/2003,12:12:19,20.894,N,69.96,W
12/7/2003,12:14:19,20.909,N,69.938,W
12/7/2003,12:14:29,20.91,N,69.936,W
12/7/2003,12:16:30,20.925,N,69.914,W
12/7/2003,12:18:30,20.94,N,69.892,W
12/7/2003,12:20:30,20.955,N,69.871,W
12/7/2003,12:22:30,20.97,N,69.849,W
12/7/2003,12:24:29,20.985,N,69.828,W
12/7/2003,12:26:29,21,N,69.806,W
12/7/2003,12:28:29,21.015,N,69.784,W
12/7/2003,12:28:40,21.016,N,69.782,W
12/7/2003,12:30:41,21.025,N,69.772,W
12/7/2003,12:32:41,21.034,N,69.763,W
12/7/2003,12:34:41,21.043,N,69.753,W
12/7/2003,12:36:41,21.052,N,69.743,W
12/7/2003,12:38:40,21.061,N,69.734,W
12/7/2003,12:40:40,21.069,N,69.724,W
12/7/2003,12:42:40,21.078,N,69.715,W
12/7/2003,12:44:40,21.087,N,69.705,W
12/7/2003,12:46:41,21.096,N,69.695,W
12/7/2003,12:48:41,21.105,N,69.686,W
12/7/2003,12:50:41,21.114,N,69.676,W
12/7/2003,12:52:41,21.123,N,69.666,W
12/7/2003,12:54:40,21.132,N,69.657,W
12/7/2003,12:56:40,21.141,N,69.647,W
12/7/2003,12:58:40,21.15,N,69.637,W
12/7/2003,13:00:41,21.159,N,69.628,W
12/7/2003,13:02:41,21.167,N,69.618,W
12/7/2003,13:04:41,21.176,N,69.608,W
12/7/2003,13:06:41,21.185,N,69.599,W
12/7/2003,13:08:40,21.194,N,69.589,W
12/7/2003,13:10:40,21.203,N,69.579,W
12/7/2003,13:12:40,21.212,N,69.57,W
12/7/2003,13:14:40,21.221,N,69.56,W
12/7/2003,13:16:41,21.23,N,69.55,W
12/7/2003,13:18:41,21.238,N,69.541,W
12/7/2003,13:20:41,21.247,N,69.531,W
12/7/2003,13:22:41,21.256,N,69.521,W
12/7/2003,13:24:40,21.265,N,69.512,W
12/7/2003,13:26:40,21.274,N,69.502,W
12/7/2003,13:28:40,21.283,N,69.492,W
12/7/2003,13:30:41,21.292,N,69.483,W
12/7/2003,13:32:41,21.3,N,69.473,W
12/7/2003,13:34:41,21.309,N,69.463,W
12/7/2003,13:36:41,21.318,N,69.453,W
12/7/2003,13:38:40,21.327,N,69.444,W
12/7/2003,13:40:40,21.336,N,69.434,W
12/7/2003,13:42:40,21.345,N,69.424,W
12/7/2003,13:44:40,21.353,N,69.414,W
12/7/2003,13:46:41,21.362,N,69.405,W
12/7/2003,13:48:41,21.371,N,69.395,W
12/7/2003,13:50:41,21.38,N,69.385,W
12/7/2003,13:52:41,21.389,N,69.376,W
12/7/2003,13:54:40,21.397,N,69.366,W
12/7/2003,13:56:40,21.406,N,69.356,W
12/7/2003,13:58:40,21.415,N,69.346,W
12/7/2003,14:00:41,21.424,N,69.336,W
12/7/2003,14:02:41,21.432,N,69.327,W
12/7/2003,14:04:41,21.441,N,69.317,W
12/7/2003,14:06:41,21.45,N,69.307,W
12/7/2003,14:08:40,21.459,N,69.297,W
12/7/2003,14:10:40,21.467,N,69.288,W
12/7/2003,14:12:40,21.476,N,69.278,W
12/7/2003,14:14:40,21.485,N,69.268,W
12/7/2003,14:16:41,21.494,N,69.258,W
12/7/2003,14:18:41,21.502,N,69.248,W
12/7/2003,14:20:41,21.511,N,69.238,W
12/7/2003,14:22:41,21.52,N,69.229,W
12/7/2003,14:24:40,21.528,N,69.219,W
12/7/2003,14:26:40,21.537,N,69.209,W
12/7/2003,14:28:40,21.546,N,69.199,W
12/7/2003,14:30:41,21.554,N,69.189,W
12/7/2003,14:32:41,21.563,N,69.179,W
12/7/2003,14:34:41,21.572,N,69.169,W
12/7/2003,14:36:41,21.58,N,69.16,W
12/7/2003,14:38:40,21.589,N,69.15,W
12/7/2003,14:40:40,21.598,N,69.14,W
12/7/2003,14:42:40,21.606,N,69.13,W
12/7/2003,14:44:40,21.615,N,69.12,W
12/7/2003,14:46:41,21.624,N,69.11,W
12/7/2003,14:48:41,21.632,N,69.1,W
12/7/2003,14:50:41,21.641,N,69.09,W
12/7/2003,14:52:41,21.649,N,69.08,W
12/7/2003,14:54:40,21.658,N,69.07,W
12/7/2003,14:56:40,21.666,N,69.06,W
12/7/2003,14:58:40,21.675,N,69.05,W
12/7/2003,15:00:41,21.684,N,69.04,W
12/7/2003,15:02:41,21.692,N,69.03,W
12/7/2003,15:04:41,21.701,N,69.02,W
12/7/2003,15:06:41,21.709,N,69.01,W
12/7/2003,15:08:40,21.718,N,69,W
12/7/2003,15:10:40,21.726,N,68.99,W
12/7/2003,15:12:40,21.735,N,68.98,W
12/7/2003,15:14:40,21.743,N,68.97,W
12/7/2003,15:16:41,21.752,N,68.96,W
12/7/2003,15:18:41,21.76,N,68.95,W
12/7/2003,15:20:41,21.769,N,68.94,W
12/7/2003,15:22:41,21.777,N,68.93,W
12/7/2003,15:24:40,21.785,N,68.92,W
12/7/2003,15:26:40,21.794,N,68.91,W
12/7/2003,15:28:40,21.802,N,68.9,W
12/7/2003,15:30:41,21.811,N,68.89,W
12/7/2003,15:32:41,21.819,N,68.88,W
12/7/2003,15:34:41,21.827,N,68.869,W
12/7/2003,15:36:41,21.836,N,68.859,W
12/7/2003,15:38:40,21.844,N,68.849,W
12/7/2003,15:40:40,21.853,N,68.839,W
12/7/2003,15:42:40,21.861,N,68.829,W
12/7/2003,15:44:40,21.869,N,68.819,W
12/7/2003,15:46:41,21.877,N,68.808,W
12/7/2003,15:48:41,21.886,N,68.798,W
12/7/2003,15:50:41,21.894,N,68.788,W
12/7/2003,15:52:41,21.902,N,68.778,W
12/7/2003,15:54:40,21.911,N,68.768,W
12/7/2003,15:56:40,21.919,N,68.757,W
12/7/2003,15:58:40,21.927,N,68.747,W
12/7/2003,16:00:41,21.935,N,68.737,W
12/7/2003,16:02:41,21.944,N,68.727,W
12/7/2003,16:04:41,21.952,N,68.716,W
12/7/2003,16:06:41,21.96,N,68.706,W
12/7/2003,16:08:40,21.968,N,68.696,W
12/7/2003,16:10:40,21.976,N,68.685,W
12/7/2003,16:12:40,21.984,N,68.675,W
12/7/2003,16:14:40,21.993,N,68.665,W
12/7/2003,16:16:40,22.001,N,68.654,W
12/7/2003,16:18:40,22.009,N,68.644,W
12/7/2003,16:20:40,22.017,N,68.633,W
12/7/2003,16:22:40,22.025,N,68.623,W
12/7/2003,16:24:41,22.033,N,68.613,W
12/7/2003,16:26:41,22.041,N,68.602,W
12/7/2003,16:28:41,22.049,N,68.592,W
12/7/2003,16:30:41,22.057,N,68.581,W
12/7/2003,16:32:41,22.065,N,68.571,W
12/7/2003,16:34:41,22.073,N,68.56,W
12/7/2003,16:36:41,22.081,N,68.55,W
12/7/2003,16:38:40,22.089,N,68.539,W
12/7/2003,16:40:40,22.097,N,68.529,W
12/7/2003,16:42:40,22.105,N,68.518,W
12/7/2003,16:44:40,22.113,N,68.508,W
12/7/2003,16:46:40,22.121,N,68.497,W
12/7/2003,16:48:40,22.129,N,68.487,W
12/7/2003,16:50:40,22.137,N,68.476,W
12/7/2003,16:52:40,22.145,N,68.466,W
12/7/2003,16:54:41,22.152,N,68.455,W
12/7/2003,16:56:41,22.16,N,68.444,W
12/7/2003,16:58:41,22.168,N,68.434,W
12/7/2003,17:00:41,22.176,N,68.423,W
12/7/2003,17:02:41,22.184,N,68.412,W
12/7/2003,17:04:41,22.192,N,68.402,W
12/7/2003,17:06:41,22.199,N,68.391,W
12/7/2003,17:08:40,22.207,N,68.38,W
12/7/2003,17:10:40,22.215,N,68.37,W
12/7/2003,17:12:40,22.222,N,68.359,W
12/7/2003,17:14:40,22.23,N,68.348,W
12/7/2003,17:16:40,22.238,N,68.337,W
12/7/2003,17:18:40,22.246,N,68.326,W
12/7/2003,17:20:40,22.253,N,68.316,W
12/7/2003,17:22:40,22.261,N,68.305,W
12/7/2003,17:24:41,22.268,N,68.294,W
12/7/2003,17:26:41,22.276,N,68.283,W
12/7/2003,17:28:41,22.284,N,68.272,W
12/7/2003,17:30:41,22.291,N,68.261,W
12/7/2003,17:32:41,22.299,N,68.25,W
12/7/2003,17:34:41,22.306,N,68.24,W
12/7/2003,17:36:41,22.314,N,68.229,W
12/7/2003,17:38:40,22.321,N,68.218,W
12/7/2003,17:40:40,22.329,N,68.207,W
12/7/2003,17:42:40,22.336,N,68.196,W
12/7/2003,17:44:40,22.344,N,68.185,W
12/7/2003,17:46:40,22.351,N,68.174,W
12/7/2003,17:48:40,22.358,N,68.163,W
12/7/2003,17:50:40,22.366,N,68.152,W
12/7/2003,17:52:40,22.373,N,68.141,W
12/7/2003,17:54:41,22.381,N,68.13,W
12/7/2003,17:56:41,22.388,N,68.118,W
12/7/2003,17:58:41,22.395,N,68.107,W
12/7/2003,18:00:41,22.402,N,68.096,W
12/7/2003,18:02:41,22.41,N,68.085,W
12/7/2003,18:04:41,22.417,N,68.074,W
12/7/2003,18:06:41,22.424,N,68.063,W
12/7/2003,18:08:40,22.431,N,68.051,W
12/7/2003,18:10:40,22.439,N,68.04,W
12/7/2003,18:12:40,22.446,N,68.029,W
12/7/2003,18:14:40,22.453,N,68.018,W
12/7/2003,18:16:40,22.46,N,68.006,W
12/7/2003,18:18:40,22.467,N,67.995,W
12/7/2003,18:20:40,22.474,N,67.984,W
12/7/2003,18:22:40,22.481,N,67.973,W
12/7/2003,18:24:41,22.489,N,67.961,W
12/7/2003,18:26:41,22.496,N,67.95,W
12/7/2003,18:28:41,22.503,N,67.938,W
12/7/2003,18:30:41,22.51,N,67.927,W
12/7/2003,18:32:41,22.517,N,67.916,W
12/7/2003,18:34:41,22.524,N,67.904,W
12/7/2003,18:36:41,22.531,N,67.893,W
12/7/2003,18:38:40,22.537,N,67.881,W
12/7/2003,18:40:40,22.544,N,67.87,W
12/7/2003,18:42:40,22.551,N,67.858,W
12/7/2003,18:44:40,22.558,N,67.847,W
12/7/2003,18:46:40,22.565,N,67.835,W
12/7/2003,18:48:40,22.572,N,67.824,W
12/7/2003,18:50:40,22.579,N,67.812,W
12/7/2003,18:52:40,22.586,N,67.801,W
12/7/2003,18:54:41,22.592,N,67.789,W
12/7/2003,18:56:41,22.599,N,67.778,W
12/7/2003,18:58:41,22.606,N,67.766,W
12/7/2003,19:00:41,22.613,N,67.754,W
12/7/2003,19:02:41,22.619,N,67.743,W
12/7/2003,19:04:41,22.626,N,67.731,W
12/7/2003,19:06:41,22.633,N,67.719,W
12/7/2003,19:08:40,22.64,N,67.708,W
12/7/2003,19:10:40,22.646,N,67.696,W
12/7/2003,19:12:40,22.653,N,67.684,W
12/7/2003,19:14:40,22.66,N,67.672,W
12/7/2003,19:16:40,22.666,N,67.661,W
12/7/2003,19:18:40,22.673,N,67.649,W
12/7/2003,19:20:40,22.679,N,67.637,W
12/7/2003,19:22:40,22.686,N,67.625,W
12/7/2003,19:24:41,22.692,N,67.614,W
12/7/2003,19:26:41,22.699,N,67.602,W
12/7/2003,19:28:41,22.706,N,67.59,W
12/7/2003,19:30:41,22.712,N,67.578,W
12/7/2003,19:32:41,22.719,N,67.566,W
12/7/2003,19:34:41,22.725,N,67.554,W
12/7/2003,19:36:41,22.732,N,67.542,W
12/7/2003,19:38:40,22.738,N,67.531,W
12/7/2003,19:40:40,22.744,N,67.519,W
12/7/2003,19:42:40,22.751,N,67.507,W
12/7/2003,19:44:40,22.757,N,67.495,W
12/7/2003,19:46:40,22.764,N,67.483,W
12/7/2003,19:48:40,22.77,N,67.471,W
12/7/2003,19:50:40,22.776,N,67.459,W
12/7/2003,19:52:40,22.783,N,67.447,W
12/7/2003,19:54:41,22.789,N,67.435,W
12/7/2003,19:56:41,22.796,N,67.423,W
12/7/2003,19:58:41,22.802,N,67.411,W
12/7/2003,20:00:41,22.808,N,67.399,W
12/7/2003,20:02:41,22.814,N,67.387,W
12/7/2003,20:04:41,22.821,N,67.375,W
12/7/2003,20:06:41,22.827,N,67.363,W
12/7/2003,20:08:40,22.833,N,67.351,W
12/7/2003,20:10:40,22.84,N,67.338,W
12/7/2003,20:12:40,22.846,N,67.326,W
12/7/2003,20:14:40,22.852,N,67.314,W
12/7/2003,20:16:40,22.858,N,67.302,W
12/7/2003,20:18:40,22.864,N,67.29,W
12/7/2003,20:20:40,22.871,N,67.278,W
12/7/2003,20:22:40,22.877,N,67.266,W
12/7/2003,20:24:41,22.883,N,67.253,W
12/7/2003,20:26:41,22.889,N,67.241,W
12/7/2003,20:28:41,22.895,N,67.229,W
12/7/2003,20:30:41,22.901,N,67.217,W
12/7/2003,20:32:41,22.907,N,67.205,W
12/7/2003,20:34:41,22.914,N,67.192,W
12/7/2003,20:36:41,22.92,N,67.18,W
12/7/2003,20:38:40,22.926,N,67.168,W
12/7/2003,20:40:40,22.932,N,67.156,W
12/7/2003,20:42:40,22.938,N,67.143,W
12/7/2003,20:44:40,22.944,N,67.131,W
12/7/2003,20:46:40,22.95,N,67.119,W
12/7/2003,20:48:40,22.956,N,67.107,W
12/7/2003,20:50:40,22.962,N,67.094,W
12/7/2003,20:52:40,22.968,N,67.082,W
12/7/2003,20:54:41,22.974,N,67.07,W
12/7/2003,20:56:41,22.98,N,67.057,W
12/7/2003,20:58:41,22.986,N,67.045,W
12/7/2003,21:00:41,22.992,N,67.033,W
12/7/2003,21:02:41,22.998,N,67.02,W
12/7/2003,21:04:41,23.004,N,67.008,W
12/7/2003,21:06:41,23.01,N,66.995,W
12/7/2003,21:08:40,23.016,N,66.983,W
12/7/2003,21:10:40,23.022,N,66.971,W
12/7/2003,21:12:40,23.027,N,66.958,W
12/7/2003,21:14:40,23.033,N,66.946,W
12/7/2003,21:16:40,23.039,N,66.933,W
12/7/2003,21:18:40,23.045,N,66.921,W
12/7/2003,21:20:40,23.051,N,66.908,W
12/7/2003,21:22:40,23.057,N,66.896,W
12/7/2003,21:24:41,23.063,N,66.884,W
12/7/2003,21:26:41,23.069,N,66.871,W
12/7/2003,21:28:41,23.074,N,66.859,W
12/7/2003,21:30:41,23.08,N,66.846,W
12/7/2003,21:32:41,23.086,N,66.834,W
12/7/2003,21:34:41,23.092,N,66.821,W
12/7/2003,21:36:41,23.098,N,66.809,W
12/7/2003,21:38:40,23.103,N,66.796,W
12/7/2003,21:40:40,23.109,N,66.784,W
12/7/2003,21:42:40,23.115,N,66.771,W
12/7/2003,21:44:40,23.121,N,66.759,W
12/7/2003,21:46:40,23.127,N,66.746,W
12/7/2003,21:48:40,23.132,N,66.733,W
12/7/2003,21:50:40,23.138,N,66.721,W
12/7/2003,21:52:40,23.144,N,66.708,W
12/7/2003,21:54:41,23.15,N,66.696,W
12/7/2003,21:56:41,23.155,N,66.683,W
12/7/2003,21:58:41,23.161,N,66.671,W
12/7/2003,22:00:41,23.167,N,66.658,W
12/7/2003,22:02:41,23.172,N,66.645,W
12/7/2003,22:04:41,23.178,N,66.633,W
12/7/2003,22:06:41,23.184,N,66.62,W
12/7/2003,22:08:40,23.19,N,66.608,W
12/7/2003,22:10:40,23.195,N,66.595,W
12/7/2003,22:12:40,23.201,N,66.582,W
12/7/2003,22:14:40,23.207,N,66.57,W
12/7/2003,22:16:40,23.212,N,66.557,W
12/7/2003,22:18:40,23.218,N,66.545,W
12/7/2003,22:20:40,23.224,N,66.532,W
12/7/2003,22:22:40,23.229,N,66.519,W
12/7/2003,22:24:41,23.235,N,66.507,W
12/7/2003,22:26:41,23.241,N,66.494,W
12/7/2003,22:28:41,23.246,N,66.481,W
12/7/2003,22:30:41,23.252,N,66.469,W
12/7/2003,22:32:41,23.257,N,66.456,W
12/7/2003,22:34:41,23.263,N,66.443,W
12/7/2003,22:36:41,23.269,N,66.431,W
12/7/2003,22:38:40,23.274,N,66.418,W
12/7/2003,22:40:40,23.28,N,66.405,W
12/7/2003,22:42:40,23.286,N,66.393,W
12/7/2003,22:44:40,23.291,N,66.38,W
12/7/2003,22:46:40,23.297,N,66.367,W
12/7/2003,22:48:40,23.302,N,66.354,W
12/7/2003,22:50:40,23.308,N,66.342,W
12/7/2003,22:52:40,23.313,N,66.329,W
12/7/2003,22:54:41,23.319,N,66.316,W
12/7/2003,22:56:41,23.325,N,66.304,W
12/7/2003,22:58:41,23.33,N,66.291,W
12/7/2003,23:00:41,23.336,N,66.278,W
12/7/2003,23:02:41,23.341,N,66.265,W
12/7/2003,23:04:41,23.347,N,66.253,W
12/7/2003,23:06:41,23.352,N,66.24,W
12/7/2003,23:08:40,23.358,N,66.227,W
12/7/2003,23:10:40,23.364,N,66.215,W
12/7/2003,23:12:40,23.369,N,66.202,W
12/7/2003,23:14:40,23.375,N,66.189,W
12/7/2003,23:16:40,23.38,N,66.176,W
12/7/2003,23:18:40,23.386,N,66.164,W
12/7/2003,23:20:40,23.391,N,66.151,W
12/7/2003,23:22:40,23.397,N,66.138,W
12/7/2003,23:24:41,23.402,N,66.125,W
12/7/2003,23:26:41,23.408,N,66.113,W
12/7/2003,23:28:41,23.413,N,66.1,W
12/7/2003,23:30:41,23.419,N,66.087,W
12/7/2003,23:32:41,23.425,N,66.074,W
12/7/2003,23:34:41,23.43,N,66.062,W
12/7/2003,23:36:41,23.436,N,66.049,W
12/7/2003,23:38:40,23.441,N,66.036,W
12/7/2003,23:40:40,23.447,N,66.023,W
12/7/2003,23:42:40,23.452,N,66.011,W
12/7/2003,23:44:40,23.458,N,65.998,W
12/7/2003,23:46:40,23.463,N,65.985,W
12/7/2003,23:48:40,23.469,N,65.972,W
12/7/2003,23:50:40,23.474,N,65.959,W
12/7/2003,23:52:40,23.48,N,65.947,W
12/7/2003,23:54:41,23.485,N,65.934,W
12/7/2003,23:56:41,23.491,N,65.921,W
12/7/2003,23:58:41,23.496,N,65.908,W
