Track,for,Harvey,2005,,,
8/1/2005,0:32:43,24.411,N,72.177,W,0
8/1/2005,0:34:43,24.416,N,72.179,W,0
8/1/2005,0:36:43,24.42,N,72.181,W,0
8/1/2005,0:38:43,24.425,N,72.184,W,0
8/1/2005,0:40:43,24.429,N,72.186,W,0
8/1/2005,0:42:43,24.434,N,72.188,W,0
8/1/2005,0:44:43,24.438,N,72.19,W,0
8/1/2005,0:46:44,24.443,N,72.192,W,0
8/1/2005,0:48:44,24.447,N,72.195,W,0
8/1/2005,0:50:44,24.452,N,72.197,W,0
8/1/2005,0:52:44,24.457,N,72.199,W,0
8/1/2005,0:54:44,24.461,N,72.201,W,0
8/1/2005,0:56:44,24.466,N,72.203,W,0
8/1/2005,0:58:44,24.47,N,72.205,W,0
8/1/2005,1:00:44,24.475,N,72.207,W,0
8/1/2005,1:02:43,24.479,N,72.21,W,0
8/1/2005,1:04:43,24.484,N,72.212,W,0
8/1/2005,1:06:43,24.488,N,72.214,W,0
8/1/2005,1:08:43,24.493,N,72.216,W,0
8/1/2005,1:10:43,24.497,N,72.218,W,0
8/1/2005,1:12:43,24.502,N,72.22,W,0
8/1/2005,1:14:43,24.506,N,72.222,W,0
8/1/2005,1:16:44,24.511,N,72.224,W,0
8/1/2005,1:18:44,24.516,N,72.226,W,0
8/1/2005,1:20:44,24.52,N,72.228,W,0
8/1/2005,1:22:44,24.525,N,72.231,W,0
8/1/2005,1:24:44,24.529,N,72.233,W,0
8/1/2005,1:26:44,24.534,N,72.235,W,0
8/1/2005,1:28:44,24.538,N,72.237,W,0
8/1/2005,1:30:44,24.543,N,72.239,W,0
8/1/2005,1:32:43,24.547,N,72.241,W,0
8/1/2005,1:34:43,24.552,N,72.243,W,0
8/1/2005,1:36:43,24.556,N,72.245,W,0
8/1/2005,1:38:43,24.561,N,72.247,W,0
8/1/2005,1:40:43,24.565,N,72.249,W,0
8/1/2005,1:42:43,24.57,N,72.251,W,0
8/1/2005,1:44:43,24.574,N,72.253,W,0
8/1/2005,1:46:44,24.579,N,72.255,W,0
8/1/2005,1:48:44,24.583,N,72.257,W,0
8/1/2005,1:50:44,24.588,N,72.259,W,0
8/1/2005,1:52:44,24.592,N,72.261,W,0
8/1/2005,1:54:44,24.597,N,72.263,W,0
8/1/2005,1:56:44,24.601,N,72.265,W,0
8/1/2005,1:58:44,24.606,N,72.267,W,0
8/1/2005,2:00:44,24.61,N,72.269,W,0
8/1/2005,2:02:43,24.615,N,72.271,W,0
8/1/2005,2:04:43,24.619,N,72.273,W,0
8/1/2005,2:06:43,24.624,N,72.275,W,0
8/1/2005,2:08:43,24.628,N,72.277,W,0
8/1/2005,2:10:43,24.633,N,72.279,W,0
8/1/2005,2:12:43,24.637,N,72.281,W,0
8/1/2005,2:14:43,24.642,N,72.283,W,0
8/1/2005,2:16:44,24.646,N,72.285,W,0
8/1/2005,2:18:44,24.651,N,72.287,W,0
8/1/2005,2:20:44,24.655,N,72.289,W,0
8/1/2005,2:22:44,24.66,N,72.291,W,0
8/1/2005,2:24:44,24.664,N,72.293,W,0
8/1/2005,2:26:44,24.669,N,72.295,W,0
8/1/2005,2:28:44,24.673,N,72.297,W,0
8/1/2005,2:30:44,24.678,N,72.299,W,0
8/1/2005,2:32:43,24.682,N,72.301,W,0
8/1/2005,2:34:43,24.687,N,72.302,W,0
8/1/2005,2:36:43,24.691,N,72.304,W,0
8/1/2005,2:38:43,24.696,N,72.306,W,0
8/1/2005,2:40:43,24.7,N,72.308,W,0
8/1/2005,2:42:43,24.705,N,72.31,W,0
8/1/2005,2:44:43,24.709,N,72.312,W,0
8/1/2005,2:46:44,24.713,N,72.314,W,0
8/1/2005,2:48:44,24.718,N,72.316,W,0
8/1/2005,2:50:44,24.722,N,72.318,W,0
8/1/2005,2:52:44,24.727,N,72.32,W,0
8/1/2005,2:54:44,24.731,N,72.321,W,0
8/1/2005,2:56:44,24.736,N,72.323,W,0
8/1/2005,2:58:44,24.74,N,72.325,W,0
8/1/2005,3:00:44,24.745,N,72.327,W,0
8/1/2005,3:02:43,24.749,N,72.329,W,0
8/1/2005,3:04:43,24.754,N,72.331,W,0
8/1/2005,3:06:43,24.758,N,72.332,W,0
8/1/2005,3:08:43,24.763,N,72.334,W,0
8/1/2005,3:10:43,24.767,N,72.336,W,0
8/1/2005,3:12:43,24.771,N,72.338,W,0
8/1/2005,3:14:43,24.776,N,72.34,W,0
8/1/2005,3:16:44,24.78,N,72.342,W,0
8/1/2005,3:18:44,24.785,N,72.343,W,0
8/1/2005,3:20:44,24.789,N,72.345,W,0
8/1/2005,3:22:44,24.794,N,72.347,W,0
8/1/2005,3:24:44,24.798,N,72.349,W,0
8/1/2005,3:26:44,24.803,N,72.351,W,0
8/1/2005,3:28:44,24.807,N,72.352,W,0
8/1/2005,3:30:44,24.811,N,72.354,W,0
8/1/2005,3:32:43,24.816,N,72.356,W,0
8/1/2005,3:34:43,24.82,N,72.358,W,0
8/1/2005,3:36:43,24.825,N,72.359,W,0
8/1/2005,3:38:43,24.829,N,72.361,W,0
8/1/2005,3:40:43,24.834,N,72.363,W,0
8/1/2005,3:42:43,24.838,N,72.365,W,0
8/1/2005,3:44:43,24.843,N,72.367,W,0
8/1/2005,3:46:44,24.847,N,72.368,W,0
8/1/2005,3:48:44,24.851,N,72.37,W,0
8/1/2005,3:50:44,24.856,N,72.372,W,0
8/1/2005,3:52:44,24.86,N,72.373,W,0
8/1/2005,3:54:44,24.865,N,72.375,W,0
8/1/2005,3:56:44,24.869,N,72.377,W,0
8/1/2005,3:58:44,24.874,N,72.379,W,0
8/1/2005,4:00:44,24.878,N,72.38,W,0
8/1/2005,4:02:43,24.882,N,72.382,W,0
8/1/2005,4:04:43,24.887,N,72.384,W,0
8/1/2005,4:06:43,24.891,N,72.385,W,0
8/1/2005,4:08:43,24.896,N,72.387,W,0
8/1/2005,4:10:43,24.9,N,72.389,W,0
8/1/2005,4:12:43,24.904,N,72.39,W,0
8/1/2005,4:14:43,24.909,N,72.392,W,0
8/1/2005,4:16:44,24.913,N,72.394,W,0
8/1/2005,4:18:44,24.918,N,72.395,W,0
8/1/2005,4:20:44,24.922,N,72.397,W,0
8/1/2005,4:22:44,24.926,N,72.399,W,0
8/1/2005,4:24:44,24.931,N,72.4,W,0
8/1/2005,4:26:44,24.935,N,72.402,W,0
8/1/2005,4:28:44,24.94,N,72.404,W,0
8/1/2005,4:30:44,24.944,N,72.405,W,0
8/1/2005,4:32:43,24.948,N,72.407,W,0
8/1/2005,4:34:43,24.953,N,72.409,W,0
8/1/2005,4:36:43,24.957,N,72.41,W,0
8/1/2005,4:38:43,24.962,N,72.412,W,0
8/1/2005,4:40:43,24.966,N,72.413,W,0
8/1/2005,4:42:43,24.97,N,72.415,W,0
8/1/2005,4:44:43,24.975,N,72.417,W,0
8/1/2005,4:46:44,24.979,N,72.418,W,0
8/1/2005,4:48:44,24.984,N,72.42,W,0
8/1/2005,4:50:44,24.988,N,72.421,W,0
8/1/2005,4:52:44,24.992,N,72.423,W,0
8/1/2005,4:54:44,24.997,N,72.425,W,0
8/1/2005,4:56:44,25.001,N,72.426,W,0
8/1/2005,4:58:44,25.006,N,72.428,W,0
8/1/2005,5:00:44,25.01,N,72.429,W,0
8/1/2005,5:02:43,25.014,N,72.431,W,0
8/1/2005,5:04:43,25.019,N,72.432,W,0
8/1/2005,5:06:43,25.023,N,72.434,W,0
8/1/2005,5:08:43,25.027,N,72.435,W,0
8/1/2005,5:10:43,25.032,N,72.437,W,0
8/1/2005,5:12:43,25.036,N,72.439,W,0
8/1/2005,5:14:43,25.041,N,72.44,W,0
8/1/2005,5:16:44,25.045,N,72.442,W,0
8/1/2005,5:18:44,25.049,N,72.443,W,0
8/1/2005,5:20:44,25.054,N,72.445,W,0
8/1/2005,5:22:44,25.058,N,72.446,W,0
8/1/2005,5:24:44,25.062,N,72.448,W,0
8/1/2005,5:26:44,25.067,N,72.449,W,0
8/1/2005,5:28:44,25.071,N,72.451,W,0
8/1/2005,5:30:44,25.075,N,72.452,W,0
8/1/2005,5:32:43,25.08,N,72.454,W,0
8/1/2005,5:34:43,25.084,N,72.455,W,0
8/1/2005,5:36:43,25.088,N,72.457,W,0
8/1/2005,5:38:43,25.093,N,72.458,W,0
8/1/2005,5:40:43,25.097,N,72.459,W,0
8/1/2005,5:42:43,25.102,N,72.461,W,0
8/1/2005,5:44:43,25.106,N,72.462,W,0
8/1/2005,5:46:44,25.11,N,72.464,W,0
8/1/2005,5:48:44,25.115,N,72.465,W,0
8/1/2005,5:50:44,25.119,N,72.467,W,0
8/1/2005,5:52:44,25.123,N,72.468,W,0
8/1/2005,5:54:44,25.128,N,72.47,W,0
8/1/2005,5:56:44,25.132,N,72.471,W,0
8/1/2005,5:58:44,25.136,N,72.472,W,0
8/1/2005,6:00:44,25.141,N,72.474,W,0
8/1/2005,6:02:43,25.145,N,72.475,W,0
8/1/2005,6:04:43,25.149,N,72.477,W,0
8/1/2005,6:06:43,25.154,N,72.478,W,0
8/1/2005,6:08:43,25.158,N,72.479,W,0
8/1/2005,6:10:43,25.162,N,72.481,W,0
8/1/2005,6:12:43,25.167,N,72.482,W,0
8/1/2005,6:14:43,25.171,N,72.484,W,0
8/1/2005,6:16:44,25.175,N,72.485,W,0
8/1/2005,6:18:44,25.18,N,72.486,W,0
8/1/2005,6:20:44,25.184,N,72.488,W,0
8/1/2005,6:22:44,25.188,N,72.489,W,0
8/1/2005,6:24:44,25.193,N,72.49,W,0
8/1/2005,6:26:44,25.197,N,72.492,W,0
8/1/2005,6:28:44,25.201,N,72.493,W,0
8/1/2005,6:30:44,25.205,N,72.494,W,0
8/1/2005,6:32:43,25.21,N,72.496,W,0
8/1/2005,6:34:43,25.214,N,72.497,W,0
8/1/2005,6:36:43,25.218,N,72.498,W,0
8/1/2005,6:38:43,25.223,N,72.5,W,0
8/1/2005,6:40:43,25.227,N,72.501,W,0
8/1/2005,6:42:43,25.231,N,72.502,W,0
8/1/2005,6:44:43,25.236,N,72.504,W,0
8/1/2005,6:46:44,25.24,N,72.505,W,0
8/1/2005,6:48:44,25.244,N,72.506,W,0
8/1/2005,6:50:44,25.249,N,72.507,W,0
8/1/2005,6:52:44,25.253,N,72.509,W,0
8/1/2005,6:54:44,25.257,N,72.51,W,0
8/1/2005,6:56:44,25.261,N,72.511,W,0
8/1/2005,6:58:44,25.266,N,72.513,W,0
8/1/2005,7:00:44,25.27,N,72.514,W,0
8/1/2005,7:02:43,25.274,N,72.515,W,0
8/1/2005,7:04:43,25.279,N,72.516,W,0
8/1/2005,7:06:43,25.283,N,72.518,W,0
8/1/2005,7:08:43,25.287,N,72.519,W,0
8/1/2005,7:10:43,25.291,N,72.52,W,0
8/1/2005,7:12:43,25.296,N,72.521,W,0
8/1/2005,7:14:43,25.3,N,72.522,W,0
8/1/2005,7:16:44,25.304,N,72.524,W,0
8/1/2005,7:18:44,25.309,N,72.525,W,0
8/1/2005,7:20:44,25.313,N,72.526,W,0
8/1/2005,7:22:44,25.317,N,72.527,W,0
8/1/2005,7:24:44,25.321,N,72.529,W,0
8/1/2005,7:26:44,25.326,N,72.53,W,0
8/1/2005,7:28:44,25.33,N,72.531,W,0
8/1/2005,7:30:44,25.334,N,72.532,W,0
8/1/2005,7:32:43,25.339,N,72.533,W,0
8/1/2005,7:34:43,25.343,N,72.534,W,0
8/1/2005,7:36:43,25.347,N,72.536,W,0
8/1/2005,7:38:43,25.351,N,72.537,W,0
8/1/2005,7:40:43,25.356,N,72.538,W,0
8/1/2005,7:42:43,25.36,N,72.539,W,0
8/1/2005,7:44:43,25.364,N,72.54,W,0
8/1/2005,7:46:44,25.368,N,72.541,W,0
8/1/2005,7:48:44,25.373,N,72.542,W,0
8/1/2005,7:50:44,25.377,N,72.544,W,0
8/1/2005,7:52:44,25.381,N,72.545,W,0
8/1/2005,7:54:44,25.385,N,72.546,W,0
8/1/2005,7:56:44,25.39,N,72.547,W,0
8/1/2005,7:58:44,25.394,N,72.548,W,0
8/1/2005,8:00:44,25.398,N,72.549,W,0
8/1/2005,8:02:43,25.402,N,72.55,W,0
8/1/2005,8:04:43,25.407,N,72.551,W,0
8/1/2005,8:06:43,25.411,N,72.552,W,0
8/1/2005,8:08:43,25.415,N,72.554,W,0
8/1/2005,8:10:43,25.419,N,72.555,W,0
8/1/2005,8:12:43,25.424,N,72.556,W,0
8/1/2005,8:14:43,25.428,N,72.557,W,0
8/1/2005,8:16:44,25.432,N,72.558,W,0
8/1/2005,8:18:44,25.436,N,72.559,W,0
8/1/2005,8:20:44,25.441,N,72.56,W,0
8/1/2005,8:22:44,25.445,N,72.561,W,0
8/1/2005,8:24:44,25.449,N,72.562,W,0
8/1/2005,8:26:44,25.453,N,72.563,W,0
8/1/2005,8:28:44,25.457,N,72.564,W,0
8/1/2005,8:30:44,25.462,N,72.565,W,0
8/1/2005,8:32:43,25.466,N,72.566,W,0
8/1/2005,8:34:43,25.47,N,72.567,W,0
8/1/2005,8:36:43,25.474,N,72.568,W,0
8/1/2005,8:38:43,25.479,N,72.569,W,0
8/1/2005,8:40:43,25.483,N,72.57,W,0
8/1/2005,8:42:43,25.487,N,72.571,W,0
8/1/2005,8:44:43,25.491,N,72.572,W,0
8/1/2005,8:46:44,25.495,N,72.573,W,0
8/1/2005,8:48:44,25.5,N,72.574,W,0
8/1/2005,8:50:44,25.504,N,72.575,W,0
8/1/2005,8:52:44,25.508,N,72.576,W,0
8/1/2005,8:54:44,25.512,N,72.577,W,0
8/1/2005,8:56:44,25.517,N,72.578,W,0
8/1/2005,8:58:44,25.521,N,72.579,W,0
8/1/2005,9:00:44,25.525,N,72.58,W,0
8/1/2005,9:02:43,25.529,N,72.581,W,0
8/1/2005,9:04:43,25.533,N,72.582,W,0
8/1/2005,9:06:43,25.538,N,72.583,W,0
8/1/2005,9:08:43,25.542,N,72.584,W,0
8/1/2005,9:10:43,25.546,N,72.585,W,0
8/1/2005,9:12:43,25.55,N,72.585,W,0
8/1/2005,9:14:43,25.554,N,72.586,W,0
8/1/2005,9:16:44,25.559,N,72.587,W,0
8/1/2005,9:18:44,25.563,N,72.588,W,0
8/1/2005,9:20:44,25.567,N,72.589,W,0
8/1/2005,9:22:44,25.571,N,72.59,W,0
8/1/2005,9:24:44,25.575,N,72.591,W,0
8/1/2005,9:26:44,25.579,N,72.592,W,0
8/1/2005,9:28:44,25.584,N,72.593,W,0
8/1/2005,9:30:44,25.588,N,72.593,W,0
8/1/2005,9:32:43,25.592,N,72.594,W,0
8/1/2005,9:34:43,25.596,N,72.595,W,0
8/1/2005,9:36:43,25.6,N,72.596,W,0
8/1/2005,9:38:43,25.605,N,72.597,W,0
8/1/2005,9:40:43,25.609,N,72.598,W,0
8/1/2005,9:42:43,25.613,N,72.598,W,0
8/1/2005,9:44:43,25.617,N,72.599,W,0
8/1/2005,9:46:44,25.621,N,72.6,W,0
8/1/2005,9:48:44,25.625,N,72.601,W,0
8/1/2005,9:50:44,25.63,N,72.602,W,0
8/1/2005,9:52:44,25.634,N,72.603,W,0
8/1/2005,9:54:44,25.638,N,72.603,W,0
8/1/2005,9:56:44,25.642,N,72.604,W,0
8/1/2005,9:58:44,25.646,N,72.605,W,0
8/1/2005,10:00:44,25.65,N,72.606,W,0
8/1/2005,10:02:43,25.655,N,72.607,W,0
8/1/2005,10:04:43,25.659,N,72.607,W,0
8/1/2005,10:06:43,25.663,N,72.608,W,0
8/1/2005,10:08:43,25.667,N,72.609,W,0
8/1/2005,10:10:43,25.671,N,72.61,W,0
8/1/2005,10:12:43,25.675,N,72.61,W,0
8/1/2005,10:14:43,25.679,N,72.611,W,0
8/1/2005,10:16:44,25.684,N,72.612,W,0
8/1/2005,10:18:44,25.688,N,72.613,W,0
8/1/2005,10:20:44,25.692,N,72.613,W,0
8/1/2005,10:22:44,25.696,N,72.614,W,0
8/1/2005,10:24:44,25.7,N,72.615,W,0
8/1/2005,10:26:44,25.704,N,72.615,W,0
8/1/2005,10:28:44,25.708,N,72.616,W,0
8/1/2005,10:30:44,25.713,N,72.617,W,0
8/1/2005,10:32:43,25.717,N,72.618,W,0
8/1/2005,10:34:43,25.721,N,72.618,W,0
8/1/2005,10:36:43,25.725,N,72.619,W,0
8/1/2005,10:38:43,25.729,N,72.62,W,0
8/1/2005,10:40:43,25.733,N,72.62,W,0
8/1/2005,10:42:43,25.737,N,72.621,W,0
8/1/2005,10:44:43,25.742,N,72.622,W,0
8/1/2005,10:46:44,25.746,N,72.622,W,0
8/1/2005,10:48:44,25.75,N,72.623,W,0
8/1/2005,10:50:44,25.754,N,72.624,W,0
8/1/2005,10:52:44,25.758,N,72.624,W,0
8/1/2005,10:54:44,25.762,N,72.625,W,0
8/1/2005,10:56:44,25.766,N,72.626,W,0
8/1/2005,10:58:44,25.77,N,72.626,W,0
8/1/2005,11:00:44,25.774,N,72.627,W,0
8/1/2005,11:02:43,25.779,N,72.627,W,0
8/1/2005,11:04:43,25.783,N,72.628,W,0
8/1/2005,11:06:43,25.787,N,72.629,W,0
8/1/2005,11:08:43,25.791,N,72.629,W,0
8/1/2005,11:10:43,25.795,N,72.63,W,0
8/1/2005,11:12:43,25.799,N,72.63,W,0
8/1/2005,11:14:43,25.803,N,72.631,W,0
8/1/2005,11:16:44,25.807,N,72.632,W,0
8/1/2005,11:18:44,25.811,N,72.632,W,0
8/1/2005,11:20:44,25.816,N,72.633,W,0
8/1/2005,11:22:44,25.82,N,72.633,W,0
8/1/2005,11:24:44,25.824,N,72.634,W,0
8/1/2005,11:26:44,25.828,N,72.634,W,0
8/1/2005,11:28:44,25.832,N,72.635,W,0
8/1/2005,11:30:44,25.836,N,72.635,W,0
8/1/2005,11:32:43,25.84,N,72.636,W,0
8/1/2005,11:34:43,25.844,N,72.637,W,0
8/1/2005,11:36:43,25.848,N,72.637,W,0
8/1/2005,11:38:43,25.852,N,72.638,W,0
8/1/2005,11:40:43,25.856,N,72.638,W,0
8/1/2005,11:42:43,25.861,N,72.639,W,0
8/1/2005,11:44:43,25.865,N,72.639,W,0
8/1/2005,11:46:44,25.869,N,72.64,W,0
8/1/2005,11:48:44,25.873,N,72.64,W,0
8/1/2005,11:50:44,25.877,N,72.641,W,0
8/1/2005,11:52:44,25.881,N,72.641,W,0
8/1/2005,11:54:44,25.885,N,72.641,W,0
8/1/2005,11:56:44,25.889,N,72.642,W,0
8/1/2005,11:58:44,25.893,N,72.642,W,0
8/1/2005,12:00:44,25.897,N,72.643,W,0
8/1/2005,12:02:43,25.901,N,72.643,W,0
8/1/2005,12:04:43,25.905,N,72.644,W,0
8/1/2005,12:06:43,25.909,N,72.644,W,0
8/1/2005,12:08:43,25.913,N,72.645,W,0
8/1/2005,12:10:43,25.917,N,72.645,W,0
8/1/2005,12:12:43,25.922,N,72.645,W,0
8/1/2005,12:14:43,25.926,N,72.646,W,0
8/1/2005,12:16:44,25.93,N,72.646,W,0
8/1/2005,12:18:44,25.934,N,72.647,W,0
8/1/2005,12:20:44,25.938,N,72.647,W,0
8/1/2005,12:22:44,25.942,N,72.648,W,0
8/1/2005,12:24:44,25.946,N,72.648,W,0
8/1/2005,12:26:44,25.95,N,72.648,W,0
8/1/2005,12:28:44,25.954,N,72.649,W,0
8/1/2005,12:30:44,25.958,N,72.649,W,0
8/1/2005,12:32:43,25.962,N,72.649,W,0
8/1/2005,12:34:43,25.966,N,72.65,W,0
8/1/2005,12:36:43,25.97,N,72.65,W,0
8/1/2005,12:38:43,25.974,N,72.65,W,0
8/1/2005,12:40:43,25.978,N,72.651,W,0
8/1/2005,12:42:43,25.982,N,72.651,W,0
8/1/2005,12:44:43,25.986,N,72.651,W,0
8/1/2005,12:46:44,25.99,N,72.652,W,0
8/1/2005,12:48:44,25.994,N,72.652,W,0
8/1/2005,12:50:44,25.998,N,72.652,W,0
8/1/2005,12:52:44,26.002,N,72.653,W,0
8/1/2005,12:54:44,26.006,N,72.653,W,0
8/1/2005,12:56:44,26.01,N,72.653,W,0
8/1/2005,12:58:44,26.014,N,72.654,W,0
8/1/2005,13:00:44,26.018,N,72.654,W,0
8/1/2005,13:02:43,26.022,N,72.654,W,0
8/1/2005,13:04:43,26.026,N,72.655,W,0
8/1/2005,13:06:43,26.03,N,72.655,W,0
8/1/2005,13:08:43,26.034,N,72.655,W,0
8/1/2005,13:10:43,26.039,N,72.655,W,0
8/1/2005,13:12:43,26.043,N,72.656,W,0
8/1/2005,13:14:43,26.047,N,72.656,W,0
8/1/2005,13:16:44,26.051,N,72.656,W,0
8/1/2005,13:18:44,26.055,N,72.656,W,0
8/1/2005,13:20:44,26.059,N,72.657,W,0
8/1/2005,13:22:44,26.063,N,72.657,W,0
8/1/2005,13:24:44,26.067,N,72.657,W,0
8/1/2005,13:26:44,26.071,N,72.657,W,0
8/1/2005,13:28:44,26.075,N,72.657,W,0
8/1/2005,13:30:44,26.079,N,72.658,W,0
8/1/2005,13:32:43,26.083,N,72.658,W,0
8/1/2005,13:34:43,26.087,N,72.658,W,0
8/1/2005,13:36:43,26.091,N,72.658,W,0
8/1/2005,13:38:43,26.094,N,72.658,W,0
8/1/2005,13:40:43,26.098,N,72.659,W,0
8/1/2005,13:42:43,26.102,N,72.659,W,0
8/1/2005,13:44:43,26.106,N,72.659,W,0
8/1/2005,13:46:44,26.11,N,72.659,W,0
8/1/2005,13:48:44,26.114,N,72.659,W,0
8/1/2005,13:50:44,26.118,N,72.659,W,0
8/1/2005,13:52:44,26.122,N,72.659,W,0
8/1/2005,13:54:44,26.126,N,72.66,W,0
8/1/2005,13:56:44,26.13,N,72.66,W,0
8/1/2005,13:58:44,26.134,N,72.66,W,0
8/1/2005,14:00:44,26.138,N,72.66,W,0
8/1/2005,14:02:43,26.142,N,72.66,W,0
8/1/2005,14:04:43,26.146,N,72.66,W,0
8/1/2005,14:06:43,26.15,N,72.66,W,0
8/1/2005,14:08:43,26.154,N,72.66,W,0
8/1/2005,14:10:43,26.158,N,72.66,W,0
8/1/2005,14:12:43,26.162,N,72.661,W,0
8/1/2005,14:14:43,26.166,N,72.661,W,0
8/1/2005,14:16:44,26.17,N,72.661,W,0
8/1/2005,14:18:44,26.174,N,72.661,W,0
8/1/2005,14:20:44,26.178,N,72.661,W,0
8/1/2005,14:22:44,26.182,N,72.661,W,0
8/1/2005,14:24:44,26.186,N,72.661,W,0
8/1/2005,14:26:44,26.19,N,72.661,W,0
8/1/2005,14:28:44,26.194,N,72.661,W,0
8/1/2005,14:30:44,26.198,N,72.661,W,0
8/1/2005,14:32:43,26.202,N,72.661,W,0
8/1/2005,14:34:43,26.206,N,72.661,W,0
8/1/2005,14:36:43,26.209,N,72.661,W,0
8/1/2005,14:38:43,26.213,N,72.661,W,0
8/1/2005,14:40:43,26.217,N,72.661,W,0
8/1/2005,14:42:43,26.221,N,72.661,W,0
8/1/2005,14:44:43,26.225,N,72.661,W,0
8/1/2005,14:46:44,26.229,N,72.661,W,0
8/1/2005,14:48:44,26.233,N,72.661,W,0
8/1/2005,14:50:44,26.237,N,72.661,W,0
8/1/2005,14:52:44,26.241,N,72.661,W,0
8/1/2005,14:54:44,26.245,N,72.661,W,0
8/1/2005,14:56:44,26.249,N,72.661,W,0
8/1/2005,14:58:44,26.253,N,72.661,W,0
8/1/2005,15:00:44,26.257,N,72.661,W,0
8/1/2005,15:02:43,26.261,N,72.661,W,0
8/1/2005,15:04:43,26.264,N,72.661,W,0
8/1/2005,15:06:43,26.268,N,72.661,W,0
8/1/2005,15:08:43,26.272,N,72.66,W,0
8/1/2005,15:10:43,26.276,N,72.66,W,0
8/1/2005,15:12:43,26.28,N,72.66,W,0
8/1/2005,15:14:43,26.284,N,72.66,W,0
8/1/2005,15:16:44,26.288,N,72.66,W,0
8/1/2005,15:18:44,26.292,N,72.66,W,0
8/1/2005,15:20:44,26.296,N,72.66,W,0
8/1/2005,15:22:44,26.3,N,72.66,W,0
8/1/2005,15:24:44,26.304,N,72.66,W,0
8/1/2005,15:26:44,26.307,N,72.66,W,0
8/1/2005,15:28:44,26.311,N,72.659,W,0
8/1/2005,15:30:44,26.315,N,72.659,W,0
8/1/2005,15:32:43,26.319,N,72.659,W,0
8/1/2005,15:34:43,26.323,N,72.659,W,0
8/1/2005,15:36:43,26.327,N,72.659,W,0
8/1/2005,15:38:43,26.331,N,72.659,W,0
8/1/2005,15:40:43,26.335,N,72.658,W,0
8/1/2005,15:42:43,26.339,N,72.658,W,0
8/1/2005,15:44:43,26.343,N,72.658,W,0
8/1/2005,15:46:44,26.346,N,72.658,W,0
8/1/2005,15:48:44,26.35,N,72.658,W,0
8/1/2005,15:50:44,26.354,N,72.658,W,0
8/1/2005,15:52:44,26.358,N,72.657,W,0
8/1/2005,15:54:44,26.362,N,72.657,W,0
8/1/2005,15:56:44,26.366,N,72.657,W,0
8/1/2005,15:58:44,26.37,N,72.657,W,0
8/1/2005,16:00:44,26.374,N,72.656,W,0
8/1/2005,16:02:43,26.377,N,72.656,W,0
8/1/2005,16:04:43,26.381,N,72.656,W,0
8/1/2005,16:06:43,26.385,N,72.656,W,0
8/1/2005,16:08:43,26.389,N,72.655,W,0
8/1/2005,16:10:43,26.393,N,72.655,W,0
8/1/2005,16:12:43,26.397,N,72.655,W,0
8/1/2005,16:14:43,26.401,N,72.655,W,0
8/1/2005,16:16:44,26.405,N,72.654,W,0
8/1/2005,16:18:44,26.408,N,72.654,W,0
8/1/2005,16:20:44,26.412,N,72.654,W,0
8/1/2005,16:22:44,26.416,N,72.654,W,0
8/1/2005,16:24:44,26.42,N,72.653,W,0
8/1/2005,16:26:44,26.424,N,72.653,W,0
8/1/2005,16:28:44,26.428,N,72.653,W,0
8/1/2005,16:30:44,26.432,N,72.652,W,0
8/1/2005,16:32:43,26.435,N,72.652,W,0
8/1/2005,16:34:43,26.439,N,72.652,W,0
8/1/2005,16:36:43,26.443,N,72.651,W,0
8/1/2005,16:38:43,26.447,N,72.651,W,0
8/1/2005,16:40:43,26.451,N,72.651,W,0
8/1/2005,16:42:43,26.455,N,72.65,W,0
8/1/2005,16:44:43,26.458,N,72.65,W,0
8/1/2005,16:46:44,26.462,N,72.65,W,0
8/1/2005,16:48:44,26.466,N,72.649,W,0
8/1/2005,16:50:44,26.47,N,72.649,W,0
8/1/2005,16:52:44,26.474,N,72.649,W,0
8/1/2005,16:54:44,26.478,N,72.648,W,0
8/1/2005,16:56:44,26.481,N,72.648,W,0
8/1/2005,16:58:44,26.485,N,72.647,W,0
8/1/2005,17:00:44,26.489,N,72.647,W,0
8/1/2005,17:02:43,26.493,N,72.647,W,0
8/1/2005,17:04:43,26.497,N,72.646,W,0
8/1/2005,17:06:43,26.501,N,72.646,W,0
8/1/2005,17:08:43,26.504,N,72.645,W,0
8/1/2005,17:10:43,26.508,N,72.645,W,0
8/1/2005,17:12:43,26.512,N,72.645,W,0
8/1/2005,17:14:43,26.516,N,72.644,W,0
8/1/2005,17:16:44,26.52,N,72.644,W,0
8/1/2005,17:18:44,26.523,N,72.643,W,0
8/1/2005,17:20:44,26.527,N,72.643,W,0
8/1/2005,17:22:44,26.531,N,72.642,W,0
8/1/2005,17:24:44,26.535,N,72.642,W,0
8/1/2005,17:26:44,26.539,N,72.641,W,0
8/1/2005,17:28:44,26.543,N,72.641,W,0
8/1/2005,17:30:44,26.546,N,72.641,W,0
8/1/2005,17:32:43,26.55,N,72.64,W,0
8/1/2005,17:34:43,26.554,N,72.64,W,0
8/1/2005,17:36:43,26.558,N,72.639,W,0
8/1/2005,17:38:43,26.562,N,72.639,W,0
8/1/2005,17:40:43,26.565,N,72.638,W,0
8/1/2005,17:42:43,26.569,N,72.638,W,0
8/1/2005,17:44:43,26.573,N,72.637,W,0
