Track,for,helene,2006,,,
9/19/2006,9:28:09,24.763,N,52.596,W,3
9/19/2006,9:30:09,24.762,N,52.599,W,3
9/19/2006,9:32:09,24.762,N,52.603,W,3
9/19/2006,9:34:09,24.762,N,52.607,W,3
9/19/2006,9:36:10,24.761,N,52.61,W,3
9/19/2006,9:38:10,24.761,N,52.614,W,3
9/19/2006,9:40:10,24.761,N,52.618,W,3
9/19/2006,9:42:10,24.76,N,52.621,W,3
9/19/2006,9:44:09,24.76,N,52.625,W,3
9/19/2006,9:46:09,24.759,N,52.629,W,3
9/19/2006,9:48:09,24.759,N,52.633,W,3
9/19/2006,9:50:10,24.759,N,52.636,W,3
9/19/2006,9:52:10,24.758,N,52.64,W,3
9/19/2006,9:54:10,24.757,N,52.644,W,3
9/19/2006,9:56:10,24.757,N,52.648,W,3
9/19/2006,9:58:09,24.756,N,52.651,W,3
9/19/2006,10:00:09,24.756,N,52.655,W,3
9/19/2006,10:02:09,24.755,N,52.659,W,3
9/19/2006,10:04:09,24.755,N,52.663,W,3
9/19/2006,10:06:10,24.754,N,52.666,W,3
9/19/2006,10:08:10,24.753,N,52.67,W,3
9/19/2006,10:10:10,24.753,N,52.674,W,3
9/19/2006,10:12:10,24.752,N,52.678,W,3
9/19/2006,10:14:09,24.751,N,52.682,W,3
9/19/2006,10:16:09,24.75,N,52.685,W,3
9/19/2006,10:18:09,24.75,N,52.689,W,3
9/19/2006,10:20:10,24.749,N,52.693,W,3
9/19/2006,10:22:10,24.748,N,52.697,W,3
9/19/2006,10:24:10,24.747,N,52.701,W,3
9/19/2006,10:26:10,24.746,N,52.705,W,3
9/19/2006,10:28:09,24.746,N,52.709,W,3
9/19/2006,10:30:09,24.745,N,52.713,W,3
9/19/2006,10:32:09,24.744,N,52.716,W,3
9/19/2006,10:34:09,24.743,N,52.72,W,3
9/19/2006,10:36:10,24.742,N,52.724,W,3
9/19/2006,10:38:10,24.741,N,52.728,W,3
9/19/2006,10:40:10,24.74,N,52.732,W,3
9/19/2006,10:42:10,24.739,N,52.736,W,3
9/19/2006,10:44:09,24.738,N,52.74,W,3
9/19/2006,10:46:09,24.737,N,52.744,W,3
9/19/2006,10:48:09,24.736,N,52.748,W,3
9/19/2006,10:50:10,24.735,N,52.752,W,3
9/19/2006,10:52:10,24.734,N,52.756,W,3
9/19/2006,10:54:10,24.733,N,52.76,W,3
9/19/2006,10:56:10,24.732,N,52.764,W,3
9/19/2006,10:58:09,24.731,N,52.768,W,3
9/19/2006,11:00:09,24.73,N,52.772,W,3
9/19/2006,11:02:09,24.728,N,52.776,W,3
9/19/2006,11:04:09,24.727,N,52.78,W,3
9/19/2006,11:06:10,24.726,N,52.784,W,3
9/19/2006,11:08:10,24.725,N,52.788,W,3
9/19/2006,11:10:10,24.724,N,52.792,W,3
9/19/2006,11:12:10,24.722,N,52.796,W,3
9/19/2006,11:14:09,24.721,N,52.8,W,3
9/19/2006,11:16:09,24.72,N,52.804,W,3
9/19/2006,11:18:09,24.719,N,52.808,W,3
9/19/2006,11:20:10,24.717,N,52.812,W,3
9/19/2006,11:22:10,24.716,N,52.816,W,3
9/19/2006,11:24:10,24.715,N,52.82,W,3
9/19/2006,11:26:10,24.713,N,52.824,W,3
9/19/2006,11:28:09,24.712,N,52.829,W,3
9/19/2006,11:30:09,24.711,N,52.833,W,3
9/19/2006,11:32:09,24.709,N,52.837,W,3
9/19/2006,11:34:09,24.708,N,52.841,W,3
9/19/2006,11:36:10,24.707,N,52.845,W,3
9/19/2006,11:38:10,24.705,N,52.849,W,3
9/19/2006,11:40:10,24.704,N,52.853,W,3
9/19/2006,11:42:10,24.702,N,52.857,W,3
9/19/2006,11:44:09,24.701,N,52.862,W,3
9/19/2006,11:46:09,24.699,N,52.866,W,3
9/19/2006,11:48:09,24.698,N,52.87,W,3
9/19/2006,11:50:10,24.696,N,52.874,W,3
9/19/2006,11:52:10,24.695,N,52.878,W,3
9/19/2006,11:54:10,24.693,N,52.882,W,3
9/19/2006,11:56:10,24.692,N,52.887,W,3
9/19/2006,11:58:09,24.69,N,52.891,W,3
9/19/2006,12:00:09,24.688,N,52.895,W,3
9/19/2006,12:02:09,24.687,N,52.899,W,3
9/19/2006,12:04:09,24.685,N,52.903,W,3
9/19/2006,12:06:10,24.684,N,52.908,W,3
9/19/2006,12:08:10,24.682,N,52.912,W,3
9/19/2006,12:10:10,24.68,N,52.916,W,3
9/19/2006,12:12:10,24.679,N,52.92,W,3
9/19/2006,12:14:09,24.677,N,52.925,W,3
9/19/2006,12:16:09,24.675,N,52.929,W,3
9/19/2006,12:18:09,24.673,N,52.933,W,3
9/19/2006,12:20:10,24.672,N,52.937,W,3
9/19/2006,12:22:10,24.67,N,52.942,W,3
9/19/2006,12:24:10,24.668,N,52.946,W,3
9/19/2006,12:26:10,24.666,N,52.95,W,3
9/19/2006,12:28:09,24.665,N,52.954,W,3
9/19/2006,12:30:09,24.663,N,52.959,W,3
9/19/2006,12:32:09,24.661,N,52.963,W,3
9/19/2006,12:34:09,24.659,N,52.967,W,3
9/19/2006,12:36:10,24.657,N,52.972,W,3
9/19/2006,12:38:10,24.656,N,52.976,W,3
9/19/2006,12:40:10,24.654,N,52.98,W,3
9/19/2006,12:42:10,24.652,N,52.985,W,3
9/19/2006,12:44:09,24.65,N,52.989,W,3
9/19/2006,12:46:09,24.648,N,52.993,W,3
9/19/2006,12:48:09,24.646,N,52.998,W,3
9/19/2006,12:50:10,24.644,N,53.002,W,3
9/19/2006,12:52:10,24.642,N,53.006,W,3
9/19/2006,12:54:10,24.64,N,53.011,W,3
9/19/2006,12:56:10,24.638,N,53.015,W,3
9/19/2006,12:58:09,24.637,N,53.019,W,3
9/19/2006,13:00:09,24.635,N,53.024,W,3
9/19/2006,13:02:09,24.633,N,53.028,W,3
9/19/2006,13:04:09,24.631,N,53.032,W,3
9/19/2006,13:06:10,24.629,N,53.037,W,3
9/19/2006,13:08:10,24.627,N,53.041,W,3
9/19/2006,13:10:10,24.625,N,53.045,W,3
9/19/2006,13:12:10,24.622,N,53.05,W,3
9/19/2006,13:14:09,24.62,N,53.054,W,3
9/19/2006,13:16:09,24.618,N,53.059,W,3
9/19/2006,13:18:09,24.616,N,53.063,W,3
9/19/2006,13:20:10,24.614,N,53.067,W,3
9/19/2006,13:22:10,24.612,N,53.072,W,3
9/19/2006,13:24:10,24.61,N,53.076,W,3
9/19/2006,13:26:10,24.608,N,53.081,W,3
9/19/2006,13:28:09,24.606,N,53.085,W,3
9/19/2006,13:30:09,24.604,N,53.09,W,3
9/19/2006,13:32:09,24.602,N,53.094,W,3
9/19/2006,13:34:09,24.599,N,53.098,W,3
9/19/2006,13:36:10,24.597,N,53.103,W,3
9/19/2006,13:38:10,24.595,N,53.107,W,3
9/19/2006,13:40:10,24.593,N,53.112,W,3
9/19/2006,13:42:10,24.591,N,53.116,W,3
9/19/2006,13:44:09,24.589,N,53.121,W,3
9/19/2006,13:46:09,24.586,N,53.125,W,3
9/19/2006,13:48:09,24.584,N,53.13,W,3
9/19/2006,13:50:10,24.582,N,53.134,W,3
9/19/2006,13:52:10,24.58,N,53.139,W,3
9/19/2006,13:54:10,24.577,N,53.143,W,3
9/19/2006,13:56:10,24.575,N,53.148,W,3
9/19/2006,13:58:09,24.573,N,53.152,W,3
9/19/2006,14:00:09,24.571,N,53.157,W,3
9/19/2006,14:02:09,24.568,N,53.161,W,3
9/19/2006,14:04:09,24.566,N,53.165,W,3
9/19/2006,14:06:10,24.564,N,53.17,W,3
9/19/2006,14:08:10,24.562,N,53.174,W,3
9/19/2006,14:10:10,24.559,N,53.179,W,3
9/19/2006,14:12:10,24.557,N,53.184,W,3
9/19/2006,14:14:09,24.555,N,53.188,W,3
9/19/2006,14:16:09,24.552,N,53.193,W,3
9/19/2006,14:18:09,24.55,N,53.197,W,3
9/19/2006,14:20:10,24.548,N,53.202,W,3
9/19/2006,14:22:10,24.545,N,53.206,W,3
9/19/2006,14:24:10,24.543,N,53.211,W,3
9/19/2006,14:26:10,24.541,N,53.215,W,3
9/19/2006,14:28:09,24.538,N,53.22,W,3
9/19/2006,14:30:09,24.536,N,53.224,W,3
9/19/2006,14:32:09,24.533,N,53.229,W,3
9/19/2006,14:34:09,24.531,N,53.233,W,3
9/19/2006,14:36:10,24.529,N,53.238,W,3
9/19/2006,14:38:10,24.526,N,53.242,W,3
9/19/2006,14:40:10,24.524,N,53.247,W,3
9/19/2006,14:42:10,24.521,N,53.252,W,3
9/19/2006,14:44:09,24.519,N,53.256,W,3
9/19/2006,14:46:09,24.516,N,53.261,W,3
9/19/2006,14:48:09,24.514,N,53.265,W,3
9/19/2006,14:50:10,24.512,N,53.27,W,3
9/19/2006,14:52:10,24.509,N,53.274,W,3
9/19/2006,14:54:10,24.507,N,53.279,W,3
9/19/2006,14:56:10,24.504,N,53.283,W,3
9/19/2006,14:58:09,24.502,N,53.288,W,3
9/19/2006,15:00:09,24.499,N,53.293,W,3
9/19/2006,15:02:09,24.497,N,53.297,W,3
9/19/2006,15:04:09,24.494,N,53.302,W,3
9/19/2006,15:06:10,24.492,N,53.306,W,3
9/19/2006,15:08:10,24.489,N,53.311,W,3
9/19/2006,15:10:10,24.487,N,53.316,W,3
9/19/2006,15:12:10,24.484,N,53.32,W,3
9/19/2006,15:14:09,24.482,N,53.325,W,3
9/19/2006,15:16:09,24.479,N,53.329,W,3
9/19/2006,15:18:09,24.477,N,53.334,W,3
9/19/2006,15:20:10,24.474,N,53.339,W,3
9/19/2006,15:22:10,24.472,N,53.343,W,3
9/19/2006,15:24:10,24.469,N,53.348,W,3
9/19/2006,15:26:10,24.467,N,53.352,W,3
9/19/2006,15:28:09,24.464,N,53.357,W,3
9/19/2006,15:30:09,24.462,N,53.362,W,3
9/19/2006,15:32:09,24.459,N,53.366,W,3
9/19/2006,15:34:09,24.456,N,53.371,W,3
9/19/2006,15:36:10,24.454,N,53.375,W,3
9/19/2006,15:38:10,24.451,N,53.38,W,3
9/19/2006,15:40:10,24.449,N,53.385,W,3
9/19/2006,15:42:10,24.446,N,53.389,W,3
9/19/2006,15:44:09,24.444,N,53.394,W,3
9/19/2006,15:46:09,24.441,N,53.398,W,3
9/19/2006,15:48:09,24.438,N,53.403,W,3
9/19/2006,15:50:10,24.436,N,53.408,W,3
9/19/2006,15:52:10,24.433,N,53.412,W,3
9/19/2006,15:54:10,24.431,N,53.417,W,3
9/19/2006,15:56:10,24.428,N,53.422,W,3
9/19/2006,15:58:09,24.425,N,53.426,W,3
9/19/2006,16:00:09,24.423,N,53.431,W,3
9/19/2006,16:02:09,24.42,N,53.436,W,3
9/19/2006,16:04:09,24.418,N,53.44,W,3
9/19/2006,16:06:09,24.415,N,53.445,W,3
9/19/2006,16:08:09,24.412,N,53.449,W,3
9/19/2006,16:10:09,24.41,N,53.454,W,3
9/19/2006,16:12:09,24.407,N,53.459,W,3
9/19/2006,16:14:10,24.405,N,53.463,W,3
9/19/2006,16:16:10,24.402,N,53.468,W,3
9/19/2006,16:18:10,24.399,N,53.473,W,3
9/19/2006,16:20:10,24.397,N,53.477,W,3
9/19/2006,16:22:10,24.394,N,53.482,W,3
9/19/2006,16:24:10,24.391,N,53.487,W,3
9/19/2006,16:26:10,24.389,N,53.491,W,3
9/19/2006,16:28:09,24.386,N,53.496,W,3
9/19/2006,16:30:09,24.384,N,53.5,W,3
9/19/2006,16:32:09,24.381,N,53.505,W,3
9/19/2006,16:34:09,24.378,N,53.51,W,3
9/19/2006,16:36:09,24.376,N,53.514,W,3
9/19/2006,16:38:08,24.373,N,53.519,W,3
9/19/2006,16:40:08,24.37,N,53.524,W,3
9/19/2006,16:42:08,24.368,N,53.528,W,3
9/19/2006,16:44:08,24.365,N,53.533,W,3
9/19/2006,16:46:08,24.362,N,53.538,W,3
9/19/2006,16:48:08,24.36,N,53.542,W,3
9/19/2006,16:50:08,24.357,N,53.547,W,3
9/19/2006,16:52:07,24.355,N,53.552,W,3
9/19/2006,16:54:07,24.352,N,53.556,W,3
9/19/2006,16:56:07,24.349,N,53.561,W,3
9/19/2006,16:58:07,24.347,N,53.565,W,3
9/19/2006,17:00:04,24.344,N,53.57,W,3
9/19/2006,17:02:04,24.344,N,53.571,W,3
9/19/2006,17:04:04,24.345,N,53.57,W,3
9/19/2006,17:06:04,24.346,N,53.57,W,3
9/19/2006,17:08:04,24.347,N,53.569,W,3
9/19/2006,17:10:04,24.348,N,53.569,W,3
9/19/2006,17:12:04,24.35,N,53.569,W,3
9/19/2006,17:14:05,24.352,N,53.57,W,3
9/19/2006,17:16:05,24.353,N,53.571,W,3
9/19/2006,17:18:05,24.354,N,53.574,W,3
9/19/2006,17:20:05,24.355,N,53.578,W,3
9/19/2006,17:21:24,24.356,N,53.582,W,3
9/19/2006,17:23:24,24.356,N,53.587,W,3
9/19/2006,17:25:25,24.357,N,53.594,W,3
9/19/2006,17:27:25,24.357,N,53.602,W,3
9/19/2006,17:29:25,24.357,N,53.611,W,3
9/19/2006,17:31:25,24.356,N,53.621,W,3
9/19/2006,17:33:25,24.356,N,53.633,W,3
9/19/2006,17:35:25,24.355,N,53.647,W,3
9/19/2006,17:37:25,24.354,N,53.661,W,3
9/19/2006,17:39:24,24.353,N,53.677,W,3
9/19/2006,17:40:43,24.352,N,53.688,W,3
9/19/2006,17:42:43,24.351,N,53.697,W,3
9/19/2006,17:44:42,24.349,N,53.705,W,3
9/19/2006,17:46:42,24.348,N,53.713,W,3
9/19/2006,17:48:42,24.346,N,53.72,W,3
9/19/2006,17:50:42,24.344,N,53.726,W,3
9/19/2006,17:52:42,24.341,N,53.731,W,3
9/19/2006,17:54:42,24.338,N,53.736,W,3
9/19/2006,17:56:42,24.335,N,53.74,W,3
9/19/2006,17:58:43,24.332,N,53.743,W,3
9/19/2006,18:00:43,24.329,N,53.745,W,3
9/19/2006,18:02:43,24.325,N,53.747,W,3
9/19/2006,18:04:43,24.322,N,53.749,W,3
9/19/2006,18:06:43,24.319,N,53.75,W,3
9/19/2006,18:08:43,24.316,N,53.751,W,3
9/19/2006,18:10:43,24.313,N,53.751,W,3
9/19/2006,18:12:43,24.311,N,53.751,W,3
9/19/2006,18:14:42,24.309,N,53.751,W,3
9/19/2006,18:16:42,24.307,N,53.751,W,3
9/19/2006,18:18:42,24.306,N,53.751,W,3
9/19/2006,18:20:42,24.305,N,53.75,W,3
9/19/2006,18:22:42,24.305,N,53.75,W,3
9/19/2006,18:24:42,24.305,N,53.75,W,3
9/19/2006,18:26:42,24.306,N,53.75,W,3
9/19/2006,18:28:43,24.308,N,53.75,W,3
9/19/2006,18:30:43,24.31,N,53.75,W,3
9/19/2006,18:32:43,24.312,N,53.75,W,3
9/19/2006,18:34:43,24.315,N,53.751,W,3
9/19/2006,18:36:43,24.318,N,53.751,W,3
9/19/2006,18:38:09,24.32,N,53.751,W,3
9/19/2006,18:40:08,24.325,N,53.751,W,3
9/19/2006,18:42:08,24.33,N,53.751,W,3
9/19/2006,18:44:08,24.334,N,53.751,W,3
9/19/2006,18:46:08,24.338,N,53.751,W,3
9/19/2006,18:48:08,24.341,N,53.752,W,3
9/19/2006,18:50:08,24.344,N,53.753,W,3
9/19/2006,18:50:56,24.345,N,53.753,W,3
9/19/2006,18:52:56,24.348,N,53.754,W,3
9/19/2006,18:54:56,24.35,N,53.754,W,3
9/19/2006,18:56:56,24.351,N,53.755,W,3
9/19/2006,18:58:56,24.352,N,53.756,W,3
9/19/2006,19:00:56,24.353,N,53.757,W,3
9/19/2006,19:02:56,24.352,N,53.758,W,3
9/19/2006,19:04:55,24.351,N,53.759,W,3
9/19/2006,19:06:55,24.349,N,53.761,W,3
9/19/2006,19:08:55,24.346,N,53.763,W,3
9/19/2006,19:10:55,24.344,N,53.765,W,3
9/19/2006,19:12:55,24.341,N,53.768,W,3
9/19/2006,19:14:55,24.338,N,53.771,W,3
9/19/2006,19:16:55,24.335,N,53.775,W,3
9/19/2006,19:18:55,24.332,N,53.779,W,3
9/19/2006,19:20:56,24.33,N,53.784,W,3
9/19/2006,19:22:56,24.328,N,53.79,W,3
9/19/2006,19:22:57,24.328,N,53.79,W,3
9/19/2006,19:24:58,24.333,N,53.806,W,3
9/19/2006,19:26:58,24.338,N,53.821,W,3
9/19/2006,19:28:58,24.343,N,53.837,W,3
9/19/2006,19:30:58,24.348,N,53.852,W,3
9/19/2006,19:32:58,24.352,N,53.865,W,3
9/19/2006,19:34:58,24.355,N,53.877,W,3
9/19/2006,19:36:58,24.356,N,53.887,W,3
9/19/2006,19:38:58,24.357,N,53.896,W,3
9/19/2006,19:40:57,24.357,N,53.902,W,3
9/19/2006,19:42:57,24.356,N,53.908,W,3
9/19/2006,19:44:57,24.355,N,53.912,W,3
9/19/2006,19:46:57,24.353,N,53.915,W,3
9/19/2006,19:48:13,24.351,N,53.916,W,3
9/19/2006,19:50:13,24.346,N,53.917,W,3
9/19/2006,19:52:12,24.342,N,53.917,W,3
9/19/2006,19:54:12,24.339,N,53.918,W,3
9/19/2006,19:56:12,24.337,N,53.92,W,3
9/19/2006,19:56:41,24.337,N,53.92,W,3
9/19/2006,19:58:41,24.342,N,53.925,W,3
9/19/2006,20:00:41,24.347,N,53.93,W,3
9/19/2006,20:02:41,24.351,N,53.935,W,3
9/19/2006,20:04:41,24.356,N,53.94,W,3
9/19/2006,20:06:41,24.361,N,53.945,W,3
9/19/2006,20:08:40,24.366,N,53.95,W,3
9/19/2006,20:10:40,24.371,N,53.955,W,3
9/19/2006,20:12:40,24.375,N,53.96,W,3
9/19/2006,20:13:44,24.378,N,53.963,W,3
9/19/2006,20:15:44,24.383,N,53.968,W,3
9/19/2006,20:17:43,24.388,N,53.973,W,3
9/19/2006,20:19:43,24.392,N,53.978,W,3
9/19/2006,20:21:43,24.397,N,53.983,W,3
9/19/2006,20:23:43,24.402,N,53.988,W,3
9/19/2006,20:25:43,24.407,N,53.993,W,3
9/19/2006,20:27:43,24.412,N,53.998,W,3
9/19/2006,20:29:43,24.416,N,54.003,W,3
9/19/2006,20:31:44,24.421,N,54.008,W,3
9/19/2006,20:33:44,24.426,N,54.014,W,3
9/19/2006,20:35:44,24.431,N,54.019,W,3
9/19/2006,20:37:44,24.436,N,54.024,W,3
9/19/2006,20:39:44,24.44,N,54.029,W,3
9/19/2006,20:41:44,24.445,N,54.034,W,3
9/19/2006,20:43:44,24.45,N,54.039,W,3
9/19/2006,20:45:44,24.455,N,54.044,W,3
9/19/2006,20:47:43,24.46,N,54.049,W,3
9/19/2006,20:49:43,24.464,N,54.054,W,3
9/19/2006,20:51:43,24.469,N,54.059,W,3
9/19/2006,20:53:43,24.474,N,54.064,W,3
9/19/2006,20:55:43,24.479,N,54.069,W,3
9/19/2006,20:57:43,24.483,N,54.074,W,3
9/19/2006,20:59:43,24.488,N,54.079,W,3
9/19/2006,21:01:44,24.493,N,54.084,W,3
9/19/2006,21:03:44,24.498,N,54.089,W,3
9/19/2006,21:05:44,24.502,N,54.094,W,3
9/19/2006,21:07:44,24.507,N,54.099,W,3
9/19/2006,21:09:44,24.512,N,54.104,W,3
9/19/2006,21:11:44,24.517,N,54.109,W,3
9/19/2006,21:13:44,24.521,N,54.115,W,3
9/19/2006,21:15:44,24.526,N,54.12,W,3
9/19/2006,21:17:43,24.531,N,54.125,W,3
9/19/2006,21:19:43,24.535,N,54.13,W,3
9/19/2006,21:21:43,24.54,N,54.135,W,3
9/19/2006,21:23:43,24.545,N,54.14,W,3
9/19/2006,21:25:43,24.55,N,54.145,W,3
9/19/2006,21:27:43,24.554,N,54.15,W,3
9/19/2006,21:29:43,24.559,N,54.155,W,3
9/19/2006,21:31:44,24.564,N,54.16,W,3
9/19/2006,21:33:44,24.568,N,54.165,W,3
9/19/2006,21:35:44,24.573,N,54.17,W,3
9/19/2006,21:37:44,24.578,N,54.175,W,3
9/19/2006,21:39:44,24.582,N,54.18,W,3
9/19/2006,21:41:44,24.587,N,54.185,W,3
9/19/2006,21:43:44,24.592,N,54.19,W,3
9/19/2006,21:45:44,24.596,N,54.195,W,3
9/19/2006,21:47:43,24.601,N,54.2,W,3
9/19/2006,21:49:43,24.606,N,54.205,W,3
9/19/2006,21:51:43,24.61,N,54.211,W,3
9/19/2006,21:53:43,24.615,N,54.216,W,3
9/19/2006,21:55:43,24.619,N,54.221,W,3
9/19/2006,21:57:43,24.624,N,54.226,W,3
9/19/2006,21:59:43,24.629,N,54.231,W,3
9/19/2006,22:01:44,24.633,N,54.236,W,3
9/19/2006,22:03:44,24.638,N,54.241,W,3
9/19/2006,22:05:44,24.642,N,54.246,W,3
9/19/2006,22:07:44,24.647,N,54.251,W,3
9/19/2006,22:09:44,24.652,N,54.256,W,3
9/19/2006,22:11:44,24.656,N,54.261,W,3
9/19/2006,22:13:44,24.661,N,54.266,W,3
9/19/2006,22:15:44,24.665,N,54.271,W,3
9/19/2006,22:17:43,24.67,N,54.276,W,3
9/19/2006,22:19:43,24.674,N,54.281,W,3
9/19/2006,22:21:43,24.679,N,54.286,W,3
9/19/2006,22:23:43,24.683,N,54.291,W,3
9/19/2006,22:25:43,24.688,N,54.297,W,3
9/19/2006,22:27:43,24.692,N,54.302,W,3
9/19/2006,22:29:43,24.697,N,54.307,W,3
9/19/2006,22:31:44,24.701,N,54.312,W,3
9/19/2006,22:33:44,24.706,N,54.317,W,3
9/19/2006,22:35:44,24.71,N,54.322,W,3
9/19/2006,22:37:44,24.715,N,54.327,W,3
9/19/2006,22:39:44,24.719,N,54.332,W,3
9/19/2006,22:41:44,24.724,N,54.337,W,3
9/19/2006,22:43:44,24.728,N,54.342,W,3
9/19/2006,22:45:44,24.732,N,54.347,W,3
9/19/2006,22:47:43,24.737,N,54.352,W,3
9/19/2006,22:49:43,24.741,N,54.357,W,3
9/19/2006,22:51:43,24.746,N,54.362,W,3
9/19/2006,22:53:43,24.75,N,54.367,W,3
9/19/2006,22:55:43,24.754,N,54.372,W,3
9/19/2006,22:57:43,24.759,N,54.377,W,3
9/19/2006,22:59:43,24.763,N,54.383,W,3
9/19/2006,23:01:44,24.767,N,54.388,W,3
9/19/2006,23:03:44,24.772,N,54.393,W,3
9/19/2006,23:05:44,24.776,N,54.398,W,3
9/19/2006,23:07:44,24.78,N,54.403,W,3
9/19/2006,23:09:44,24.785,N,54.408,W,3
9/19/2006,23:11:44,24.789,N,54.413,W,3
9/19/2006,23:13:44,24.793,N,54.418,W,3
9/19/2006,23:15:44,24.797,N,54.423,W,3
9/19/2006,23:17:43,24.802,N,54.428,W,3
9/19/2006,23:19:43,24.806,N,54.433,W,3
9/19/2006,23:21:43,24.81,N,54.438,W,3
9/19/2006,23:23:43,24.814,N,54.443,W,3
9/19/2006,23:25:43,24.819,N,54.448,W,3
9/19/2006,23:27:43,24.823,N,54.454,W,3
9/19/2006,23:29:43,24.827,N,54.459,W,3
9/19/2006,23:31:44,24.831,N,54.464,W,3
9/19/2006,23:33:44,24.835,N,54.469,W,3
9/19/2006,23:35:44,24.839,N,54.474,W,3
9/19/2006,23:37:44,24.844,N,54.479,W,3
9/19/2006,23:39:44,24.848,N,54.484,W,3
9/19/2006,23:41:44,24.852,N,54.489,W,3
9/19/2006,23:43:44,24.856,N,54.494,W,3
9/19/2006,23:45:44,24.86,N,54.499,W,3
9/19/2006,23:47:43,24.864,N,54.504,W,3
9/19/2006,23:49:43,24.868,N,54.509,W,3
9/19/2006,23:51:43,24.872,N,54.514,W,3
9/19/2006,23:53:43,24.876,N,54.519,W,3
9/19/2006,23:55:43,24.88,N,54.525,W,3
9/19/2006,23:57:43,24.884,N,54.53,W,3
9/19/2006,23:59:43,24.888,N,54.535,W,3
9/20/2006,0:01:44,24.892,N,54.54,W,3
9/20/2006,0:03:44,24.896,N,54.545,W,3
9/20/2006,0:05:44,24.9,N,54.55,W,3
9/20/2006,0:07:44,24.904,N,54.555,W,3
9/20/2006,0:09:44,24.908,N,54.56,W,3
9/20/2006,0:11:44,24.912,N,54.565,W,3
9/20/2006,0:13:44,24.916,N,54.57,W,3
9/20/2006,0:15:44,24.92,N,54.575,W,3
9/20/2006,0:17:43,24.923,N,54.58,W,3
9/20/2006,0:19:43,24.927,N,54.586,W,3
9/20/2006,0:21:43,24.931,N,54.591,W,3
9/20/2006,0:23:43,24.935,N,54.596,W,3
9/20/2006,0:25:43,24.939,N,54.601,W,3
9/20/2006,0:27:43,24.943,N,54.606,W,3
9/20/2006,0:29:43,24.946,N,54.611,W,3
9/20/2006,0:31:44,24.95,N,54.616,W,3
9/20/2006,0:33:44,24.954,N,54.621,W,3
9/20/2006,0:35:44,24.958,N,54.626,W,3
9/20/2006,0:37:44,24.961,N,54.631,W,3
9/20/2006,0:39:44,24.965,N,54.636,W,3
9/20/2006,0:41:44,24.969,N,54.641,W,3
9/20/2006,0:43:44,24.972,N,54.647,W,3
9/20/2006,0:45:44,24.976,N,54.652,W,3
9/20/2006,0:47:43,24.98,N,54.657,W,3
9/20/2006,0:49:43,24.983,N,54.662,W,3
9/20/2006,0:51:43,24.987,N,54.667,W,3
9/20/2006,0:53:43,24.99,N,54.672,W,3
9/20/2006,0:55:43,24.994,N,54.677,W,3
9/20/2006,0:57:43,24.997,N,54.682,W,3
9/20/2006,0:59:43,25.001,N,54.687,W,3
9/20/2006,1:01:44,25.004,N,54.692,W,3
9/20/2006,1:03:44,25.008,N,54.698,W,3
9/20/2006,1:05:44,25.011,N,54.703,W,3
9/20/2006,1:07:44,25.015,N,54.708,W,3
9/20/2006,1:09:44,25.018,N,54.713,W,3
9/20/2006,1:11:44,25.022,N,54.718,W,3
9/20/2006,1:13:44,25.025,N,54.723,W,3
9/20/2006,1:15:44,25.029,N,54.728,W,3
9/20/2006,1:17:43,25.032,N,54.733,W,3
9/20/2006,1:19:43,25.035,N,54.738,W,3
9/20/2006,1:21:43,25.039,N,54.743,W,3
9/20/2006,1:23:43,25.042,N,54.749,W,3
9/20/2006,1:25:43,25.045,N,54.754,W,3
9/20/2006,1:27:43,25.049,N,54.759,W,3
9/20/2006,1:29:43,25.052,N,54.764,W,3
9/20/2006,1:31:44,25.055,N,54.769,W,3
9/20/2006,1:33:44,25.058,N,54.774,W,3
9/20/2006,1:35:44,25.062,N,54.779,W,3
9/20/2006,1:37:44,25.065,N,54.784,W,3
9/20/2006,1:39:44,25.068,N,54.789,W,3
9/20/2006,1:41:44,25.071,N,54.794,W,3
9/20/2006,1:43:44,25.074,N,54.8,W,3
9/20/2006,1:45:44,25.077,N,54.805,W,3
9/20/2006,1:47:43,25.08,N,54.81,W,3
9/20/2006,1:49:43,25.083,N,54.815,W,3
9/20/2006,1:51:43,25.086,N,54.82,W,3
9/20/2006,1:53:43,25.09,N,54.825,W,3
9/20/2006,1:55:43,25.093,N,54.83,W,3
9/20/2006,1:57:43,25.096,N,54.835,W,3
9/20/2006,1:59:43,25.098,N,54.84,W,3
9/20/2006,2:01:44,25.101,N,54.846,W,3
9/20/2006,2:03:44,25.104,N,54.851,W,3
9/20/2006,2:05:44,25.107,N,54.856,W,3
9/20/2006,2:07:44,25.11,N,54.861,W,3
9/20/2006,2:09:44,25.113,N,54.866,W,3
9/20/2006,2:11:44,25.116,N,54.871,W,3
9/20/2006,2:13:44,25.119,N,54.876,W,3
9/20/2006,2:15:44,25.122,N,54.881,W,3
9/20/2006,2:17:43,25.124,N,54.887,W,3
9/20/2006,2:19:43,25.127,N,54.892,W,3
9/20/2006,2:21:43,25.13,N,54.897,W,3
9/20/2006,2:23:43,25.133,N,54.902,W,3
9/20/2006,2:25:43,25.135,N,54.907,W,3
9/20/2006,2:27:43,25.138,N,54.912,W,3
9/20/2006,2:29:43,25.141,N,54.917,W,3
9/20/2006,2:31:44,25.143,N,54.922,W,3
9/20/2006,2:33:44,25.146,N,54.928,W,3
