Track,for,Michelle,2001,,,
11/3/2001,1:55:43,18.65,N,84.011,W,
11/3/2001,1:57:43,18.649,N,84.011,W,
11/3/2001,1:59:43,18.648,N,84.011,W,
11/3/2001,2:01:44,18.647,N,84.011,W,
11/3/2001,2:03:44,18.646,N,84.011,W,
11/3/2001,2:05:44,18.645,N,84.012,W,
11/3/2001,2:07:44,18.644,N,84.012,W,
11/3/2001,2:09:44,18.643,N,84.012,W,
11/3/2001,2:11:44,18.642,N,84.012,W,
11/3/2001,2:13:44,18.64,N,84.013,W,
11/3/2001,2:15:44,18.639,N,84.013,W,
11/3/2001,2:17:43,18.638,N,84.014,W,
11/3/2001,2:19:43,18.636,N,84.014,W,
11/3/2001,2:21:43,18.635,N,84.014,W,
11/3/2001,2:23:43,18.634,N,84.015,W,
11/3/2001,2:25:43,18.632,N,84.015,W,
11/3/2001,2:27:43,18.631,N,84.016,W,
11/3/2001,2:29:43,18.63,N,84.017,W,
11/3/2001,2:31:44,18.628,N,84.017,W,
11/3/2001,2:33:44,18.627,N,84.018,W,
11/3/2001,2:35:44,18.626,N,84.018,W,
11/3/2001,2:37:44,18.624,N,84.019,W,
11/3/2001,2:39:44,18.623,N,84.02,W,
11/3/2001,2:41:44,18.622,N,84.021,W,
11/3/2001,2:43:44,18.62,N,84.022,W,
11/3/2001,2:45:44,18.619,N,84.022,W,
11/3/2001,2:47:43,18.618,N,84.023,W,
11/3/2001,2:49:43,18.617,N,84.024,W,
11/3/2001,2:51:43,18.615,N,84.025,W,
11/3/2001,2:53:43,18.614,N,84.026,W,
11/3/2001,2:55:43,18.613,N,84.028,W,
11/3/2001,2:57:43,18.612,N,84.029,W,
11/3/2001,2:59:43,18.611,N,84.03,W,
11/3/2001,3:00:00,18.611,N,84.03,W,
11/3/2001,3:01:59,18.613,N,84.033,W,
11/3/2001,3:03:59,18.616,N,84.036,W,
11/3/2001,3:05:59,18.618,N,84.039,W,
11/3/2001,3:07:59,18.62,N,84.042,W,
11/3/2001,3:09:59,18.622,N,84.045,W,
11/3/2001,3:11:59,18.625,N,84.049,W,
11/3/2001,3:13:59,18.627,N,84.052,W,
11/3/2001,3:16:00,18.629,N,84.055,W,
11/3/2001,3:18:00,18.632,N,84.058,W,
11/3/2001,3:20:00,18.634,N,84.061,W,
11/3/2001,3:22:00,18.636,N,84.065,W,
11/3/2001,3:24:00,18.638,N,84.068,W,
11/3/2001,3:26:00,18.641,N,84.071,W,
11/3/2001,3:28:00,18.643,N,84.075,W,
11/3/2001,3:30:00,18.645,N,84.078,W,
11/3/2001,3:31:59,18.647,N,84.081,W,
11/3/2001,3:33:59,18.65,N,84.085,W,
11/3/2001,3:35:59,18.652,N,84.088,W,
11/3/2001,3:37:59,18.654,N,84.091,W,
11/3/2001,3:39:59,18.656,N,84.094,W,
11/3/2001,3:41:59,18.659,N,84.098,W,
11/3/2001,3:43:59,18.661,N,84.101,W,
11/3/2001,3:46:00,18.663,N,84.104,W,
11/3/2001,3:48:00,18.665,N,84.108,W,
11/3/2001,3:50:00,18.667,N,84.111,W,
11/3/2001,3:52:00,18.67,N,84.114,W,
11/3/2001,3:54:00,18.672,N,84.118,W,
11/3/2001,3:56:00,18.674,N,84.121,W,
11/3/2001,3:58:00,18.676,N,84.124,W,
11/3/2001,4:00:00,18.678,N,84.127,W,
11/3/2001,4:01:59,18.68,N,84.131,W,
11/3/2001,4:03:59,18.682,N,84.134,W,
11/3/2001,4:05:59,18.684,N,84.137,W,
11/3/2001,4:07:59,18.686,N,84.14,W,
11/3/2001,4:09:59,18.688,N,84.143,W,
11/3/2001,4:11:59,18.69,N,84.147,W,
11/3/2001,4:13:59,18.692,N,84.15,W,
11/3/2001,4:16:00,18.694,N,84.153,W,
11/3/2001,4:18:00,18.696,N,84.156,W,
11/3/2001,4:20:00,18.698,N,84.159,W,
11/3/2001,4:22:00,18.7,N,84.162,W,
11/3/2001,4:24:00,18.702,N,84.165,W,
11/3/2001,4:26:00,18.704,N,84.168,W,
11/3/2001,4:28:00,18.706,N,84.17,W,
11/3/2001,4:30:00,18.708,N,84.173,W,
11/3/2001,4:31:59,18.71,N,84.176,W,
11/3/2001,4:33:59,18.711,N,84.179,W,
11/3/2001,4:35:59,18.713,N,84.182,W,
11/3/2001,4:37:59,18.715,N,84.185,W,
11/3/2001,4:39:59,18.717,N,84.187,W,
11/3/2001,4:41:59,18.718,N,84.19,W,
11/3/2001,4:43:59,18.72,N,84.193,W,
11/3/2001,4:46:00,18.722,N,84.195,W,
11/3/2001,4:48:00,18.723,N,84.198,W,
11/3/2001,4:50:00,18.725,N,84.201,W,
11/3/2001,4:52:00,18.727,N,84.203,W,
11/3/2001,4:54:00,18.728,N,84.206,W,
11/3/2001,4:56:00,18.73,N,84.208,W,
11/3/2001,4:58:00,18.732,N,84.211,W,
11/3/2001,5:00:00,18.733,N,84.213,W,
11/3/2001,5:01:59,18.735,N,84.216,W,
11/3/2001,5:03:59,18.736,N,84.218,W,
11/3/2001,5:05:59,18.738,N,84.221,W,
11/3/2001,5:07:59,18.739,N,84.223,W,
11/3/2001,5:09:59,18.741,N,84.225,W,
11/3/2001,5:11:59,18.742,N,84.228,W,
11/3/2001,5:13:59,18.744,N,84.23,W,
11/3/2001,5:16:00,18.745,N,84.232,W,
11/3/2001,5:18:00,18.747,N,84.235,W,
11/3/2001,5:20:00,18.748,N,84.237,W,
11/3/2001,5:22:00,18.75,N,84.239,W,
11/3/2001,5:24:00,18.751,N,84.242,W,
11/3/2001,5:26:00,18.752,N,84.244,W,
11/3/2001,5:28:00,18.754,N,84.246,W,
11/3/2001,5:30:00,18.755,N,84.248,W,
11/3/2001,5:31:59,18.757,N,84.251,W,
11/3/2001,5:33:59,18.758,N,84.253,W,
11/3/2001,5:35:59,18.759,N,84.255,W,
11/3/2001,5:37:59,18.761,N,84.257,W,
11/3/2001,5:39:49,18.762,N,84.259,W,
11/3/2001,5:41:49,18.764,N,84.261,W,
11/3/2001,5:43:49,18.767,N,84.264,W,
11/3/2001,5:45:48,18.769,N,84.266,W,
11/3/2001,5:47:48,18.771,N,84.268,W,
11/3/2001,5:49:48,18.774,N,84.271,W,
11/3/2001,5:51:48,18.776,N,84.273,W,
11/3/2001,5:53:48,18.778,N,84.275,W,
11/3/2001,5:55:48,18.78,N,84.278,W,
11/3/2001,5:57:48,18.782,N,84.28,W,
11/3/2001,5:59:49,18.783,N,84.282,W,
11/3/2001,6:01:49,18.785,N,84.284,W,
11/3/2001,6:03:49,18.787,N,84.286,W,
11/3/2001,6:05:49,18.788,N,84.288,W,
11/3/2001,6:07:49,18.79,N,84.29,W,
11/3/2001,6:09:49,18.791,N,84.292,W,
11/3/2001,6:11:49,18.792,N,84.294,W,
11/3/2001,6:13:49,18.793,N,84.296,W,
11/3/2001,6:15:48,18.794,N,84.298,W,
11/3/2001,6:17:48,18.795,N,84.3,W,
11/3/2001,6:19:48,18.796,N,84.302,W,
11/3/2001,6:21:48,18.797,N,84.304,W,
11/3/2001,6:23:48,18.798,N,84.306,W,
11/3/2001,6:25:48,18.798,N,84.308,W,
11/3/2001,6:27:48,18.799,N,84.309,W,
11/3/2001,6:29:49,18.799,N,84.311,W,
11/3/2001,6:31:49,18.799,N,84.313,W,
11/3/2001,6:33:49,18.8,N,84.315,W,
11/3/2001,6:35:49,18.8,N,84.316,W,
11/3/2001,6:37:49,18.8,N,84.318,W,
11/3/2001,6:39:49,18.8,N,84.32,W,
11/3/2001,6:40:18,18.8,N,84.32,W,
11/3/2001,6:42:18,18.8,N,84.322,W,
11/3/2001,6:44:18,18.801,N,84.324,W,
11/3/2001,6:46:18,18.801,N,84.326,W,
11/3/2001,6:48:18,18.801,N,84.327,W,
11/3/2001,6:50:18,18.801,N,84.329,W,
11/3/2001,6:52:19,18.801,N,84.331,W,
11/3/2001,6:54:19,18.801,N,84.333,W,
11/3/2001,6:56:19,18.801,N,84.334,W,
11/3/2001,6:58:19,18.801,N,84.336,W,
11/3/2001,7:00:19,18.8,N,84.338,W,
11/3/2001,7:02:19,18.8,N,84.339,W,
11/3/2001,7:04:19,18.799,N,84.341,W,
11/3/2001,7:06:19,18.798,N,84.343,W,
11/3/2001,7:08:18,18.798,N,84.344,W,
11/3/2001,7:10:18,18.797,N,84.346,W,
11/3/2001,7:12:18,18.796,N,84.347,W,
11/3/2001,7:14:18,18.795,N,84.349,W,
11/3/2001,7:16:18,18.794,N,84.35,W,
11/3/2001,7:18:18,18.793,N,84.352,W,
11/3/2001,7:20:18,18.792,N,84.353,W,
11/3/2001,7:22:19,18.791,N,84.354,W,
11/3/2001,7:24:19,18.79,N,84.355,W,
11/3/2001,7:26:19,18.789,N,84.357,W,
11/3/2001,7:28:19,18.787,N,84.358,W,
11/3/2001,7:30:19,18.786,N,84.359,W,
11/3/2001,7:32:19,18.785,N,84.36,W,
11/3/2001,7:34:19,18.784,N,84.361,W,
11/3/2001,7:36:19,18.783,N,84.362,W,
11/3/2001,7:38:18,18.781,N,84.363,W,
11/3/2001,7:40:18,18.78,N,84.364,W,
11/3/2001,7:40:48,18.78,N,84.364,W,
11/3/2001,7:42:48,18.78,N,84.365,W,
11/3/2001,7:44:49,18.779,N,84.365,W,
11/3/2001,7:46:49,18.779,N,84.366,W,
11/3/2001,7:48:49,18.779,N,84.366,W,
11/3/2001,7:50:49,18.778,N,84.367,W,
11/3/2001,7:52:49,18.778,N,84.367,W,
11/3/2001,7:54:49,18.778,N,84.367,W,
11/3/2001,7:56:49,18.778,N,84.368,W,
11/3/2001,7:58:49,18.778,N,84.368,W,
11/3/2001,8:00:48,18.778,N,84.368,W,
11/3/2001,8:02:48,18.778,N,84.368,W,
11/3/2001,8:04:48,18.778,N,84.367,W,
11/3/2001,8:06:48,18.778,N,84.367,W,
11/3/2001,8:08:48,18.778,N,84.367,W,
11/3/2001,8:10:48,18.778,N,84.366,W,
11/3/2001,8:12:48,18.778,N,84.366,W,
11/3/2001,8:14:49,18.778,N,84.365,W,
11/3/2001,8:16:49,18.778,N,84.364,W,
11/3/2001,8:18:49,18.779,N,84.363,W,
11/3/2001,8:20:49,18.779,N,84.362,W,
11/3/2001,8:22:49,18.779,N,84.361,W,
11/3/2001,8:24:49,18.78,N,84.36,W,
11/3/2001,8:26:49,18.78,N,84.359,W,
11/3/2001,8:28:49,18.78,N,84.358,W,
11/3/2001,8:30:48,18.781,N,84.356,W,
11/3/2001,8:32:48,18.782,N,84.355,W,
11/3/2001,8:34:48,18.782,N,84.353,W,
11/3/2001,8:36:48,18.783,N,84.352,W,
11/3/2001,8:38:48,18.783,N,84.35,W,
11/3/2001,8:40:48,18.784,N,84.349,W,
11/3/2001,8:42:48,18.785,N,84.347,W,
11/3/2001,8:44:49,18.785,N,84.345,W,
11/3/2001,8:46:49,18.786,N,84.343,W,
11/3/2001,8:48:49,18.787,N,84.341,W,
11/3/2001,8:50:49,18.788,N,84.34,W,
11/3/2001,8:52:49,18.789,N,84.338,W,
11/3/2001,8:54:49,18.789,N,84.336,W,
11/3/2001,8:56:49,18.79,N,84.334,W,
11/3/2001,8:58:49,18.791,N,84.332,W,
11/3/2001,9:00:48,18.792,N,84.33,W,
11/3/2001,9:02:48,18.793,N,84.328,W,
11/3/2001,9:04:48,18.794,N,84.326,W,
11/3/2001,9:06:48,18.795,N,84.324,W,
11/3/2001,9:08:48,18.796,N,84.322,W,
11/3/2001,9:10:48,18.797,N,84.32,W,
11/3/2001,9:12:48,18.799,N,84.318,W,
11/3/2001,9:14:49,18.8,N,84.316,W,
11/3/2001,9:16:49,18.801,N,84.314,W,
11/3/2001,9:18:49,18.802,N,84.312,W,
11/3/2001,9:20:49,18.803,N,84.31,W,
11/3/2001,9:22:49,18.804,N,84.308,W,
11/3/2001,9:24:49,18.806,N,84.306,W,
11/3/2001,9:26:49,18.807,N,84.304,W,
11/3/2001,9:28:27,18.808,N,84.303,W,
11/3/2001,9:30:26,18.809,N,84.302,W,
11/3/2001,9:32:26,18.81,N,84.301,W,
11/3/2001,9:34:26,18.811,N,84.3,W,
11/3/2001,9:36:26,18.812,N,84.3,W,
11/3/2001,9:38:26,18.813,N,84.299,W,
11/3/2001,9:40:26,18.814,N,84.298,W,
11/3/2001,9:42:26,18.815,N,84.297,W,
11/3/2001,9:44:27,18.816,N,84.296,W,
11/3/2001,9:46:27,18.817,N,84.296,W,
11/3/2001,9:48:27,18.818,N,84.295,W,
11/3/2001,9:50:27,18.819,N,84.294,W,
11/3/2001,9:52:27,18.82,N,84.293,W,
11/3/2001,9:54:27,18.821,N,84.293,W,
11/3/2001,9:56:27,18.822,N,84.292,W,
11/3/2001,9:58:27,18.824,N,84.291,W,
11/3/2001,10:00:26,18.825,N,84.291,W,
11/3/2001,10:02:26,18.826,N,84.29,W,
11/3/2001,10:04:26,18.827,N,84.29,W,
11/3/2001,10:06:26,18.829,N,84.289,W,
11/3/2001,10:08:26,18.83,N,84.288,W,
11/3/2001,10:10:26,18.831,N,84.288,W,
11/3/2001,10:12:26,18.833,N,84.287,W,
11/3/2001,10:14:27,18.834,N,84.287,W,
11/3/2001,10:16:27,18.835,N,84.286,W,
11/3/2001,10:18:27,18.837,N,84.286,W,
11/3/2001,10:20:27,18.838,N,84.285,W,
11/3/2001,10:22:27,18.84,N,84.285,W,
11/3/2001,10:24:27,18.842,N,84.285,W,
11/3/2001,10:26:27,18.843,N,84.284,W,
11/3/2001,10:28:27,18.845,N,84.284,W,
11/3/2001,10:30:26,18.846,N,84.284,W,
11/3/2001,10:32:26,18.848,N,84.283,W,
11/3/2001,10:34:26,18.85,N,84.283,W,
11/3/2001,10:36:26,18.851,N,84.283,W,
11/3/2001,10:38:26,18.853,N,84.282,W,
11/3/2001,10:40:26,18.855,N,84.282,W,
11/3/2001,10:42:26,18.857,N,84.282,W,
11/3/2001,10:44:27,18.859,N,84.282,W,
11/3/2001,10:46:27,18.861,N,84.282,W,
11/3/2001,10:48:27,18.863,N,84.281,W,
11/3/2001,10:50:27,18.865,N,84.281,W,
11/3/2001,10:52:27,18.867,N,84.281,W,
11/3/2001,10:54:27,18.869,N,84.281,W,
11/3/2001,10:56:27,18.871,N,84.281,W,
11/3/2001,10:58:27,18.873,N,84.281,W,
11/3/2001,11:00:26,18.875,N,84.281,W,
11/3/2001,11:02:26,18.877,N,84.281,W,
11/3/2001,11:04:26,18.879,N,84.281,W,
11/3/2001,11:06:26,18.882,N,84.281,W,
11/3/2001,11:08:26,18.884,N,84.281,W,
11/3/2001,11:10:26,18.886,N,84.282,W,
11/3/2001,11:12:26,18.889,N,84.282,W,
11/3/2001,11:14:27,18.891,N,84.282,W,
11/3/2001,11:15:16,18.892,N,84.282,W,
11/3/2001,11:17:16,18.894,N,84.282,W,
11/3/2001,11:19:16,18.895,N,84.281,W,
11/3/2001,11:21:16,18.897,N,84.281,W,
11/3/2001,11:23:16,18.899,N,84.28,W,
11/3/2001,11:25:16,18.901,N,84.28,W,
11/3/2001,11:27:16,18.902,N,84.28,W,
11/3/2001,11:29:15,18.904,N,84.279,W,
11/3/2001,11:31:15,18.906,N,84.279,W,
11/3/2001,11:33:15,18.907,N,84.279,W,
11/3/2001,11:35:15,18.909,N,84.278,W,
11/3/2001,11:37:15,18.911,N,84.278,W,
11/3/2001,11:39:15,18.913,N,84.278,W,
11/3/2001,11:41:15,18.915,N,84.277,W,
11/3/2001,11:43:15,18.916,N,84.277,W,
11/3/2001,11:45:16,18.918,N,84.276,W,
11/3/2001,11:47:16,18.92,N,84.276,W,
11/3/2001,11:49:16,18.922,N,84.276,W,
11/3/2001,11:51:16,18.924,N,84.275,W,
11/3/2001,11:53:16,18.925,N,84.275,W,
11/3/2001,11:55:16,18.927,N,84.275,W,
11/3/2001,11:57:16,18.929,N,84.274,W,
11/3/2001,11:59:15,18.931,N,84.274,W,
11/3/2001,12:01:15,18.933,N,84.274,W,
11/3/2001,12:03:15,18.935,N,84.273,W,
11/3/2001,12:05:15,18.937,N,84.273,W,
11/3/2001,12:07:15,18.938,N,84.272,W,
11/3/2001,12:09:15,18.94,N,84.272,W,
11/3/2001,12:11:15,18.942,N,84.272,W,
11/3/2001,12:13:15,18.944,N,84.271,W,
11/3/2001,12:15:16,18.946,N,84.271,W,
11/3/2001,12:17:16,18.948,N,84.271,W,
11/3/2001,12:19:16,18.95,N,84.27,W,
11/3/2001,12:21:16,18.952,N,84.27,W,
11/3/2001,12:23:16,18.954,N,84.27,W,
11/3/2001,12:25:16,18.956,N,84.269,W,
11/3/2001,12:27:16,18.958,N,84.269,W,
11/3/2001,12:29:15,18.96,N,84.269,W,
11/3/2001,12:31:15,18.962,N,84.268,W,
11/3/2001,12:33:15,18.964,N,84.268,W,
11/3/2001,12:35:15,18.966,N,84.268,W,
11/3/2001,12:37:15,18.968,N,84.267,W,
11/3/2001,12:39:15,18.97,N,84.267,W,
11/3/2001,12:41:15,18.972,N,84.267,W,
11/3/2001,12:43:15,18.974,N,84.266,W,
11/3/2001,12:45:16,18.976,N,84.266,W,
11/3/2001,12:47:16,18.978,N,84.266,W,
11/3/2001,12:49:16,18.981,N,84.265,W,
11/3/2001,12:51:16,18.983,N,84.265,W,
11/3/2001,12:53:16,18.985,N,84.265,W,
11/3/2001,12:55:16,18.987,N,84.264,W,
11/3/2001,12:57:16,18.989,N,84.264,W,
11/3/2001,12:59:15,18.991,N,84.264,W,
11/3/2001,13:01:15,18.993,N,84.263,W,
11/3/2001,13:03:15,18.996,N,84.263,W,
11/3/2001,13:05:15,18.998,N,84.263,W,
11/3/2001,13:07:15,19,N,84.262,W,
11/3/2001,13:09:15,19.002,N,84.262,W,
11/3/2001,13:11:15,19.005,N,84.262,W,
11/3/2001,13:13:15,19.007,N,84.261,W,
11/3/2001,13:15:16,19.009,N,84.261,W,
11/3/2001,13:17:16,19.011,N,84.261,W,
11/3/2001,13:19:16,19.014,N,84.26,W,
11/3/2001,13:21:16,19.016,N,84.26,W,
11/3/2001,13:23:16,19.018,N,84.26,W,
11/3/2001,13:25:16,19.02,N,84.259,W,
11/3/2001,13:27:16,19.023,N,84.259,W,
11/3/2001,13:29:15,19.025,N,84.259,W,
11/3/2001,13:31:15,19.027,N,84.258,W,
11/3/2001,13:33:15,19.03,N,84.258,W,
11/3/2001,13:35:15,19.032,N,84.258,W,
11/3/2001,13:37:15,19.034,N,84.257,W,
11/3/2001,13:39:15,19.037,N,84.257,W,
11/3/2001,13:41:15,19.039,N,84.257,W,
11/3/2001,13:43:15,19.041,N,84.256,W,
11/3/2001,13:45:16,19.044,N,84.256,W,
11/3/2001,13:47:16,19.046,N,84.256,W,
11/3/2001,13:49:16,19.048,N,84.255,W,
11/3/2001,13:51:16,19.051,N,84.255,W,
11/3/2001,13:53:16,19.053,N,84.255,W,
11/3/2001,13:55:16,19.055,N,84.254,W,
11/3/2001,13:57:16,19.058,N,84.254,W,
11/3/2001,13:59:15,19.06,N,84.253,W,
11/3/2001,14:01:15,19.063,N,84.253,W,
11/3/2001,14:03:15,19.065,N,84.253,W,
11/3/2001,14:05:15,19.067,N,84.252,W,
11/3/2001,14:07:15,19.07,N,84.252,W,
11/3/2001,14:09:15,19.072,N,84.251,W,
11/3/2001,14:11:15,19.074,N,84.251,W,
11/3/2001,14:13:15,19.077,N,84.251,W,
11/3/2001,14:15:16,19.079,N,84.25,W,
11/3/2001,14:17:16,19.082,N,84.25,W,
11/3/2001,14:19:16,19.084,N,84.249,W,
11/3/2001,14:21:16,19.086,N,84.249,W,
11/3/2001,14:23:16,19.089,N,84.248,W,
11/3/2001,14:25:16,19.091,N,84.248,W,
11/3/2001,14:27:16,19.094,N,84.247,W,
11/3/2001,14:29:15,19.096,N,84.247,W,
11/3/2001,14:31:15,19.098,N,84.246,W,
11/3/2001,14:33:15,19.101,N,84.246,W,
11/3/2001,14:35:15,19.103,N,84.245,W,
11/3/2001,14:37:15,19.106,N,84.245,W,
11/3/2001,14:39:15,19.108,N,84.244,W,
11/3/2001,14:41:15,19.11,N,84.244,W,
11/3/2001,14:43:15,19.113,N,84.243,W,
11/3/2001,14:45:16,19.115,N,84.243,W,
11/3/2001,14:47:16,19.117,N,84.242,W,
11/3/2001,14:49:16,19.12,N,84.242,W,
11/3/2001,14:51:16,19.122,N,84.241,W,
11/3/2001,14:53:16,19.125,N,84.241,W,
11/3/2001,14:55:16,19.127,N,84.24,W,
11/3/2001,14:57:16,19.129,N,84.239,W,
11/3/2001,14:59:15,19.132,N,84.239,W,
11/3/2001,15:01:15,19.134,N,84.238,W,
11/3/2001,15:03:15,19.136,N,84.238,W,
11/3/2001,15:05:15,19.139,N,84.237,W,
11/3/2001,15:07:15,19.141,N,84.236,W,
11/3/2001,15:09:15,19.143,N,84.236,W,
11/3/2001,15:11:15,19.146,N,84.235,W,
11/3/2001,15:13:15,19.148,N,84.234,W,
11/3/2001,15:15:16,19.15,N,84.234,W,
11/3/2001,15:17:16,19.153,N,84.233,W,
11/3/2001,15:19:16,19.155,N,84.232,W,
11/3/2001,15:21:16,19.157,N,84.231,W,
11/3/2001,15:23:16,19.159,N,84.231,W,
11/3/2001,15:25:16,19.162,N,84.23,W,
11/3/2001,15:27:16,19.164,N,84.229,W,
11/3/2001,15:29:15,19.166,N,84.228,W,
11/3/2001,15:31:15,19.169,N,84.228,W,
11/3/2001,15:33:15,19.171,N,84.227,W,
11/3/2001,15:35:15,19.173,N,84.226,W,
11/3/2001,15:37:15,19.175,N,84.225,W,
11/3/2001,15:39:15,19.177,N,84.224,W,
11/3/2001,15:41:15,19.18,N,84.224,W,
11/3/2001,15:43:15,19.182,N,84.223,W,
11/3/2001,15:45:16,19.184,N,84.222,W,
11/3/2001,15:47:16,19.186,N,84.221,W,
11/3/2001,15:49:16,19.188,N,84.22,W,
11/3/2001,15:51:16,19.191,N,84.219,W,
11/3/2001,15:53:16,19.193,N,84.218,W,
11/3/2001,15:55:16,19.195,N,84.217,W,
11/3/2001,15:57:16,19.197,N,84.216,W,
11/3/2001,15:59:15,19.199,N,84.215,W,
11/3/2001,16:01:15,19.201,N,84.214,W,
11/3/2001,16:03:15,19.203,N,84.213,W,
11/3/2001,16:05:15,19.205,N,84.212,W,
11/3/2001,16:07:15,19.207,N,84.211,W,
11/3/2001,16:09:15,19.209,N,84.21,W,
11/3/2001,16:11:15,19.211,N,84.209,W,
11/3/2001,16:13:15,19.213,N,84.208,W,
11/3/2001,16:15:16,19.215,N,84.207,W,
11/3/2001,16:17:16,19.217,N,84.206,W,
11/3/2001,16:19:16,19.219,N,84.205,W,
11/3/2001,16:21:16,19.221,N,84.204,W,
11/3/2001,16:23:16,19.223,N,84.203,W,
11/3/2001,16:25:16,19.225,N,84.201,W,
11/3/2001,16:27:16,19.227,N,84.2,W,
11/3/2001,16:29:15,19.229,N,84.199,W,
11/3/2001,16:31:15,19.231,N,84.198,W,
11/3/2001,16:33:15,19.233,N,84.197,W,
11/3/2001,16:35:15,19.235,N,84.195,W,
11/3/2001,16:37:15,19.237,N,84.194,W,
11/3/2001,16:39:15,19.239,N,84.193,W,
11/3/2001,16:41:15,19.241,N,84.192,W,
11/3/2001,16:43:15,19.242,N,84.19,W,
11/3/2001,16:45:16,19.244,N,84.189,W,
11/3/2001,16:47:16,19.246,N,84.188,W,
11/3/2001,16:49:16,19.248,N,84.186,W,
11/3/2001,16:51:16,19.25,N,84.185,W,
11/3/2001,16:53:16,19.252,N,84.184,W,
11/3/2001,16:55:16,19.253,N,84.182,W,
11/3/2001,16:57:16,19.255,N,84.181,W,
11/3/2001,16:59:15,19.257,N,84.18,W,
11/3/2001,17:01:15,19.259,N,84.178,W,
11/3/2001,17:03:15,19.26,N,84.177,W,
11/3/2001,17:05:15,19.262,N,84.176,W,
11/3/2001,17:07:15,19.264,N,84.174,W,
11/3/2001,17:09:15,19.266,N,84.173,W,
11/3/2001,17:11:15,19.267,N,84.171,W,
11/3/2001,17:13:15,19.269,N,84.17,W,
11/3/2001,17:15:16,19.271,N,84.168,W,
11/3/2001,17:17:16,19.272,N,84.167,W,
11/3/2001,17:19:16,19.274,N,84.165,W,
11/3/2001,17:21:16,19.276,N,84.164,W,
11/3/2001,17:23:16,19.278,N,84.162,W,
11/3/2001,17:25:16,19.279,N,84.161,W,
11/3/2001,17:27:16,19.281,N,84.159,W,
11/3/2001,17:29:15,19.283,N,84.158,W,
11/3/2001,17:31:15,19.284,N,84.156,W,
11/3/2001,17:33:15,19.286,N,84.155,W,
11/3/2001,17:35:15,19.287,N,84.153,W,
11/3/2001,17:37:15,19.289,N,84.152,W,
11/3/2001,17:39:15,19.291,N,84.15,W,
11/3/2001,17:40:52,19.292,N,84.149,W,
11/3/2001,17:42:52,19.293,N,84.148,W,
11/3/2001,17:44:52,19.295,N,84.147,W,
11/3/2001,17:46:52,19.296,N,84.145,W,
11/3/2001,17:48:52,19.298,N,84.144,W,
11/3/2001,17:50:52,19.299,N,84.143,W,
11/3/2001,17:52:52,19.3,N,84.141,W,
11/3/2001,17:54:51,19.302,N,84.14,W,
11/3/2001,17:56:51,19.303,N,84.139,W,
11/3/2001,17:58:51,19.305,N,84.137,W,
11/3/2001,18:00:51,19.306,N,84.136,W,
11/3/2001,18:02:51,19.308,N,84.134,W,
11/3/2001,18:04:51,19.309,N,84.133,W,
11/3/2001,18:06:51,19.311,N,84.131,W,
11/3/2001,18:08:52,19.312,N,84.13,W,
11/3/2001,18:10:52,19.314,N,84.128,W,
11/3/2001,18:12:52,19.315,N,84.127,W,
11/3/2001,18:14:52,19.316,N,84.125,W,
11/3/2001,18:16:52,19.318,N,84.124,W,
11/3/2001,18:18:52,19.319,N,84.122,W,
11/3/2001,18:20:52,19.321,N,84.12,W,
11/3/2001,18:22:52,19.322,N,84.119,W,
11/3/2001,18:24:51,19.324,N,84.117,W,
11/3/2001,18:26:51,19.325,N,84.116,W,
11/3/2001,18:28:51,19.327,N,84.114,W,
11/3/2001,18:30:51,19.328,N,84.112,W,
11/3/2001,18:32:51,19.33,N,84.11,W,
11/3/2001,18:34:51,19.331,N,84.109,W,
11/3/2001,18:36:51,19.333,N,84.107,W,
11/3/2001,18:38:52,19.334,N,84.105,W,
11/3/2001,18:40:52,19.336,N,84.103,W,
11/3/2001,18:42:52,19.338,N,84.101,W,
11/3/2001,18:44:52,19.339,N,84.1,W,
11/3/2001,18:46:52,19.341,N,84.098,W,
11/3/2001,18:48:52,19.342,N,84.096,W,
11/3/2001,18:50:52,19.344,N,84.094,W,
11/3/2001,18:52:52,19.345,N,84.092,W,
11/3/2001,18:54:51,19.347,N,84.09,W,
11/3/2001,18:56:51,19.348,N,84.088,W,
11/3/2001,18:58:51,19.35,N,84.086,W,
11/3/2001,19:00:51,19.351,N,84.084,W,
11/3/2001,19:02:51,19.353,N,84.082,W,
11/3/2001,19:04:51,19.355,N,84.081,W,
11/3/2001,19:06:51,19.356,N,84.079,W,
11/3/2001,19:08:52,19.358,N,84.077,W,
11/3/2001,19:10:52,19.359,N,84.074,W,
11/3/2001,19:12:52,19.361,N,84.072,W,
11/3/2001,19:14:52,19.362,N,84.07,W,
11/3/2001,19:16:52,19.364,N,84.068,W,
11/3/2001,19:18:52,19.366,N,84.066,W,
11/3/2001,19:20:52,19.367,N,84.064,W,
11/3/2001,19:22:00,19.368,N,84.063,W,
11/3/2001,19:24:00,19.37,N,84.061,W,
11/3/2001,19:26:00,19.371,N,84.059,W,
11/3/2001,19:28:00,19.373,N,84.057,W,
11/3/2001,19:30:00,19.374,N,84.055,W,
11/3/2001,19:32:00,19.376,N,84.053,W,
11/3/2001,19:34:01,19.377,N,84.051,W,
11/3/2001,19:36:01,19.379,N,84.049,W,
11/3/2001,19:38:01,19.38,N,84.047,W,
11/3/2001,19:40:01,19.382,N,84.045,W,
