Track,for,Wilma,2005,,,
10/23/2005,20:38:28,23.564,N,85.028,W,5
10/23/2005,20:40:29,23.564,N,85.022,W,5
10/23/2005,20:42:28,23.564,N,85.016,W,5
10/23/2005,20:44:29,23.563,N,85.01,W,5
10/23/2005,20:46:28,23.562,N,85.004,W,5
10/23/2005,20:47:56,23.561,N,84.999,W,5
10/23/2005,20:49:57,23.561,N,84.993,W,5
10/23/2005,20:51:56,23.562,N,84.987,W,5
10/23/2005,20:53:57,23.562,N,84.981,W,5
10/23/2005,20:55:56,23.563,N,84.975,W,5
10/23/2005,20:57:57,23.563,N,84.969,W,5
10/23/2005,20:59:56,23.564,N,84.963,W,5
10/23/2005,21:01:57,23.564,N,84.957,W,5
10/23/2005,21:03:56,23.565,N,84.951,W,5
10/23/2005,21:05:57,23.566,N,84.945,W,5
10/23/2005,21:07:57,23.567,N,84.939,W,5
10/23/2005,21:09:56,23.568,N,84.933,W,5
10/23/2005,21:11:57,23.569,N,84.927,W,5
10/23/2005,21:13:56,23.57,N,84.921,W,5
10/23/2005,21:15:57,23.571,N,84.915,W,5
10/23/2005,21:17:56,23.573,N,84.908,W,5
10/23/2005,21:19:57,23.574,N,84.902,W,5
10/23/2005,21:21:56,23.576,N,84.896,W,5
10/23/2005,21:23:57,23.577,N,84.89,W,5
10/23/2005,21:25:56,23.579,N,84.884,W,5
10/23/2005,21:27:57,23.581,N,84.878,W,5
10/23/2005,21:29:56,23.583,N,84.871,W,5
10/23/2005,21:31:57,23.585,N,84.865,W,5
10/23/2005,21:33:56,23.587,N,84.859,W,5
10/23/2005,21:35:57,23.589,N,84.853,W,5
10/23/2005,21:37:57,23.592,N,84.846,W,5
10/23/2005,21:39:56,23.595,N,84.84,W,5
10/23/2005,21:41:57,23.597,N,84.834,W,5
10/23/2005,21:43:56,23.6,N,84.827,W,5
10/23/2005,21:45:57,23.603,N,84.821,W,5
10/23/2005,21:47:56,23.607,N,84.815,W,5
10/23/2005,21:49:57,23.61,N,84.808,W,5
10/23/2005,21:51:56,23.614,N,84.802,W,5
10/23/2005,21:53:57,23.618,N,84.795,W,5
10/23/2005,21:55:56,23.621,N,84.789,W,5
10/23/2005,21:57:57,23.626,N,84.782,W,5
10/23/2005,21:59:56,23.63,N,84.776,W,5
10/23/2005,22:01:57,23.634,N,84.769,W,5
10/23/2005,22:03:56,23.639,N,84.762,W,5
10/23/2005,22:05:57,23.644,N,84.756,W,5
10/23/2005,22:07:57,23.649,N,84.749,W,5
10/23/2005,22:09:56,23.654,N,84.742,W,5
10/23/2005,22:11:57,23.66,N,84.736,W,5
10/23/2005,22:13:56,23.666,N,84.729,W,5
10/23/2005,22:15:57,23.671,N,84.722,W,5
10/23/2005,22:17:56,23.677,N,84.715,W,5
10/23/2005,22:19:57,23.683,N,84.708,W,5
10/23/2005,22:21:56,23.69,N,84.702,W,5
10/23/2005,22:23:57,23.696,N,84.695,W,5
10/23/2005,22:25:56,23.703,N,84.688,W,5
10/23/2005,22:27:57,23.709,N,84.681,W,5
10/23/2005,22:29:56,23.716,N,84.674,W,5
10/23/2005,22:31:57,23.723,N,84.667,W,5
10/23/2005,22:33:56,23.73,N,84.66,W,5
10/23/2005,22:35:57,23.737,N,84.653,W,5
10/23/2005,22:37:57,23.745,N,84.646,W,5
10/23/2005,22:39:56,23.752,N,84.639,W,5
10/23/2005,22:41:57,23.759,N,84.632,W,5
10/23/2005,22:43:56,23.767,N,84.625,W,5
10/23/2005,22:45:57,23.774,N,84.618,W,5
10/23/2005,22:47:56,23.782,N,84.612,W,5
10/23/2005,22:49:57,23.79,N,84.605,W,5
10/23/2005,22:51:56,23.797,N,84.598,W,5
10/23/2005,22:53:57,23.805,N,84.591,W,5
10/23/2005,22:55:56,23.813,N,84.584,W,5
10/23/2005,22:57:57,23.821,N,84.577,W,5
10/23/2005,22:59:56,23.829,N,84.57,W,5
10/23/2005,23:01:57,23.837,N,84.563,W,5
10/23/2005,23:03:56,23.845,N,84.556,W,5
10/23/2005,23:05:57,23.853,N,84.549,W,5
10/23/2005,23:07:57,23.861,N,84.542,W,5
10/23/2005,23:09:56,23.869,N,84.535,W,5
10/23/2005,23:11:57,23.876,N,84.528,W,5
10/23/2005,23:13:56,23.884,N,84.521,W,5
10/23/2005,23:15:57,23.892,N,84.514,W,5
10/23/2005,23:17:56,23.9,N,84.507,W,5
10/23/2005,23:19:57,23.908,N,84.501,W,5
10/23/2005,23:21:56,23.916,N,84.494,W,5
10/23/2005,23:23:57,23.923,N,84.487,W,5
10/23/2005,23:25:56,23.931,N,84.48,W,5
10/23/2005,23:27:57,23.939,N,84.473,W,5
10/23/2005,23:29:56,23.946,N,84.467,W,5
10/23/2005,23:31:57,23.954,N,84.46,W,5
10/23/2005,23:33:23,23.959,N,84.455,W,5
10/23/2005,23:35:22,23.965,N,84.449,W,5
10/23/2005,23:37:23,23.972,N,84.443,W,5
10/23/2005,23:39:22,23.978,N,84.437,W,5
10/23/2005,23:41:23,23.985,N,84.431,W,5
10/23/2005,23:43:22,23.991,N,84.425,W,5
10/23/2005,23:45:23,23.997,N,84.419,W,5
10/23/2005,23:47:22,24.004,N,84.413,W,5
10/23/2005,23:49:23,24.01,N,84.406,W,5
10/23/2005,23:51:22,24.017,N,84.4,W,5
10/23/2005,23:53:23,24.023,N,84.394,W,5
10/23/2005,23:55:22,24.029,N,84.388,W,5
10/23/2005,23:57:23,24.036,N,84.382,W,5
10/23/2005,23:59:22,24.042,N,84.376,W,5
10/24/2005,0:01:23,24.048,N,84.37,W,5
10/24/2005,0:03:23,24.054,N,84.364,W,5
10/24/2005,0:05:22,24.061,N,84.358,W,5
10/24/2005,0:07:23,24.067,N,84.352,W,5
10/24/2005,0:09:22,24.073,N,84.346,W,5
10/24/2005,0:11:23,24.079,N,84.34,W,5
10/24/2005,0:13:22,24.085,N,84.333,W,5
10/24/2005,0:15:23,24.091,N,84.327,W,5
10/24/2005,0:17:22,24.097,N,84.321,W,5
10/24/2005,0:19:23,24.103,N,84.315,W,5
10/24/2005,0:21:22,24.109,N,84.309,W,5
10/24/2005,0:23:23,24.115,N,84.303,W,5
10/24/2005,0:25:22,24.12,N,84.297,W,5
10/24/2005,0:27:23,24.126,N,84.29,W,5
10/24/2005,0:29:22,24.132,N,84.284,W,5
10/24/2005,0:31:23,24.137,N,84.278,W,5
10/24/2005,0:33:23,24.143,N,84.272,W,5
10/24/2005,0:35:22,24.148,N,84.265,W,5
10/24/2005,0:37:23,24.154,N,84.259,W,5
10/24/2005,0:39:22,24.159,N,84.253,W,5
10/24/2005,0:41:23,24.164,N,84.247,W,5
10/24/2005,0:43:22,24.169,N,84.24,W,5
10/24/2005,0:45:23,24.174,N,84.234,W,5
10/24/2005,0:47:22,24.179,N,84.228,W,5
10/24/2005,0:49:23,24.184,N,84.221,W,5
10/24/2005,0:51:22,24.189,N,84.215,W,5
10/24/2005,0:53:23,24.194,N,84.209,W,5
10/24/2005,0:55:22,24.199,N,84.202,W,5
10/24/2005,0:57:23,24.203,N,84.196,W,5
10/24/2005,0:59:22,24.208,N,84.189,W,5
10/24/2005,1:01:23,24.212,N,84.183,W,5
10/24/2005,1:03:23,24.217,N,84.176,W,5
10/24/2005,1:05:22,24.221,N,84.17,W,5
10/24/2005,1:07:23,24.225,N,84.163,W,5
10/24/2005,1:09:22,24.229,N,84.157,W,5
10/24/2005,1:11:23,24.233,N,84.15,W,5
10/24/2005,1:12:42,24.236,N,84.146,W,5
10/24/2005,1:14:41,24.24,N,84.139,W,5
10/24/2005,1:16:42,24.243,N,84.133,W,5
10/24/2005,1:18:41,24.246,N,84.126,W,5
10/24/2005,1:20:42,24.249,N,84.12,W,5
10/24/2005,1:22:41,24.253,N,84.113,W,5
10/24/2005,1:24:42,24.256,N,84.106,W,5
10/24/2005,1:26:42,24.259,N,84.1,W,5
10/24/2005,1:28:41,24.261,N,84.093,W,5
10/24/2005,1:30:42,24.264,N,84.086,W,5
10/24/2005,1:32:41,24.267,N,84.08,W,5
10/24/2005,1:34:42,24.27,N,84.073,W,5
10/24/2005,1:36:41,24.272,N,84.066,W,5
10/24/2005,1:38:42,24.275,N,84.059,W,5
10/24/2005,1:40:41,24.278,N,84.053,W,5
10/24/2005,1:42:42,24.28,N,84.046,W,5
10/24/2005,1:44:41,24.283,N,84.039,W,5
10/24/2005,1:46:42,24.285,N,84.032,W,5
10/24/2005,1:48:41,24.288,N,84.026,W,5
10/24/2005,1:50:42,24.29,N,84.019,W,5
10/24/2005,1:52:41,24.292,N,84.012,W,5
10/24/2005,1:54:42,24.295,N,84.005,W,5
10/24/2005,1:56:42,24.297,N,83.998,W,5
10/24/2005,1:58:41,24.3,N,83.992,W,5
10/24/2005,2:00:42,24.302,N,83.985,W,5
10/24/2005,2:02:41,24.305,N,83.978,W,5
10/24/2005,2:04:42,24.307,N,83.971,W,5
10/24/2005,2:06:41,24.31,N,83.964,W,5
10/24/2005,2:08:42,24.313,N,83.957,W,5
10/24/2005,2:10:41,24.315,N,83.951,W,5
10/24/2005,2:12:42,24.318,N,83.944,W,5
10/24/2005,2:14:41,24.321,N,83.937,W,5
10/24/2005,2:16:42,24.324,N,83.93,W,5
10/24/2005,2:18:41,24.326,N,83.923,W,5
10/24/2005,2:20:42,24.329,N,83.916,W,5
10/24/2005,2:22:41,24.332,N,83.91,W,5
10/24/2005,2:24:42,24.336,N,83.903,W,5
10/24/2005,2:26:42,24.339,N,83.896,W,5
10/24/2005,2:28:41,24.342,N,83.889,W,5
10/24/2005,2:30:42,24.345,N,83.882,W,5
10/24/2005,2:32:41,24.349,N,83.875,W,5
10/24/2005,2:34:42,24.352,N,83.869,W,5
10/24/2005,2:36:41,24.356,N,83.862,W,5
10/24/2005,2:38:42,24.36,N,83.855,W,5
10/24/2005,2:40:41,24.364,N,83.848,W,5
10/24/2005,2:42:42,24.368,N,83.841,W,5
10/24/2005,2:44:41,24.372,N,83.835,W,5
10/24/2005,2:46:23,24.376,N,83.829,W,5
10/24/2005,2:48:23,24.381,N,83.822,W,5
10/24/2005,2:50:22,24.386,N,83.816,W,5
10/24/2005,2:52:23,24.391,N,83.809,W,5
10/24/2005,2:54:22,24.397,N,83.802,W,5
10/24/2005,2:56:23,24.402,N,83.796,W,5
10/24/2005,2:58:22,24.408,N,83.789,W,5
10/24/2005,3:00:23,24.413,N,83.782,W,5
10/24/2005,3:02:22,24.419,N,83.776,W,5
10/24/2005,3:04:23,24.425,N,83.769,W,5
10/24/2005,3:06:22,24.431,N,83.762,W,5
10/24/2005,3:08:23,24.437,N,83.756,W,5
10/24/2005,3:10:22,24.443,N,83.749,W,5
10/24/2005,3:12:23,24.45,N,83.743,W,5
10/24/2005,3:14:22,24.456,N,83.736,W,5
10/24/2005,3:16:23,24.462,N,83.729,W,5
10/24/2005,3:18:23,24.469,N,83.723,W,5
10/24/2005,3:20:22,24.475,N,83.716,W,5
10/24/2005,3:22:23,24.482,N,83.709,W,5
10/24/2005,3:24:22,24.489,N,83.703,W,5
10/24/2005,3:26:23,24.496,N,83.696,W,5
10/24/2005,3:28:22,24.502,N,83.689,W,5
10/24/2005,3:30:23,24.509,N,83.683,W,5
10/24/2005,3:32:22,24.516,N,83.676,W,5
10/24/2005,3:34:23,24.523,N,83.67,W,5
10/24/2005,3:36:22,24.53,N,83.663,W,5
10/24/2005,3:38:23,24.537,N,83.656,W,5
10/24/2005,3:40:22,24.544,N,83.65,W,5
10/24/2005,3:42:23,24.552,N,83.643,W,5
10/24/2005,3:44:22,24.559,N,83.636,W,5
10/24/2005,3:46:23,24.566,N,83.63,W,5
10/24/2005,3:48:23,24.573,N,83.623,W,5
10/24/2005,3:50:22,24.581,N,83.616,W,5
10/24/2005,3:52:23,24.588,N,83.61,W,5
10/24/2005,3:54:22,24.595,N,83.603,W,5
10/24/2005,3:56:23,24.603,N,83.596,W,5
10/24/2005,3:58:22,24.61,N,83.59,W,5
10/24/2005,4:00:23,24.617,N,83.583,W,5
10/24/2005,4:02:22,24.625,N,83.576,W,5
10/24/2005,4:04:23,24.632,N,83.57,W,5
10/24/2005,4:06:22,24.639,N,83.563,W,5
10/24/2005,4:08:23,24.647,N,83.556,W,5
10/24/2005,4:10:22,24.654,N,83.55,W,5
10/24/2005,4:12:23,24.661,N,83.543,W,5
10/24/2005,4:14:22,24.669,N,83.536,W,5
10/24/2005,4:16:23,24.676,N,83.529,W,5
10/24/2005,4:18:23,24.683,N,83.523,W,5
10/24/2005,4:20:22,24.691,N,83.516,W,5
10/24/2005,4:21:50,24.696,N,83.511,W,5
10/24/2005,4:23:51,24.704,N,83.505,W,5
10/24/2005,4:25:50,24.711,N,83.5,W,5
10/24/2005,4:27:51,24.719,N,83.494,W,5
10/24/2005,4:29:50,24.726,N,83.489,W,5
10/24/2005,4:31:51,24.734,N,83.483,W,5
10/24/2005,4:33:50,24.742,N,83.478,W,5
10/24/2005,4:35:51,24.749,N,83.472,W,5
10/24/2005,4:37:50,24.757,N,83.467,W,5
10/24/2005,4:39:51,24.765,N,83.461,W,5
10/24/2005,4:41:50,24.773,N,83.455,W,5
10/24/2005,4:43:51,24.78,N,83.45,W,5
10/24/2005,4:45:50,24.788,N,83.444,W,5
10/24/2005,4:47:51,24.795,N,83.439,W,5
10/24/2005,4:49:50,24.803,N,83.433,W,5
10/24/2005,4:51:50,24.811,N,83.427,W,5
10/24/2005,4:53:51,24.818,N,83.421,W,5
10/24/2005,4:55:50,24.826,N,83.416,W,5
10/24/2005,4:57:51,24.833,N,83.41,W,5
10/24/2005,4:59:50,24.841,N,83.404,W,5
10/24/2005,5:01:51,24.848,N,83.398,W,5
10/24/2005,5:03:50,24.855,N,83.392,W,5
10/24/2005,5:05:51,24.863,N,83.385,W,5
10/24/2005,5:07:50,24.87,N,83.379,W,5
10/24/2005,5:09:51,24.877,N,83.373,W,5
10/24/2005,5:11:50,24.884,N,83.366,W,5
10/24/2005,5:13:51,24.891,N,83.36,W,5
10/24/2005,5:15:50,24.898,N,83.353,W,5
10/24/2005,5:17:51,24.905,N,83.346,W,5
10/24/2005,5:19:50,24.912,N,83.339,W,5
10/24/2005,5:21:50,24.919,N,83.332,W,5
10/24/2005,5:23:51,24.925,N,83.325,W,5
10/24/2005,5:25:50,24.932,N,83.317,W,5
10/24/2005,5:27:51,24.938,N,83.31,W,5
10/24/2005,5:29:50,24.945,N,83.302,W,5
10/24/2005,5:31:51,24.951,N,83.294,W,5
10/24/2005,5:33:50,24.957,N,83.286,W,5
10/24/2005,5:35:51,24.963,N,83.278,W,5
10/24/2005,5:37:50,24.969,N,83.27,W,5
10/24/2005,5:39:51,24.975,N,83.261,W,5
10/24/2005,5:41:50,24.98,N,83.253,W,5
10/24/2005,5:43:51,24.986,N,83.244,W,5
10/24/2005,5:45:50,24.991,N,83.235,W,5
10/24/2005,5:47:51,24.997,N,83.226,W,5
10/24/2005,5:49:50,25.002,N,83.217,W,5
10/24/2005,5:51:50,25.007,N,83.207,W,5
10/24/2005,5:53:51,25.012,N,83.198,W,5
10/24/2005,5:54:11,25.013,N,83.196,W,5
10/24/2005,5:56:10,25.015,N,83.186,W,5
10/24/2005,5:58:11,25.017,N,83.176,W,5
10/24/2005,6:00:10,25.019,N,83.165,W,5
10/24/2005,6:02:11,25.021,N,83.155,W,5
10/24/2005,6:04:10,25.023,N,83.144,W,5
10/24/2005,6:06:11,25.026,N,83.134,W,5
10/24/2005,6:08:10,25.028,N,83.123,W,5
10/24/2005,6:10:11,25.03,N,83.112,W,5
10/24/2005,6:12:10,25.032,N,83.101,W,5
10/24/2005,6:14:11,25.034,N,83.09,W,5
10/24/2005,6:16:11,25.037,N,83.079,W,5
10/24/2005,6:18:10,25.039,N,83.068,W,5
10/24/2005,6:20:11,25.042,N,83.057,W,5
10/24/2005,6:22:10,25.044,N,83.046,W,5
10/24/2005,6:24:11,25.047,N,83.035,W,5
10/24/2005,6:26:10,25.051,N,83.023,W,5
10/24/2005,6:28:11,25.054,N,83.012,W,5
10/24/2005,6:30:10,25.058,N,83.001,W,5
10/24/2005,6:32:11,25.061,N,82.989,W,5
10/24/2005,6:34:10,25.066,N,82.978,W,5
10/24/2005,6:36:11,25.07,N,82.966,W,5
10/24/2005,6:38:10,25.075,N,82.955,W,5
10/24/2005,6:40:11,25.08,N,82.943,W,5
10/24/2005,6:42:10,25.085,N,82.932,W,5
10/24/2005,6:44:11,25.091,N,82.921,W,5
10/24/2005,6:46:11,25.097,N,82.909,W,5
10/24/2005,6:48:10,25.103,N,82.898,W,5
10/24/2005,6:50:11,25.11,N,82.886,W,5
10/24/2005,6:52:10,25.117,N,82.875,W,5
10/24/2005,6:54:11,25.124,N,82.863,W,5
10/24/2005,6:56:10,25.132,N,82.852,W,5
10/24/2005,6:58:11,25.14,N,82.84,W,5
10/24/2005,6:59:17,25.144,N,82.834,W,5
10/24/2005,7:01:18,25.153,N,82.822,W,5
10/24/2005,7:03:17,25.163,N,82.809,W,5
10/24/2005,7:05:17,25.173,N,82.797,W,5
10/24/2005,7:07:18,25.184,N,82.785,W,5
10/24/2005,7:09:17,25.194,N,82.773,W,5
10/24/2005,7:11:18,25.204,N,82.76,W,5
10/24/2005,7:13:17,25.215,N,82.748,W,5
10/24/2005,7:15:18,25.226,N,82.736,W,5
10/24/2005,7:17:17,25.237,N,82.724,W,5
10/24/2005,7:19:18,25.248,N,82.712,W,5
10/24/2005,7:21:17,25.258,N,82.7,W,5
10/24/2005,7:23:18,25.269,N,82.688,W,5
10/24/2005,7:25:17,25.28,N,82.676,W,5
10/24/2005,7:27:18,25.291,N,82.665,W,5
10/24/2005,7:29:17,25.301,N,82.653,W,5
10/24/2005,7:31:18,25.312,N,82.642,W,5
10/24/2005,7:33:17,25.322,N,82.631,W,5
10/24/2005,7:35:17,25.332,N,82.62,W,5
10/24/2005,7:37:18,25.341,N,82.609,W,5
10/24/2005,7:39:17,25.351,N,82.598,W,5
10/24/2005,7:41:18,25.36,N,82.588,W,5
10/24/2005,7:43:17,25.368,N,82.578,W,5
10/24/2005,7:45:18,25.377,N,82.568,W,5
10/24/2005,7:47:17,25.385,N,82.558,W,5
10/24/2005,7:48:09,25.388,N,82.554,W,5
10/24/2005,7:50:08,25.394,N,82.545,W,5
10/24/2005,7:52:09,25.4,N,82.536,W,5
10/24/2005,7:54:08,25.405,N,82.528,W,5
10/24/2005,7:56:09,25.41,N,82.519,W,5
10/24/2005,7:58:08,25.415,N,82.511,W,5
10/24/2005,8:00:09,25.419,N,82.504,W,5
10/24/2005,8:02:08,25.423,N,82.496,W,5
10/24/2005,8:04:09,25.427,N,82.488,W,5
10/24/2005,8:06:08,25.431,N,82.481,W,5
10/24/2005,8:08:09,25.434,N,82.474,W,5
10/24/2005,8:10:09,25.438,N,82.467,W,5
10/24/2005,8:12:08,25.441,N,82.46,W,5
10/24/2005,8:14:09,25.444,N,82.453,W,5
10/24/2005,8:16:08,25.448,N,82.446,W,5
10/24/2005,8:18:09,25.451,N,82.439,W,5
10/24/2005,8:20:08,25.454,N,82.432,W,5
10/24/2005,8:22:09,25.457,N,82.425,W,5
10/24/2005,8:24:08,25.461,N,82.418,W,5
10/24/2005,8:26:09,25.465,N,82.411,W,5
10/24/2005,8:28:08,25.469,N,82.404,W,5
10/24/2005,8:30:09,25.473,N,82.397,W,5
10/24/2005,8:32:08,25.477,N,82.39,W,5
10/24/2005,8:34:09,25.482,N,82.382,W,5
10/24/2005,8:36:08,25.487,N,82.374,W,5
10/24/2005,8:38:09,25.493,N,82.367,W,5
10/24/2005,8:40:09,25.499,N,82.359,W,5
10/24/2005,8:40:16,25.499,N,82.358,W,5
10/24/2005,8:42:17,25.509,N,82.35,W,5
10/24/2005,8:44:16,25.52,N,82.341,W,5
10/24/2005,8:46:17,25.531,N,82.333,W,5
10/24/2005,8:48:16,25.542,N,82.324,W,5
10/24/2005,8:50:17,25.554,N,82.315,W,5
10/24/2005,8:52:16,25.566,N,82.307,W,5
10/24/2005,8:54:17,25.578,N,82.298,W,5
10/24/2005,8:56:16,25.59,N,82.288,W,5
10/24/2005,8:58:17,25.603,N,82.279,W,5
10/24/2005,9:00:16,25.615,N,82.27,W,5
10/24/2005,9:02:16,25.627,N,82.26,W,5
10/24/2005,9:04:17,25.64,N,82.25,W,5
10/24/2005,9:06:16,25.652,N,82.24,W,5
10/24/2005,9:08:17,25.664,N,82.23,W,5
10/24/2005,9:10:16,25.676,N,82.22,W,5
10/24/2005,9:12:17,25.687,N,82.209,W,5
10/24/2005,9:14:16,25.698,N,82.198,W,5
10/24/2005,9:16:17,25.709,N,82.187,W,5
10/24/2005,9:18:16,25.719,N,82.176,W,5
10/24/2005,9:20:17,25.729,N,82.165,W,5
10/24/2005,9:22:16,25.738,N,82.153,W,5
10/24/2005,9:24:17,25.746,N,82.141,W,5
10/24/2005,9:26:16,25.754,N,82.128,W,5
10/24/2005,9:28:17,25.761,N,82.116,W,5
10/24/2005,9:30:16,25.767,N,82.103,W,5
10/24/2005,9:32:16,25.773,N,82.09,W,5
10/24/2005,9:32:17,25.773,N,82.09,W,5
10/24/2005,9:34:18,25.774,N,82.075,W,5
10/24/2005,9:36:17,25.775,N,82.06,W,5
10/24/2005,9:38:18,25.776,N,82.046,W,5
10/24/2005,9:40:17,25.777,N,82.031,W,5
10/24/2005,9:42:18,25.778,N,82.016,W,5
10/24/2005,9:44:17,25.779,N,82.001,W,5
10/24/2005,9:46:18,25.78,N,81.986,W,5
10/24/2005,9:48:17,25.781,N,81.972,W,5
10/24/2005,9:50:17,25.782,N,81.957,W,5
10/24/2005,9:52:18,25.782,N,81.942,W,5
10/24/2005,9:54:17,25.783,N,81.927,W,5
10/24/2005,9:56:18,25.784,N,81.912,W,5
10/24/2005,9:58:17,25.785,N,81.898,W,5
10/24/2005,10:00:18,25.786,N,81.883,W,5
10/24/2005,10:02:17,25.787,N,81.868,W,5
10/24/2005,10:04:18,25.788,N,81.853,W,5
10/24/2005,10:06:17,25.789,N,81.838,W,5
10/24/2005,10:08:18,25.79,N,81.824,W,5
10/24/2005,10:10:17,25.791,N,81.809,W,5
10/24/2005,10:12:18,25.792,N,81.794,W,5
10/24/2005,10:14:17,25.793,N,81.779,W,5
10/24/2005,10:14:26,25.793,N,81.778,W,5
10/24/2005,10:16:27,25.794,N,81.763,W,5
10/24/2005,10:18:26,25.795,N,81.749,W,5
10/24/2005,10:20:27,25.797,N,81.734,W,5
10/24/2005,10:22:26,25.798,N,81.719,W,5
10/24/2005,10:24:27,25.799,N,81.705,W,5
10/24/2005,10:26:26,25.801,N,81.69,W,5
10/24/2005,10:28:27,25.802,N,81.676,W,5
10/24/2005,10:30:27,25.804,N,81.661,W,5
10/24/2005,10:32:26,25.805,N,81.646,W,5
10/24/2005,10:34:27,25.807,N,81.632,W,5
10/24/2005,10:36:26,25.808,N,81.618,W,5
10/24/2005,10:38:27,25.81,N,81.603,W,5
10/24/2005,10:40:26,25.812,N,81.589,W,5
10/24/2005,10:42:27,25.814,N,81.574,W,5
10/24/2005,10:44:26,25.815,N,81.56,W,5
10/24/2005,10:46:27,25.817,N,81.545,W,5
10/24/2005,10:48:26,25.819,N,81.531,W,5
10/24/2005,10:50:27,25.821,N,81.517,W,5
10/24/2005,10:52:26,25.823,N,81.503,W,5
10/24/2005,10:54:27,25.825,N,81.488,W,5
10/24/2005,10:56:26,25.828,N,81.474,W,5
10/24/2005,10:58:27,25.83,N,81.46,W,5
10/24/2005,11:00:27,25.832,N,81.446,W,5
10/24/2005,11:02:26,25.835,N,81.432,W,5
10/24/2005,11:04:27,25.837,N,81.418,W,5
10/24/2005,11:06:26,25.84,N,81.404,W,5
10/24/2005,11:08:27,25.842,N,81.39,W,5
10/24/2005,11:10:26,25.845,N,81.376,W,5
10/24/2005,11:12:27,25.848,N,81.362,W,5
10/24/2005,11:14:26,25.851,N,81.348,W,5
10/24/2005,11:16:27,25.854,N,81.334,W,5
10/24/2005,11:18:26,25.857,N,81.32,W,5
10/24/2005,11:20:27,25.86,N,81.306,W,5
10/24/2005,11:22:26,25.863,N,81.293,W,5
10/24/2005,11:24:27,25.866,N,81.279,W,5
10/24/2005,11:26:26,25.87,N,81.265,W,5
10/24/2005,11:28:27,25.873,N,81.252,W,5
10/24/2005,11:30:27,25.877,N,81.238,W,5
10/24/2005,11:32:26,25.88,N,81.224,W,5
10/24/2005,11:34:27,25.884,N,81.211,W,5
10/24/2005,11:36:26,25.888,N,81.198,W,5
10/24/2005,11:38:27,25.892,N,81.184,W,5
10/24/2005,11:40:26,25.896,N,81.171,W,5
10/24/2005,11:42:27,25.9,N,81.158,W,5
10/24/2005,11:44:26,25.904,N,81.144,W,5
10/24/2005,11:46:27,25.909,N,81.131,W,5
10/24/2005,11:48:26,25.913,N,81.118,W,5
10/24/2005,11:50:27,25.918,N,81.105,W,5
10/24/2005,11:52:26,25.922,N,81.092,W,5
10/24/2005,11:54:27,25.927,N,81.079,W,5
10/24/2005,11:56:26,25.932,N,81.066,W,5
10/24/2005,11:58:27,25.937,N,81.053,W,5
10/24/2005,12:00:27,25.942,N,81.04,W,5
10/24/2005,12:02:26,25.947,N,81.027,W,5
10/24/2005,12:04:27,25.953,N,81.015,W,5
10/24/2005,12:06:26,25.958,N,81.002,W,5
10/24/2005,12:08:27,25.964,N,80.989,W,5
10/24/2005,12:10:26,25.969,N,80.977,W,5
10/24/2005,12:12:27,25.975,N,80.964,W,5
10/24/2005,12:14:26,25.981,N,80.952,W,5
10/24/2005,12:16:27,25.987,N,80.94,W,5
10/24/2005,12:18:26,25.994,N,80.927,W,5
10/24/2005,12:20:27,26,N,80.915,W,5
10/24/2005,12:22:26,26.006,N,80.903,W,5
10/24/2005,12:24:27,26.013,N,80.891,W,5
10/24/2005,12:26:26,26.02,N,80.879,W,5
10/24/2005,12:28:27,26.027,N,80.867,W,5
10/24/2005,12:30:27,26.034,N,80.855,W,5
10/24/2005,12:32:26,26.041,N,80.843,W,5
10/24/2005,12:34:27,26.048,N,80.831,W,5
10/24/2005,12:36:26,26.056,N,80.82,W,5
10/24/2005,12:38:27,26.063,N,80.808,W,5
10/24/2005,12:40:26,26.071,N,80.796,W,5
10/24/2005,12:42:27,26.079,N,80.785,W,5
10/24/2005,12:44:26,26.087,N,80.773,W,5
10/24/2005,12:46:27,26.095,N,80.762,W,5
10/24/2005,12:48:26,26.104,N,80.751,W,5
10/24/2005,12:50:27,26.112,N,80.739,W,5
10/24/2005,12:52:26,26.121,N,80.728,W,5
10/24/2005,12:54:27,26.13,N,80.717,W,5
10/24/2005,12:56:26,26.139,N,80.706,W,5
10/24/2005,12:58:27,26.148,N,80.695,W,5
10/24/2005,13:00:27,26.157,N,80.684,W,5
10/24/2005,13:02:26,26.166,N,80.673,W,5
10/24/2005,13:04:27,26.175,N,80.662,W,5
10/24/2005,13:06:26,26.185,N,80.652,W,5
10/24/2005,13:08:27,26.195,N,80.641,W,5
10/24/2005,13:10:26,26.204,N,80.63,W,5
10/24/2005,13:12:27,26.214,N,80.619,W,5
10/24/2005,13:14:26,26.224,N,80.609,W,5
10/24/2005,13:16:27,26.235,N,80.598,W,5
10/24/2005,13:18:26,26.245,N,80.588,W,5
10/24/2005,13:20:27,26.255,N,80.577,W,5
10/24/2005,13:22:26,26.266,N,80.567,W,5
10/24/2005,13:24:27,26.276,N,80.556,W,5
10/24/2005,13:26:26,26.287,N,80.546,W,5
10/24/2005,13:28:27,26.298,N,80.536,W,5
10/24/2005,13:30:27,26.309,N,80.525,W,5
10/24/2005,13:32:26,26.32,N,80.515,W,5
10/24/2005,13:34:27,26.331,N,80.505,W,5
10/24/2005,13:36:26,26.342,N,80.494,W,5
10/24/2005,13:38:27,26.353,N,80.484,W,5
10/24/2005,13:40:26,26.365,N,80.474,W,5
