Track,for,Alberto,2018,,,,
5/27/2018,13:29:39,26.834,N,84.476,W,-2.18,4.78
5/27/2018,13:31:39,26.839,N,84.478,W,-2.17,4.8
5/27/2018,13:33:38,26.844,N,84.481,W,-2.16,4.81
5/27/2018,13:35:38,26.849,N,84.484,W,-2.16,4.83
5/27/2018,13:37:38,26.854,N,84.486,W,-2.16,4.85
5/27/2018,13:39:38,26.86,N,84.489,W,-2.15,4.87
5/27/2018,13:41:39,26.865,N,84.491,W,-2.15,4.89
5/27/2018,13:43:39,26.87,N,84.494,W,-2.15,4.91
5/27/2018,13:45:39,26.876,N,84.497,W,-2.15,4.93
5/27/2018,13:47:38,26.881,N,84.499,W,-2.16,4.95
5/27/2018,13:49:38,26.886,N,84.502,W,-2.16,4.97
5/27/2018,13:51:38,26.892,N,84.504,W,-2.17,4.99
5/27/2018,13:53:38,26.897,N,84.507,W,-2.17,5.01
5/27/2018,13:55:39,26.902,N,84.51,W,-2.18,5.03
5/27/2018,13:57:39,26.908,N,84.512,W,-2.19,5.05
5/27/2018,13:59:39,26.913,N,84.515,W,-2.2,5.07
5/27/2018,14:01:39,26.919,N,84.518,W,-2.21,5.09
5/27/2018,14:03:38,26.924,N,84.52,W,-2.23,5.11
5/27/2018,14:05:38,26.93,N,84.523,W,-2.24,5.13
5/27/2018,14:07:38,26.935,N,84.526,W,-2.26,5.15
5/27/2018,14:09:38,26.941,N,84.529,W,-2.27,5.18
5/27/2018,14:11:39,26.947,N,84.531,W,-2.29,5.2
5/27/2018,14:13:39,26.952,N,84.534,W,-2.31,5.22
5/27/2018,14:15:39,26.958,N,84.537,W,-2.33,5.24
5/27/2018,14:17:38,26.963,N,84.54,W,-2.35,5.26
5/27/2018,14:19:38,26.969,N,84.543,W,-2.38,5.29
5/27/2018,14:21:38,26.975,N,84.545,W,-2.4,5.31
5/27/2018,14:23:38,26.981,N,84.548,W,-2.43,5.33
5/27/2018,14:25:39,26.986,N,84.551,W,-2.46,5.35
5/27/2018,14:27:39,26.992,N,84.554,W,-2.48,5.38
5/27/2018,14:29:39,26.998,N,84.557,W,-2.52,5.4
5/27/2018,14:31:39,27.004,N,84.56,W,-2.55,5.42
5/27/2018,14:33:38,27.01,N,84.564,W,-2.58,5.45
5/27/2018,14:35:38,27.016,N,84.567,W,-2.61,5.47
5/27/2018,14:37:38,27.021,N,84.57,W,-2.65,5.5
5/27/2018,14:39:38,27.027,N,84.573,W,-2.68,5.52
5/27/2018,14:41:39,27.033,N,84.576,W,-2.72,5.54
5/27/2018,14:43:39,27.039,N,84.58,W,-2.76,5.57
5/27/2018,14:45:39,27.045,N,84.583,W,-2.8,5.59
5/27/2018,14:47:38,27.051,N,84.587,W,-2.84,5.62
5/27/2018,14:49:38,27.058,N,84.59,W,-2.89,5.64
5/27/2018,14:51:38,27.064,N,84.594,W,-2.93,5.67
5/27/2018,14:53:38,27.07,N,84.597,W,-2.97,5.69
5/27/2018,14:54:42,27.073,N,84.599,W,-2.82,5.46
5/27/2018,14:56:41,27.079,N,84.602,W,-2.85,5.48
5/27/2018,14:58:41,27.085,N,84.606,W,-2.87,5.5
5/27/2018,15:00:41,27.091,N,84.609,W,-2.9,5.52
5/27/2018,15:02:41,27.097,N,84.613,W,-2.93,5.54
5/27/2018,15:04:42,27.103,N,84.616,W,-2.96,5.56
5/27/2018,15:06:42,27.109,N,84.62,W,-2.99,5.59
5/27/2018,15:08:42,27.115,N,84.624,W,-3.02,5.61
5/27/2018,15:10:41,27.121,N,84.627,W,-3.05,5.63
5/27/2018,15:12:41,27.127,N,84.631,W,-3.08,5.65
5/27/2018,15:14:41,27.133,N,84.635,W,-3.12,5.67
5/27/2018,15:16:41,27.139,N,84.639,W,-3.15,5.7
5/27/2018,15:18:42,27.145,N,84.643,W,-3.18,5.72
5/27/2018,15:20:42,27.152,N,84.646,W,-3.22,5.75
5/27/2018,15:22:42,27.158,N,84.65,W,-3.25,5.77
5/27/2018,15:24:42,27.164,N,84.654,W,-3.29,5.79
5/27/2018,15:26:41,27.17,N,84.658,W,-3.32,5.82
5/27/2018,15:28:41,27.177,N,84.662,W,-3.36,5.85
5/27/2018,15:30:41,27.183,N,84.666,W,-3.4,5.87
5/27/2018,15:32:41,27.189,N,84.671,W,-3.43,5.9
5/27/2018,15:34:42,27.196,N,84.675,W,-3.47,5.92
5/27/2018,15:36:42,27.202,N,84.679,W,-3.51,5.95
5/27/2018,15:38:42,27.208,N,84.683,W,-3.55,5.98
5/27/2018,15:40:41,27.215,N,84.688,W,-3.59,6.01
5/27/2018,15:42:41,27.221,N,84.692,W,-3.63,6.04
5/27/2018,15:44:41,27.228,N,84.696,W,-3.67,6.06
5/27/2018,15:46:41,27.235,N,84.701,W,-3.71,6.09
5/27/2018,15:48:42,27.241,N,84.705,W,-3.75,6.12
5/27/2018,15:50:42,27.248,N,84.71,W,-3.79,6.15
5/27/2018,15:52:42,27.254,N,84.715,W,-3.84,6.18
5/27/2018,15:54:42,27.261,N,84.719,W,-3.88,6.21
5/27/2018,15:56:41,27.268,N,84.724,W,-3.92,6.25
5/27/2018,15:58:41,27.275,N,84.729,W,-3.97,6.28
5/27/2018,16:00:41,27.281,N,84.734,W,-4.01,6.31
5/27/2018,16:02:41,27.288,N,84.739,W,-4.06,6.34
5/27/2018,16:04:41,27.295,N,84.744,W,-4.11,6.37
5/27/2018,16:06:41,27.302,N,84.749,W,-4.15,6.41
5/27/2018,16:08:41,27.309,N,84.754,W,-4.2,6.44
5/27/2018,16:10:42,27.316,N,84.759,W,-4.25,6.47
5/27/2018,16:12:42,27.323,N,84.764,W,-4.3,6.51
5/27/2018,16:14:42,27.33,N,84.769,W,-4.34,6.54
5/27/2018,16:16:42,27.337,N,84.775,W,-4.39,6.58
5/27/2018,16:18:42,27.344,N,84.78,W,-4.44,6.61
5/27/2018,16:20:42,27.351,N,84.785,W,-4.49,6.65
5/27/2018,16:22:42,27.358,N,84.791,W,-4.55,6.68
5/27/2018,16:24:42,27.366,N,84.796,W,-4.6,6.72
5/27/2018,16:26:41,27.373,N,84.802,W,-4.65,6.76
5/27/2018,16:28:41,27.38,N,84.808,W,-4.7,6.79
5/27/2018,16:30:41,27.388,N,84.813,W,-4.75,6.83
5/27/2018,16:32:41,27.395,N,84.819,W,-4.81,6.87
5/27/2018,16:34:41,27.402,N,84.825,W,-4.86,6.91
5/27/2018,16:36:41,27.41,N,84.831,W,-4.92,6.95
5/27/2018,16:38:41,27.417,N,84.837,W,-4.97,6.99
5/27/2018,16:39:39,27.421,N,84.84,W,-3.6,6.01
5/27/2018,16:41:39,27.427,N,84.844,W,-3.59,6
5/27/2018,16:43:39,27.434,N,84.849,W,-3.58,6
5/27/2018,16:45:39,27.44,N,84.853,W,-3.57,5.99
5/27/2018,16:47:38,27.447,N,84.857,W,-3.56,5.98
5/27/2018,16:49:38,27.453,N,84.862,W,-3.55,5.97
5/27/2018,16:51:38,27.46,N,84.866,W,-3.53,5.96
5/27/2018,16:53:38,27.466,N,84.87,W,-3.52,5.95
5/27/2018,16:55:38,27.473,N,84.875,W,-3.51,5.95
5/27/2018,16:57:38,27.479,N,84.879,W,-3.5,5.94
5/27/2018,16:59:38,27.485,N,84.883,W,-3.49,5.93
5/27/2018,17:01:38,27.492,N,84.887,W,-3.47,5.92
5/27/2018,17:03:39,27.498,N,84.892,W,-3.46,5.91
5/27/2018,17:05:39,27.505,N,84.896,W,-3.45,5.9
5/27/2018,17:07:39,27.511,N,84.9,W,-3.44,5.89
5/27/2018,17:09:39,27.517,N,84.904,W,-3.42,5.88
5/27/2018,17:11:39,27.524,N,84.908,W,-3.41,5.87
5/27/2018,17:13:39,27.53,N,84.912,W,-3.4,5.86
5/27/2018,17:15:39,27.536,N,84.917,W,-3.38,5.85
5/27/2018,17:17:38,27.543,N,84.921,W,-3.37,5.84
5/27/2018,17:19:38,27.549,N,84.925,W,-3.36,5.83
5/27/2018,17:21:38,27.555,N,84.929,W,-3.34,5.82
5/27/2018,17:23:38,27.561,N,84.933,W,-3.33,5.81
5/27/2018,17:25:38,27.568,N,84.937,W,-3.31,5.8
5/27/2018,17:27:38,27.574,N,84.941,W,-3.3,5.79
5/27/2018,17:29:38,27.58,N,84.945,W,-3.28,5.77
5/27/2018,17:31:38,27.586,N,84.949,W,-3.27,5.76
5/27/2018,17:33:39,27.593,N,84.953,W,-3.25,5.75
5/27/2018,17:35:39,27.599,N,84.957,W,-3.24,5.74
5/27/2018,17:37:39,27.605,N,84.961,W,-3.22,5.73
5/27/2018,17:39:39,27.611,N,84.965,W,-3.2,5.72
5/27/2018,17:41:39,27.617,N,84.969,W,-3.19,5.7
5/27/2018,17:43:39,27.623,N,84.972,W,-3.17,5.69
5/27/2018,17:45:39,27.63,N,84.976,W,-3.15,5.68
5/27/2018,17:47:38,27.636,N,84.98,W,-3.14,5.67
5/27/2018,17:49:38,27.642,N,84.984,W,-3.12,5.65
5/27/2018,17:51:38,27.648,N,84.988,W,-3.1,5.64
5/27/2018,17:53:38,27.654,N,84.992,W,-3.09,5.63
5/27/2018,17:55:38,27.66,N,84.995,W,-3.07,5.61
5/27/2018,17:57:38,27.666,N,84.999,W,-3.05,5.6
5/27/2018,17:59:38,27.672,N,85.003,W,-3.03,5.59
5/27/2018,18:01:38,27.678,N,85.006,W,-3.01,5.57
5/27/2018,18:03:39,27.684,N,85.01,W,-3,5.56
5/27/2018,18:05:39,27.69,N,85.014,W,-2.98,5.55
5/27/2018,18:07:39,27.696,N,85.017,W,-2.96,5.53
5/27/2018,18:09:39,27.702,N,85.021,W,-2.94,5.52
5/27/2018,18:11:39,27.708,N,85.024,W,-2.92,5.5
5/27/2018,18:13:39,27.714,N,85.028,W,-2.9,5.49
5/27/2018,18:15:39,27.72,N,85.032,W,-2.88,5.47
5/27/2018,18:17:38,27.726,N,85.035,W,-2.86,5.46
5/27/2018,18:19:38,27.732,N,85.039,W,-2.84,5.45
5/27/2018,18:21:38,27.738,N,85.042,W,-2.82,5.43
5/27/2018,18:23:38,27.743,N,85.045,W,-2.8,5.41
5/27/2018,18:25:38,27.749,N,85.049,W,-2.78,5.4
5/27/2018,18:27:38,27.755,N,85.052,W,-2.76,5.38
5/27/2018,18:29:38,27.761,N,85.056,W,-2.74,5.37
5/27/2018,18:31:38,27.767,N,85.059,W,-2.72,5.35
5/27/2018,18:33:39,27.772,N,85.062,W,-2.7,5.34
5/27/2018,18:35:39,27.778,N,85.065,W,-2.68,5.32
5/27/2018,18:37:39,27.784,N,85.069,W,-2.67,5.3
5/27/2018,18:39:39,27.79,N,85.072,W,-2.65,5.28
5/27/2018,18:41:39,27.795,N,85.075,W,-2.63,5.26
5/27/2018,18:43:39,27.801,N,85.078,W,-2.61,5.25
5/27/2018,18:45:39,27.807,N,85.082,W,-2.6,5.23
5/27/2018,18:47:38,27.812,N,85.085,W,-2.58,5.21
5/27/2018,18:49:38,27.818,N,85.088,W,-2.56,5.19
5/27/2018,18:51:38,27.823,N,85.091,W,-2.55,5.17
5/27/2018,18:53:38,27.829,N,85.094,W,-2.53,5.15
5/27/2018,18:55:38,27.835,N,85.097,W,-2.52,5.13
5/27/2018,18:57:38,27.84,N,85.1,W,-2.5,5.1
5/27/2018,18:59:38,27.846,N,85.103,W,-2.49,5.08
5/27/2018,19:01:38,27.851,N,85.106,W,-2.48,5.06
5/27/2018,19:03:39,27.857,N,85.109,W,-2.46,5.04
5/27/2018,19:05:39,27.862,N,85.112,W,-2.45,5.02
5/27/2018,19:07:39,27.867,N,85.115,W,-2.44,4.99
5/27/2018,19:09:39,27.873,N,85.118,W,-2.43,4.97
5/27/2018,19:11:39,27.878,N,85.121,W,-2.41,4.94
5/27/2018,19:13:39,27.883,N,85.124,W,-2.4,4.92
5/27/2018,19:15:39,27.889,N,85.127,W,-2.39,4.89
5/27/2018,19:17:38,27.894,N,85.13,W,-2.38,4.87
5/27/2018,19:19:38,27.899,N,85.133,W,-2.37,4.84
5/27/2018,19:21:38,27.904,N,85.136,W,-2.36,4.82
5/27/2018,19:23:38,27.91,N,85.139,W,-2.35,4.79
5/27/2018,19:25:38,27.915,N,85.142,W,-2.35,4.76
5/27/2018,19:27:38,27.92,N,85.144,W,-2.34,4.74
5/27/2018,19:29:38,27.925,N,85.147,W,-2.33,4.71
5/27/2018,19:31:38,27.93,N,85.15,W,-2.32,4.68
5/27/2018,19:33:39,27.935,N,85.153,W,-2.32,4.65
5/27/2018,19:35:39,27.94,N,85.156,W,-2.31,4.62
5/27/2018,19:37:39,27.945,N,85.159,W,-2.3,4.6
5/27/2018,19:39:39,27.95,N,85.161,W,-2.3,4.57
5/27/2018,19:41:39,27.955,N,85.164,W,-2.29,4.54
5/27/2018,19:43:39,27.96,N,85.167,W,-2.29,4.51
5/27/2018,19:45:39,27.965,N,85.17,W,-2.28,4.47
5/27/2018,19:47:38,27.969,N,85.173,W,-2.28,4.44
5/27/2018,19:49:38,27.974,N,85.175,W,-2.28,4.41
5/27/2018,19:51:38,27.979,N,85.178,W,-2.27,4.38
5/27/2018,19:53:38,27.984,N,85.181,W,-2.27,4.35
5/27/2018,19:55:38,27.988,N,85.184,W,-2.27,4.32
5/27/2018,19:57:38,27.993,N,85.186,W,-2.27,4.28
5/27/2018,19:59:38,27.998,N,85.189,W,-2.27,4.25
5/27/2018,20:01:38,28.002,N,85.192,W,-2.26,4.21
5/27/2018,20:03:39,28.007,N,85.195,W,-2.26,4.18
5/27/2018,20:05:39,28.011,N,85.198,W,-2.26,4.15
5/27/2018,20:07:39,28.016,N,85.2,W,-2.26,4.11
5/27/2018,20:09:39,28.02,N,85.203,W,-2.26,4.08
5/27/2018,20:11:39,28.024,N,85.206,W,-2.27,4.04
5/27/2018,20:13:39,28.029,N,85.209,W,-2.27,4
5/27/2018,20:15:39,28.033,N,85.211,W,-2.27,3.97
5/27/2018,20:17:38,28.037,N,85.214,W,-2.27,3.93
5/27/2018,20:19:38,28.042,N,85.217,W,-2.27,3.89
5/27/2018,20:21:38,28.046,N,85.22,W,-2.28,3.85
5/27/2018,20:23:38,28.05,N,85.223,W,-2.28,3.82
5/27/2018,20:25:38,28.054,N,85.225,W,-2.29,3.78
5/27/2018,20:27:38,28.058,N,85.228,W,-2.29,3.74
5/27/2018,20:29:38,28.062,N,85.231,W,-2.29,3.7
5/27/2018,20:31:38,28.066,N,85.234,W,-2.3,3.66
5/27/2018,20:33:39,28.07,N,85.237,W,-2.31,3.62
5/27/2018,20:35:39,28.074,N,85.239,W,-2.31,3.58
5/27/2018,20:37:39,28.078,N,85.242,W,-2.32,3.54
5/27/2018,20:39:39,28.081,N,85.245,W,-2.33,3.5
5/27/2018,20:41:39,28.085,N,85.248,W,-2.33,3.46
5/27/2018,20:43:39,28.089,N,85.251,W,-2.34,3.41
5/27/2018,20:45:39,28.093,N,85.254,W,-2.35,3.37
5/27/2018,20:47:38,28.096,N,85.256,W,-2.36,3.33
5/27/2018,20:49:38,28.1,N,85.259,W,-2.37,3.28
5/27/2018,20:51:38,28.103,N,85.262,W,-2.38,3.24
5/27/2018,20:53:38,28.107,N,85.265,W,-2.39,3.2
5/27/2018,20:55:38,28.11,N,85.268,W,-2.4,3.15
5/27/2018,20:57:38,28.114,N,85.271,W,-2.41,3.11
5/27/2018,20:59:38,28.117,N,85.274,W,-2.42,3.06
5/27/2018,21:01:38,28.12,N,85.277,W,-2.43,3.02
5/27/2018,21:03:39,28.123,N,85.28,W,-2.44,2.97
5/27/2018,21:05:39,28.127,N,85.283,W,-2.45,2.92
5/27/2018,21:07:39,28.13,N,85.286,W,-2.47,2.88
5/27/2018,21:09:39,28.133,N,85.289,W,-2.48,2.83
5/27/2018,21:11:39,28.136,N,85.292,W,-2.49,2.78
5/27/2018,21:13:39,28.139,N,85.295,W,-2.51,2.73
5/27/2018,21:15:39,28.142,N,85.298,W,-2.52,2.69
5/27/2018,21:17:38,28.145,N,85.301,W,-2.54,2.64
5/27/2018,21:19:38,28.147,N,85.304,W,-2.55,2.59
5/27/2018,21:21:38,28.15,N,85.307,W,-2.57,2.54
5/27/2018,21:23:38,28.153,N,85.311,W,-2.58,2.49
5/27/2018,21:25:38,28.156,N,85.314,W,-2.6,2.44
5/27/2018,21:27:38,28.158,N,85.317,W,-2.62,2.39
5/27/2018,21:29:38,28.161,N,85.32,W,-2.63,2.34
5/27/2018,21:31:38,28.163,N,85.323,W,-2.65,2.29
5/27/2018,21:33:39,28.166,N,85.327,W,-2.67,2.23
5/27/2018,21:35:39,28.168,N,85.33,W,-2.69,2.18
5/27/2018,21:37:39,28.17,N,85.333,W,-2.71,2.13
5/27/2018,21:39:39,28.173,N,85.337,W,-2.73,2.08
5/27/2018,21:41:39,28.175,N,85.34,W,-2.75,2.02
5/27/2018,21:43:39,28.177,N,85.343,W,-2.77,1.97
5/27/2018,21:45:39,28.179,N,85.347,W,-2.79,1.91
5/27/2018,21:47:38,28.181,N,85.35,W,-2.81,1.86
5/27/2018,21:49:38,28.183,N,85.354,W,-2.83,1.8
5/27/2018,21:51:38,28.185,N,85.357,W,-2.85,1.75
5/27/2018,21:53:38,28.187,N,85.361,W,-2.88,1.69
5/27/2018,21:55:38,28.189,N,85.364,W,-2.9,1.64
5/27/2018,21:57:38,28.19,N,85.368,W,-2.92,1.58
5/27/2018,21:59:38,28.192,N,85.371,W,-2.95,1.52
5/27/2018,22:01:38,28.194,N,85.375,W,-2.97,1.47
5/27/2018,22:03:39,28.195,N,85.379,W,-2.99,1.41
5/27/2018,22:05:39,28.197,N,85.382,W,-3.01,1.36
5/27/2018,22:07:39,28.198,N,85.386,W,-3.04,1.3
5/27/2018,22:09:39,28.2,N,85.39,W,-3.06,1.25
5/27/2018,22:11:39,28.201,N,85.393,W,-3.08,1.19
5/27/2018,22:13:39,28.202,N,85.397,W,-3.1,1.14
5/27/2018,22:15:39,28.203,N,85.401,W,-3.13,1.09
5/27/2018,22:17:38,28.204,N,85.405,W,-3.15,1.04
5/27/2018,22:19:38,28.206,N,85.409,W,-3.17,0.98
5/27/2018,22:21:38,28.207,N,85.413,W,-3.19,0.93
5/27/2018,22:23:38,28.208,N,85.417,W,-3.21,0.88
5/27/2018,22:25:38,28.209,N,85.421,W,-3.23,0.83
5/27/2018,22:27:38,28.209,N,85.425,W,-3.25,0.78
5/27/2018,22:29:38,28.21,N,85.429,W,-3.27,0.73
5/27/2018,22:31:38,28.211,N,85.433,W,-3.29,0.68
5/27/2018,22:33:39,28.212,N,85.437,W,-3.31,0.64
5/27/2018,22:35:39,28.212,N,85.441,W,-3.33,0.59
5/27/2018,22:37:39,28.213,N,85.445,W,-3.35,0.54
5/27/2018,22:39:39,28.213,N,85.449,W,-3.37,0.5
5/27/2018,22:41:39,28.214,N,85.453,W,-3.39,0.45
5/27/2018,22:43:39,28.214,N,85.457,W,-3.41,0.41
5/27/2018,22:45:39,28.215,N,85.461,W,-3.43,0.36
5/27/2018,22:47:38,28.215,N,85.466,W,-3.45,0.32
5/27/2018,22:49:38,28.216,N,85.47,W,-3.47,0.27
5/27/2018,22:51:38,28.216,N,85.474,W,-3.48,0.23
5/27/2018,22:53:38,28.216,N,85.478,W,-3.5,0.19
5/27/2018,22:55:38,28.216,N,85.483,W,-3.52,0.15
5/27/2018,22:57:38,28.216,N,85.487,W,-3.54,0.1
5/27/2018,22:59:38,28.216,N,85.491,W,-3.55,0.06
5/27/2018,23:01:38,28.217,N,85.496,W,-3.57,0.02
5/27/2018,23:03:39,28.217,N,85.5,W,-3.59,-0.02
5/27/2018,23:05:39,28.216,N,85.504,W,-3.6,-0.06
5/27/2018,23:07:39,28.216,N,85.509,W,-3.62,-0.1
5/27/2018,23:09:39,28.216,N,85.513,W,-3.63,-0.13
5/27/2018,23:11:39,28.216,N,85.518,W,-3.65,-0.17
5/27/2018,23:13:39,28.216,N,85.522,W,-3.67,-0.21
5/27/2018,23:15:39,28.216,N,85.527,W,-3.68,-0.24
5/27/2018,23:17:38,28.215,N,85.531,W,-3.7,-0.28
5/27/2018,23:19:38,28.215,N,85.536,W,-3.71,-0.32
5/27/2018,23:21:38,28.215,N,85.54,W,-3.73,-0.35
5/27/2018,23:23:38,28.214,N,85.545,W,-3.74,-0.39
5/27/2018,23:25:38,28.214,N,85.55,W,-3.75,-0.42
5/27/2018,23:27:38,28.213,N,85.554,W,-3.77,-0.45
5/27/2018,23:29:38,28.213,N,85.559,W,-3.78,-0.49
5/27/2018,23:31:38,28.212,N,85.563,W,-3.8,-0.52
5/27/2018,23:33:39,28.212,N,85.568,W,-3.81,-0.55
5/27/2018,23:35:39,28.211,N,85.573,W,-3.82,-0.58
5/27/2018,23:37:39,28.211,N,85.577,W,-3.83,-0.61
5/27/2018,23:39:10,28.21,N,85.581,W,-6.89,-5.61
5/27/2018,23:41:10,28.204,N,85.589,W,-6.77,-5.42
5/27/2018,23:43:10,28.198,N,85.598,W,-6.65,-5.23
5/27/2018,23:45:10,28.193,N,85.606,W,-6.53,-5.04
5/27/2018,23:47:11,28.187,N,85.614,W,-6.41,-4.86
5/27/2018,23:49:11,28.182,N,85.621,W,-6.29,-4.67
5/27/2018,23:51:11,28.177,N,85.629,W,-6.18,-4.49
5/27/2018,23:53:11,28.173,N,85.636,W,-6.06,-4.31
5/27/2018,23:55:11,28.168,N,85.644,W,-5.95,-4.13
5/27/2018,23:57:11,28.164,N,85.651,W,-5.84,-3.96
5/27/2018,23:59:11,28.159,N,85.658,W,-5.73,-3.78
5/28/2018,0:01:10,28.155,N,85.665,W,-5.62,-3.61
5/28/2018,0:03:10,28.152,N,85.672,W,-5.51,-3.44
5/28/2018,0:05:10,28.148,N,85.679,W,-5.4,-3.27
5/28/2018,0:07:10,28.145,N,85.685,W,-5.3,-3.1
5/28/2018,0:09:10,28.141,N,85.692,W,-5.19,-2.94
5/28/2018,0:11:10,28.138,N,85.698,W,-5.09,-2.77
5/28/2018,0:13:10,28.135,N,85.704,W,-4.98,-2.61
5/28/2018,0:15:10,28.133,N,85.71,W,-4.88,-2.45
5/28/2018,0:17:11,28.13,N,85.716,W,-4.78,-2.29
5/28/2018,0:19:11,28.128,N,85.722,W,-4.68,-2.14
5/28/2018,0:21:11,28.125,N,85.727,W,-4.58,-1.98
5/28/2018,0:23:11,28.123,N,85.733,W,-4.49,-1.83
5/28/2018,0:25:11,28.122,N,85.738,W,-4.39,-1.68
5/28/2018,0:27:11,28.12,N,85.744,W,-4.29,-1.53
5/28/2018,0:29:11,28.118,N,85.749,W,-4.2,-1.38
5/28/2018,0:31:10,28.117,N,85.754,W,-4.11,-1.24
5/28/2018,0:33:10,28.116,N,85.759,W,-4.02,-1.09
5/28/2018,0:35:10,28.114,N,85.764,W,-3.93,-0.95
5/28/2018,0:37:10,28.113,N,85.769,W,-3.84,-0.81
5/28/2018,0:39:10,28.113,N,85.773,W,-3.75,-0.67
5/28/2018,0:41:10,28.112,N,85.778,W,-3.66,-0.54
5/28/2018,0:43:10,28.112,N,85.782,W,-3.58,-0.4
5/28/2018,0:45:10,28.111,N,85.786,W,-3.49,-0.27
5/28/2018,0:47:11,28.111,N,85.791,W,-3.41,-0.14
5/28/2018,0:49:11,28.111,N,85.795,W,-3.32,-0.01
5/28/2018,0:51:11,28.111,N,85.799,W,-3.24,0.12
5/28/2018,0:53:11,28.111,N,85.803,W,-3.16,0.25
5/28/2018,0:55:11,28.111,N,85.807,W,-3.08,0.37
5/28/2018,0:57:11,28.112,N,85.81,W,-3.01,0.49
5/28/2018,0:59:11,28.113,N,85.814,W,-2.93,0.61
5/28/2018,1:01:10,28.113,N,85.817,W,-2.85,0.73
5/28/2018,1:03:10,28.114,N,85.821,W,-2.78,0.85
5/28/2018,1:05:10,28.115,N,85.824,W,-2.71,0.96
5/28/2018,1:07:10,28.116,N,85.827,W,-2.63,1.08
5/28/2018,1:09:10,28.117,N,85.831,W,-2.56,1.19
5/28/2018,1:11:10,28.119,N,85.834,W,-2.49,1.3
5/28/2018,1:13:10,28.12,N,85.837,W,-2.42,1.41
5/28/2018,1:15:10,28.122,N,85.84,W,-2.36,1.51
5/28/2018,1:17:11,28.123,N,85.843,W,-2.29,1.62
5/28/2018,1:19:11,28.125,N,85.845,W,-2.22,1.72
5/28/2018,1:21:11,28.127,N,85.848,W,-2.16,1.82
5/28/2018,1:23:11,28.129,N,85.851,W,-2.1,1.92
5/28/2018,1:25:11,28.131,N,85.853,W,-2.04,2.01
5/28/2018,1:27:11,28.134,N,85.856,W,-1.98,2.11
5/28/2018,1:29:11,28.136,N,85.858,W,-1.92,2.2
5/28/2018,1:30:56,28.138,N,85.86,W,-1.62,2.57
5/28/2018,1:32:56,28.141,N,85.862,W,-1.52,2.72
5/28/2018,1:34:55,28.144,N,85.864,W,-1.42,2.87
5/28/2018,1:36:55,28.147,N,85.865,W,-1.33,3.02
5/28/2018,1:38:55,28.15,N,85.867,W,-1.24,3.15
5/28/2018,1:40:55,28.154,N,85.868,W,-1.16,3.28
5/28/2018,1:42:55,28.157,N,85.87,W,-1.08,3.41
5/28/2018,1:44:55,28.161,N,85.871,W,-1,3.52
5/28/2018,1:46:55,28.165,N,85.872,W,-0.93,3.63
5/28/2018,1:48:55,28.169,N,85.873,W,-0.87,3.74
5/28/2018,1:50:56,28.173,N,85.874,W,-0.81,3.84
5/28/2018,1:52:56,28.177,N,85.875,W,-0.75,3.93
5/28/2018,1:54:56,28.182,N,85.876,W,-0.7,4.01
5/28/2018,1:56:56,28.186,N,85.877,W,-0.65,4.09
5/28/2018,1:58:56,28.19,N,85.878,W,-0.61,4.16
5/28/2018,2:00:56,28.195,N,85.879,W,-0.57,4.22
5/28/2018,2:02:56,28.2,N,85.879,W,-0.53,4.28
5/28/2018,2:04:55,28.204,N,85.88,W,-0.5,4.33
5/28/2018,2:06:55,28.209,N,85.88,W,-0.48,4.38
5/28/2018,2:08:55,28.214,N,85.881,W,-0.46,4.41
5/28/2018,2:10:55,28.218,N,85.882,W,-0.44,4.44
5/28/2018,2:12:55,28.223,N,85.882,W,-0.43,4.47
5/28/2018,2:14:55,28.228,N,85.883,W,-0.42,4.49
5/28/2018,2:16:55,28.233,N,85.883,W,-0.42,4.5
5/28/2018,2:18:55,28.238,N,85.884,W,-0.42,4.5
5/28/2018,2:20:56,28.243,N,85.884,W,-0.42,4.5
5/28/2018,2:22:56,28.247,N,85.885,W,-0.43,4.49
5/28/2018,2:24:56,28.252,N,85.885,W,-0.45,4.48
5/28/2018,2:26:56,28.257,N,85.886,W,-0.47,4.46
5/28/2018,2:28:56,28.262,N,85.886,W,-0.49,4.43
5/28/2018,2:30:56,28.267,N,85.887,W,-0.52,4.4
5/28/2018,2:32:56,28.271,N,85.888,W,-0.55,4.36
5/28/2018,2:34:55,28.276,N,85.888,W,-0.58,4.31
5/28/2018,2:36:55,28.281,N,85.889,W,-0.63,4.25
5/28/2018,2:38:55,28.285,N,85.89,W,-0.67,4.19
5/28/2018,2:40:55,28.29,N,85.891,W,-0.72,4.13
5/28/2018,2:42:55,28.294,N,85.892,W,-0.77,4.05
5/28/2018,2:44:55,28.299,N,85.893,W,-0.83,3.97
5/28/2018,2:46:55,28.303,N,85.894,W,-0.9,3.88
5/28/2018,2:48:55,28.307,N,85.895,W,-0.96,3.79
5/28/2018,2:50:56,28.311,N,85.896,W,-1.04,3.69
5/28/2018,2:52:56,28.315,N,85.897,W,-1.11,3.58
5/28/2018,2:54:56,28.319,N,85.899,W,-1.19,3.47
5/28/2018,2:56:56,28.322,N,85.9,W,-1.28,3.35
5/28/2018,2:58:56,28.326,N,85.902,W,-1.37,3.22
5/28/2018,3:00:56,28.329,N,85.904,W,-1.46,3.09
5/28/2018,3:02:56,28.333,N,85.906,W,-1.56,2.95
